,日期,评论
172,2019/12/15,买不到了，你规避风险必然要在盈利预期上降低
173,2019/12/15,明天估计买不到了..上证指数一字涨停板
174,2019/12/15,利好纺织服装业
175,2019/12/15,明日明天稳了
176,2019/12/15,上证明天要上3千，那券商必定大涨4个点以上
177,2019/12/15,幸亏周五满仓了，周一买不到股票了！
178,2019/12/15,我周五跑啦
179,2019/12/15,3200点
180,2019/12/15,我周五已卖
181,2019/12/15,3200点
182,2019/12/15,3200
183,2019/12/15,如果券商不发动，明天上证很难上3千点
184,2019/12/15,利好神州数码
185,2019/12/15,我上周超买的就是等你这种后知后觉的来接手
186,2019/12/15,券商拉升早上
187,2019/12/15,那就做华贸物流和怡亚通吧
188,2019/12/15,牛市第一枪打响！大象起舞搭台小股唱戏！扶稳做好！一路颠簸向上别被震下车了，2020持股以年为单位，否则一年到头又百忙
189,2019/12/15,知识产权保护
190,2019/12/15,我满仓等跌停的，转给你一半仓吧
191,2019/12/15,哈哈周一會大張嗎？幸好上周四滿倉。而且是是劵商。
192,2019/12/15,你别做梦了，星期一你还想买股票，全部涨停买不进去了你早一点点挂涨停还有希望
193,2019/12/15,明天利好出尽
194,2019/12/15,我满仓等跌停，都转让给你吧
195,2019/12/15,利好出口企业
196,2019/12/15,熊市满仓才能赚钱啊
197,2019/12/15,中石油应该能买的到
198,2019/12/15,右侧交易新华网利好
199,2019/12/15,那你这回真是错了，虽然目前不可能大涨，但是明年肯定会有大行情，而不是我们酸的，不会买股票然后赔钱就开始骂
200,2019/12/15,股市牛抬头了，控制不住了
201,2019/12/15,
202,2019/12/15,利好汽车！！！
203,2019/12/15,现在虽然不可能大涨，但是对于明年初目前的股票都是低点，个人没本事走动节奏然后跌了就会大骂
204,2019/12/15,华新水泥明天涨停，加油加油加油！
205,2019/12/15,周一大盘估计涨停，可以我空仓，后悔呀
206,2019/12/15,星期一大盘涨停
207,2019/12/15,3.6白混了
208,2019/12/15,新华新华顶呱呱
209,2019/12/15,握手言和
210,2019/12/15,大多数股票可能涨停
211,2019/12/15,买一送一全给你，要不？
212,2019/12/15,利好周五兑现，周一谨防冲高回落。切不可追涨，而是考虑着减仓。
213,2019/12/15,我还想到减持
214,2019/12/15,对
215,2019/12/15,中信建投重回31.86
216,2019/12/15,哈哈賭贏了 上周三就滿倉了，而且是重倉長城證券。
217,2019/12/15,新华网周线刚刚发出买入信号，符合右侧交易原则。
218,2019/12/15,牛市确立，明天又是大涨，鉴定完毕
219,2019/12/15,涨停板接货怎么样？
220,2019/12/15,看样子不是短期拉升
221,2019/12/15,看涨
222,2019/12/15,踏空的心理难受吧，挣钱的机会踏空的永远把握不住，这几天挣的太兴奋
223,2019/12/15,
224,2019/12/15,明天涨停
225,2019/12/15,明天还有底点买入吗？
226,2019/12/15,多得不能再多了
227,2019/12/15,中国说到做到，大国风范
228,2019/12/15,很好很好很好啊
229,2019/12/15,春兰股份
230,2019/12/15,上周五就知道了
231,2019/12/15,已阅
232,2019/12/15,不对，新闻发布会是在美股盘中开的
233,2019/12/15,天广中茂 两市唯一低位待启动股
234,2019/12/15,确实是重大利好
235,2019/12/15,华培动力会涨吗
236,2019/12/15,华培动力会涨吗
237,2019/12/15,华培动力会涨吗
238,2019/12/15,华培动力会涨吗
239,2019/12/15,华培动力
240,2019/12/15,主要看券商、保险、银行这些大金融股票，如果不大涨，大盘是涨不上去的。
241,2019/12/15,美股、黄金都很平静，冷静对待
242,2019/12/15,你们手里的股票都涨停
243,2019/12/15,明天千股涨停
244,2019/12/15,利好跨镜通
245,2019/12/15,玩股票玩的就是心跳，哇哈哈
246,2019/12/15,3000点稳稳的
247,2019/12/15,重大利好，能有88只股涨停吗？
248,2019/12/15,不确定性解除，特大利好，明天满仓干
249,2019/12/15,巴菲特亲二弟是你吗
250,2019/12/15,明天一开盘就是大盘涨停，太刺激了。
251,2019/12/15,只有追高买
252,2019/12/15,宇宙级别的特大利好，全民资金将涌进股市！
253,2019/12/15,满仓通达电气
254,2019/12/15,马上开盘得了，实在等不及了
255,2019/12/15,买入五成五
256,2019/12/15,我的全卖给你
257,2019/12/15,合作共赢
258,2019/12/15,有钱怕买不到股票？多的是，我的给你吧
259,2019/12/15,要多少有多少
260,2019/12/15,不会的
261,2019/12/15,时间过好慢啊，快点到明天吧！
262,2019/12/15,银行券商，飞起来吧
263,2019/12/15,很多人基本就别人恐惧时我割肉，别人贪婪时我接盘
264,2019/12/15,合则两利！春季行情期待启动！
265,2019/12/15,预测趋势的几乎一致看涨，明天9：30见。
266,2019/12/15,我账上有8只，珍宝岛、长青最多你要那个
267,2019/12/15,溢价五个点，转让给你
268,2019/12/15,利好兑现，石油黄金反涨。
269,2019/12/15,红塔证券能涨停嘛？？？
270,2019/12/15,这是实在的
271,2019/12/15,利好苏奥传感。。哈哈
272,2019/12/15,牛
273,2019/12/15,不知道我的合力科技明天怎么样？
274,2019/12/15,在牛市时大家都贪婪，在熊市是大家都恐惧，那你都是在牛市空仓，熊市满仓吗？
275,2019/12/15,我割肉给你都行
276,2019/12/15,券商金融回调大幅下探 等韭菜割肉 周三拉一下全部引回来
277,2019/12/15,603113金能科技8倍的市盈率还是远端次新，大股东正在减持，要的都来买
278,2019/12/15,你不适合炒股！
279,2019/12/15,明白人
280,2019/12/15,亲诚惠容的外交策略取得成果！为我国的逐步强大点赞！
281,2019/12/15,谢谢啊
282,2019/12/15,不会的
283,2019/12/15,不会的
284,2019/12/15,明智的选择
285,2019/12/15,你想多了，这票没戏
286,2019/12/15,哪一只股票呀？
287,2019/12/15,图片评论
288,2019/12/15,尾盘买
289,2019/12/15,德邦涨停！
290,2019/12/15,利好汽车板块！
291,2019/12/15,利好汽车零部件
292,2019/12/15,早已满仓，不知是好是坏
293,2019/12/15,汽车零部件大涨。
294,2019/12/15,券商回调，其他题材股爆发
295,2019/12/15,多元金融估值低必大涨。
296,2019/12/15,下周一开始癌股所有指数涨停开盘，所有个股连续N个涨停板开盘！
297,2019/12/15,明天继续涨？
298,2019/12/15,能给你冲高跑的机会吗
299,2019/12/15,明天满仓干
300,2019/12/15,
301,2019/12/15,周一追进知识产权
302,2019/12/15,当年我也像你一样飘，觉得自己是巴菲特他弟弟韭菲特
303,2019/12/15,你也太穷了吧
304,2019/12/15,周一全部一字板涨停
305,2019/12/15,如果真是牛市券商概念是集体涨停的，11年的韭菜
306,2019/12/15,这次千股涨停一点都不夸张，这才叫真正的利好！高开高走。直接上3000点不是梦。
307,2019/12/15,周一大盘涨停
308,2019/12/15,慢工出细活，继续盘。
309,2019/12/15,互惠互利
310,2019/12/15,利好来了，牛市到了，有货就卖，没货快买
311,2019/12/15,明白人
312,2019/12/15,超级利好，祖国加油
313,2019/12/15,特大利好！利好！
314,2019/12/15,终于有点实质性的利好了
315,2019/12/15,下周真的要涨停
316,2019/12/15,周一可以借机派发了。
317,2019/12/15,还有一板，我下面等着，多谢提供信息
318,2019/12/15,周一换股到；信息安全.知识产权双龙头300229拓尔思.很有可能要大涨了
319,2019/12/15,兄弟，借点给我
320,2019/12/15,加仓干，直上六千点。
321,2019/12/15,接我吧
322,2019/12/15,知识产权 安妮股份
323,2019/12/15,牛市来了，睡不着觉
324,2019/12/15,明天再涨五百点
325,2019/12/15,不吹会死吗？涨一分100万你有一亿股？
326,2019/12/15,只有3成仓咋办呢？
327,2019/12/15,安妮股份
328,2019/12/15,是烂赌心理么
329,2019/12/15,今年赚钱的大佬很多呀？
330,2019/12/15,
331,2019/12/15,广宇集团
332,2019/12/15,好消息啊
333,2019/12/15,评论最多的
334,2019/12/15,我就是克制不了快涨停时候不卖围绕跳水，唉，经历了很多次了，好难克制住心理，咋办呀
335,2019/12/15,单纯技术分析，深证成指9976点是非常重要的强大的压力点位，现在这个点位已经一个跳空中阳上破了，它已经预示有50%可能性新一轮行情开始。如果下周一又一根阳线站上9976点上，那么它就有70%可能性，如果后面有更多阳线站上9976点，那基本就不用怀疑了，新一轮牛市行情开始了。
336,2019/12/15,你说的这个最不能买
337,2019/12/15,牛市来了，两天没睡觉了
338,2019/12/15,历时22个月，踏实做好自身，中华加油！
339,2019/12/15,逢高减仓，再低位布局！星期一的策略如此操作就是！
340,2019/12/15,短线思维往往会丢了筹码捡芝麻
341,2019/12/15,正没正式签署
342,2019/12/15,大利好开启大牛市
343,2019/12/15,
344,2019/12/15,辛苦了
345,2019/12/15,你有这么多么？
346,2019/12/15,股市该复兴啦！
347,2019/12/15,不建议追高，可买入未涨幅不大的股票，后期会轮涨。
348,2019/12/15,忽如一夜春风来
349,2019/12/15,这么点也好意思呀，
350,2019/12/15,重大利好
351,2019/12/15,准确的说是重大利好
352,2019/12/15,31，才赚这点？
353,2019/12/15,签字了没有？
354,2019/12/15,来一波大牛市，是促进消费的动力！！！
355,2019/12/15,好啊，好啊！可以
356,2019/12/15,机构就是借游资回笼资金时机建仓了。
357,2019/12/15,你三年多的股龄白炒了
358,2019/12/15,千股涨停一起腾飞
359,2019/12/15,年初的行情，你也是下车了吧？
360,2019/12/15,当然是，股市要的是资金量，没有众多的共识哪来的资金量
361,2019/12/15,借点钱给我买
362,2019/12/15,不贪怎么赚 赢点就跑 赚个几把
363,2019/12/15,有仓位的盼大涨人之常态，星期一如大涨我就卖，放到口袋的才是自己的。理性说高开可能性很大，会不会高走难说，至于牛市为时尚早。
364,2019/12/15,你的逻辑就是基本不可能有牛市
365,2019/12/15,股神，你是靠新闻炒股么
366,2019/12/15,中美关系稳和听说周一集体涨停板是不是真的各位，
367,2019/12/15,很不错，今年大A涨了一年。
368,2019/12/15,小和尚，贫道何时和你保证过?
369,2019/12/15,标志这牛市已经开始上班了，明天去找你牛市
370,2019/12/15,
371,2019/12/15,这种利好就一天？你以为是个股。区块链都持续了一周。
372,2019/12/15,ETF了解一下，没有黑天鹅。
373,2019/12/15,嗯，小心驶得万年船，呵呵
374,2019/12/15,红包盛宴，小散乐欢!
375,2019/12/15,国内机构又要踏空了
376,2019/12/15,这次不是大家都觉得会涨，比如你！
377,2019/12/15,老牛B
378,2019/12/15,好！
379,2019/12/15,你有什么方法没，能否指点一二
380,2019/12/15,下周调整吧
381,2019/12/15,已满仓
382,2019/12/15,利好中兴通讯，明天拉涨停！！
383,2019/12/15,不踏空已经是牛人了。别说涨不涨
384,2019/12/15,大家都觉得会涨的时候，真不一定涨。
385,2019/12/15,周一千股涨停
386,2019/12/15,守诺言
387,2019/12/15,大智慧，金证股份，冲冲冲
388,2019/12/15,6666
389,2019/12/15,转发了
390,2019/12/15,这个可以有
391,2019/12/15,还没开始涨呢
392,2019/12/15,哥们，茅台估计周一还是资金抛售的对象之一。牛市不炒巳上天的股。
393,2019/12/15,利好已兑现，就看周一表现了。
394,2019/12/15,
395,2019/12/15,至今来了亲
396,2019/12/15,历史最大的利好 牛市开启
397,2019/12/15,利好卧龙地产600173
398,2019/12/15,等回本，等反弹，目前离赚钱绿太远，暂不考虑！先回一部分本就可以了！
399,2019/12/15,好票
400,2019/12/15,你倒是贴个“至今”看看啊
401,2019/12/15,周一大涨是必然的
402,2019/12/15,这应该是一个月收入吖
403,2019/12/15,千点行情大牛市来了，周一满上。
404,2019/12/15,
405,2019/12/15,还是市场先知先觉
406,2019/12/15,真好意思拿出来晒
407,2019/12/15,李大霄老师，又猜对了。我们又睡不着觉了。。
408,2019/12/15,李大霄天天这么说
409,2019/12/15,那是小意思 要加倍的。
410,2019/12/15,就因为是趴着的，启动后就慢慢起来了，难到等全部跳起来了才算开始启动啊，那已经是高潮了。
411,2019/12/15,看集合竞价期离岸的走势吧，也可能高开平走
412,2019/12/15,赞一个
413,2019/12/15,明天千股涨停板，未来3年牛市
414,2019/12/15,大盘股和白马股未调整到位。
415,2019/12/15,这个月第一次盈利，上次还是三月份。亏了一年咯
416,2019/12/15,加仓干吧
417,2019/12/15,龙头安妮，不过最近光一科技的表现也很强势
418,2019/12/15,龙一安妮光一
419,2019/12/15,牛市来了，夜不能寐
420,2019/12/15,平等互利互惠。
421,2019/12/15,恭喜，明天上证指数和深证成指都一字板
422,2019/12/15,这7年估计你赚的钱不多
423,2019/12/15,中国股市气势如虹，高歌猛进！！！
424,2019/12/15,中国股市气势如虹，高歌猛进！！！
425,2019/12/15,大面积0-2个点
426,2019/12/15,算了一下，还有十二涨停板回本儿
427,2019/12/15,知识产权保护是创新驱动发展的“刚需”，是国际贸易的“标配”。世界知识产权组织的报告反映一个基本事实：中国高度重视知识产权保护，中国知识产权保护和技术创新正在形成良性互动，助力中国实现从技术引进向自主创新转型，为全球创新成果共享牵线搭桥，为人类科技进步输送动力。　　中国不断加强知识产权保护，推动技术创新为中国经济注入新活力。　　当前，知识产权已成为中国加快转变经济发展方式、保障和推动创新型国家建设的重要驱动力。
428,2019/12/15,没有
429,2019/12/15,你出钱
430,2019/12/15,外资拿长线的，怎么会和国内资金一样鼠目寸光
431,2019/12/15,玉米大豆是主粮。。。
432,2019/12/15,牛市来了，明天我买的票全部涨停，直接涨停到翻倍咯
433,2019/12/15,明天冲高回落？
434,2019/12/15,过年前超过美股
435,2019/12/15,干脆千股涨停，这么费神
436,2019/12/15,周一暴涨
437,2019/12/15,
438,2019/12/15,已经两天两夜没睡觉了，咋还不开始，就等千股涨停是撒子样子，激动的心，颤抖的手，周一满仓中石油
439,2019/12/15,不焦虑是你下的本不够，房子都压上了你能睡着？
440,2019/12/15,给力
441,2019/12/15,药企的寒冬
442,2019/12/15,利好卧龙地产600173
443,2019/12/15,可能真会
444,2019/12/15,中科系列都是逗比
445,2019/12/15,放量大涨兑现？不要资金拉？
446,2019/12/15,可惜你跌了大半年了，昨天才有一个大阳
447,2019/12/15,千股涨停咯
448,2019/12/15,说的好
449,2019/12/15,中美友谊万岁！
450,2019/12/15,哈哈哈
451,2019/12/15,在Ａ股不论何时清仓销户你都是股神
452,2019/12/15,钱要慢慢赚
453,2019/12/15,重大利好
454,2019/12/15,哥们是不是希望24小时股市开着啊。
455,2019/12/15,股市已涨停
456,2019/12/15,利好宏达矿业
457,2019/12/15,祖国太伟大了，万岁！
458,2019/12/15,贸易龙头苏美达将迎来涨停
459,2019/12/15,明天会上3000点吗？
460,2019/12/15,上证一万点太少，超过道指是必然的！
461,2019/12/15,节前这波好行情得抓住，接下来就是买买买。
462,2019/12/15,周一开始连续涨停
463,2019/12/15,牛市来了
464,2019/12/15,起飞了
465,2019/12/15,1
466,2019/12/15,要不是利好消息救了你一下，你前面的早就是白做了。
467,2019/12/15,牛逼
468,2019/12/15,没问题
469,2019/12/15,没问题
470,2019/12/15,可以啊
471,2019/12/15,必须滴
472,2019/12/15,祖国万岁
473,2019/12/15,曙光我自选股里一直关注的，走的相对慢一点，但是到60没啥问题
474,2019/12/15,带我玩
475,2019/12/15,图片评论
476,2019/12/15,天天涨停板，持续50年。钱有的是，先保命吧。
477,2019/12/15,这点也叫全仓？
478,2019/12/15,重磅
479,2019/12/15,重磅，华鑫股份
480,2019/12/15,怎么都是周末出利好
481,2019/12/15,高位需要调整的还得调，低位需要补涨的就起飞了
482,2019/12/15,都是理性人
483,2019/12/15,利好芯片股
484,2019/12/15,完了，明天大盘直接开盘3000点以上
485,2019/12/15,　　为落实中美双方近日关于经贸问题的磋商结果， 根据《中华人民共和国海关法》《中华人民共和国对外贸易法》《中华人民共和国进出口关税条例》等法律法规和国际法基本原则，国务院关税税则委员会决定，对原计划于12月15日12时01分起加征关税的原产于美国的部分进口商品，暂不征收10%、5%关税，对原产于美国的汽车及零部件继续暂停加征关税。除上述措施外，其他对美加征关税措施继续按规定执行，对美加征关税商品排除工作继续开展。　　中方希望，与美方在平等和相互尊重的基础上，共同努力，妥善解决彼此核心关切，促进中美经贸关系稳定发展。　　以下为公告全文：　　国务院关税税则委员会关于暂不实施对原产于美国的部分进口商品加征关税措施的公告　　税委会公告〔2019〕7号　　为落实中美双方近日关于经贸问题的磋商结果，根据《中华人民共和国海关法》《中华人民共和国对外贸易法》《中华人民共和国进出口关税条例》等法律法规和国际法基本原则，国务院关税税则委员会决定，暂不实施对原产于美国的部分进口商品的加征关税措施。有关事项如下：　　一、自2019年12月15日12时01分起，对《国务院关税税则委员会关于对原产于美国的部分进口商品(第三批)加征关税的公告》(税委会公告〔2019〕4号)附件2商品暂不实施税委会公告〔2019〕4号所规定的加征关税措施。即：对税委会公告〔2019〕4号附件2第一部分所列749个税目商品、第二部分所列163个税目商品，暂不征收税委会公告〔2019〕4号所加征10%的关税；对附件2第三部分所列634个税目商品、第四部分所列1815个税目商品，暂不征收税委会公告〔2019〕4号所加征5%的关税。实施时间另行通知。　　二、自2019年12月15日12时01分起，暂不实施《国务院关税税则委员会关于对原产于美国的汽车及零部件恢复加征关税的公告》(税委会公告〔2019〕5号)。即：自2019年12月15日12时01分起，对《国务院关税税则委员会关于对原产于美国的汽车及零部件暂停加征关税的公告》(税委会公告〔2018〕10号)附件1所列28个税目商品，继续暂停征收《国务院关税税则委员会关于对原产于美国500亿美元进口商品加征关税的公告》(税委会公告〔2018〕5号)所加征25%的关税；对税委会公告〔2018〕10号附件2所列116个税目商品，继续暂停征收《国务院关税税则委员会关于对原产于美国约160亿美元进口商品加征关税的公告》(税委会公告〔2018〕7号)所加征25%的关税；对税委会公告〔2018〕10号附件3所列67个税目商品，继续暂停征收《国务院关税税则委员会关于对原产于美国约600亿美元进口商品实施加征关税的公告》(税委会公告〔2018〕8号)所加征5%的关税。实施时间另行通知。　　国务院关税税则委员会　　2019年12月15日　　相关报道>>>　　中美就第一阶段经贸协议文本达成一致　　国际舆论——第一阶段经贸协议有助于缓解中美贸易紧张　　中美双方在知识产权领域达成了哪些共识？商务部回应　　外交部：中美合则两利、斗则俱伤 合作是唯一正确的选择　　财政部：中美经贸第二阶段磋商将取决于第一阶段协议的落实情况　　廖岷：中美第一阶段经贸协议将对全球经贸、投资和金融市场产生积极影响　　外交部部长王毅谈中美达成第一阶段经贸协议：对两国和世界是利好消息　　中美就第一阶段经贸协议文本达成一致——五部门有关负责人介绍中美经贸磋商进展
486,2019/12/15,明天还买的到股票吗？
487,2019/12/15,券商板块涨停了
488,2019/12/15,好继续。
489,2019/12/15,牛来了
490,2019/12/15,周一千股涨停
491,2019/12/15,这个才牛逼
492,2019/12/15,好
493,2019/12/15,特大利好，千股涨停
494,2019/12/15,坚决支持
495,2019/12/15,特大利好.千股涨停
496,2019/12/15,利好
497,2019/12/15,重大利好，千股涨停
498,2019/12/15,下周大盘突破3288
499,2019/12/15,特大利好啊。
500,2019/12/15,利好满仓
501,2019/12/15,符合预期
502,2019/12/15,继续努力！突破3050
503,2019/12/15,诚信很重要，周一千股涨停！
504,2019/12/15,重大利好
505,2019/12/15,知道了。
506,2019/12/15,感觉周一要冲高回落
507,2019/12/15,特大利好.千股涨停
508,2019/12/15,券商板块涨停了
509,2019/12/15,大金融周一集体涨停
510,2019/12/15,收藏了
511,2019/12/15,重大利好，千股涨停！
512,2019/12/15,大金融周一集体涨停
513,2019/12/15,和谐世界，重大利好！
514,2019/12/15,重大利好
515,2019/12/15,重大利好!
516,2019/12/15,好
517,2019/12/15,明天还买的到股票吗？
518,2019/12/15,重大利好
519,2019/12/15,漂亮
520,2019/12/15,打电话给我啊
521,2019/12/15,"历史不会重演，但总会有惊人的相似！目前看来大盘在复制1999年5月19日至2001年6月的人造牛市！要从正能量的方向去理解国家队控盘,这是在有目的地在引导牛市,引导场外资金入市,做到国家和个人的多赢,最后把外资吸进来,形成国际牛,那才是中国全体的整体大胜!大盘第一目标剑指3600点，第二目标剑指4500点，终极目标9200点！"
522,2019/12/15,都看过来，目标60元的医疗医药股都不多，现在只有10元10元10元，那些一百多的股票收益有这个好吗？很多没有的，求强庄介入
523,2019/12/15,22万资金，抱大腿
524,2019/12/15,猪肉都跌价了还温氏
525,2019/12/15,建议周末也开盘吧，工作日延长到晚上10点
526,2019/12/15,利好已经兑现了
527,2019/12/15,漫步者还是算了乌鸦齐飞
528,2019/12/15,2019
529,2019/12/15,牛市的开启必然是绝大部分人放弃筹码的时候，看下周尔三开始地方给你们看
530,2019/12/15,我后悔没买基金，股票没用，涨的都是别人的
531,2019/12/15,2014年底大牛发动和今天差不多
532,2019/12/15,机构一般都会反着来。
533,2019/12/15,注意要兑现业绩了
534,2019/12/15,对
535,2019/12/15,利好纺织，染料行业
536,2019/12/15,不一定啊，突发利好 和 利好兑现 这两个还是有本质区别的
537,2019/12/15,牛市已经来临
538,2019/12/15,全国股民都兴奋着
