,日期,评论
48,2019/12/15,明天你要多少？我全给你
49,2019/12/15,明天我高开就跑，你来接
50,2019/12/15,我想还有其他顾虑没
51,2019/12/15,
52,2019/12/15,明天涨停
53,2019/12/15,时间过好慢啊，快点到明天吧！
54,2019/12/15,603113金能科技8倍的市盈率还是远端次新，大股东正在减持，要的都来买
55,2019/12/15,券商金融回调大幅下探 等韭菜割肉 周三拉一下全部引回来
56,2019/12/15,我割肉给你都行
57,2019/12/15,在牛市时大家都贪婪，在熊市是大家都恐惧，那你都是在牛市空仓，熊市满仓吗？
58,2019/12/15,不知道我的合力科技明天怎么样？
59,2019/12/15,牛
60,2019/12/15,利好苏奥传感。。哈哈
61,2019/12/15,这是实在的
62,2019/12/15,红塔证券能涨停嘛？？？
63,2019/12/15,利好兑现，石油黄金反涨。
64,2019/12/15,溢价五个点，转让给你
65,2019/12/15,我账上有8只，珍宝岛、长青最多你要那个
66,2019/12/15,预测趋势的几乎一致看涨，明天9：30见。
67,2019/12/15,合则两利！春季行情期待启动！
68,2019/12/15,很多人基本就别人恐惧时我割肉，别人贪婪时我接盘
69,2019/12/15,你不适合炒股！
70,2019/12/15,明白人
71,2019/12/15,亲诚惠容的外交策略取得成果！为我国的逐步强大点赞！
72,2019/12/15,踏空的心理难受吧，挣钱的机会踏空的永远把握不住，这几天挣的太兴奋
73,2019/12/15,估计买不到了，能买到的都是垃圾股
74,2019/12/15,明日大A将会出现千股涨停的奇观
75,2019/12/15,如果券商不发动，明天上证很难上3千点
76,2019/12/15,利欧股份，汽车板块涨停
77,2019/12/15,估计周一大盘大涨2%以上
78,2019/12/15,我手上给你，只要把我亏的7个点补上。
79,2019/12/15,002486，成本价给你
80,2019/12/15,高开后周五满仓的都给你，放心吧
81,2019/12/15,嘿嘿，还好没有卖掉
82,2019/12/15,高开后哪次没给你？
83,2019/12/15,对，不加曾，我们走大国风范。
84,2019/12/15,利好神州数码
85,2019/12/15,3200
86,2019/12/15,买不到了，你规避风险必然要在盈利预期上降低
87,2019/12/15,3200点
88,2019/12/15,我周五已卖
89,2019/12/15,3200点
90,2019/12/15,我周五跑啦
91,2019/12/15,幸亏周五满仓了，周一买不到股票了！
92,2019/12/15,上证明天要上3千，那券商必定大涨4个点以上
93,2019/12/15,明日明天稳了
94,2019/12/15,利好纺织服装业
95,2019/12/15,明天估计买不到了..上证指数一字涨停板
96,2019/12/15,能给你冲高跑的机会吗
97,2019/12/15,大国风范
98,2019/12/15,千股涨停
99,2019/12/15,所有评说你最明智
100,2019/12/15,不变应万变
101,2019/12/15,多喜爱，借壳上市利好
102,2019/12/15,海峡股份
103,2019/12/15,中嘉博创000889控股三家子公司且业务互不相干，是不是天然的分拆上市目标啊？
104,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
105,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
106,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
107,2019/12/15,券商开路爆拉！
108,2019/12/15,利好，海南赛马，知道什么股吗
109,2019/12/15,盈利的可以走了，亏本的继续拿着
110,2019/12/15,我屮这是真正利好000918
111,2019/12/15,涨幅不大，高位震荡，还会年前还会跌。
112,2019/12/15,周五已经兑现一部分了
113,2019/12/15,我相信：牛市真的开启了
114,2019/12/15,广大股民是在投资吗？还是投机？
115,2019/12/15,慢慢涨好些
116,2019/12/15,特大利好，大家一定要赶快满仓配合机构减持套现，年末资金紧张啊，持股过年吧，明年股市可能会好的
117,2019/12/15,东信和平
118,2019/12/15,利好5g
119,2019/12/15,好，合作双赢
120,2019/12/15,利好5g 利好云计算 利好区块链
121,2019/12/15,东风科技 央企分拆上市龙头
122,2019/12/15,利好双塔食品。五连板，下周你们买不到了
123,2019/12/15,3200
124,2019/12/15,同方股份同方股份董事长：“如果能分拆上市，同方市值早就过千亿元”
125,2019/12/15,
126,2019/12/15,东港股份的正好符合条件
127,2019/12/15,3500是小目标～4700终极目标
128,2019/12/15,11.6走了，咋办。
129,2019/12/15,广期所碳交易呼之欲出！减耗环保促生产
130,2019/12/15,真正符合分拆上市条件的只有盈峰环境！他的子公司上风专科分拆后，很有可能上科创板。目前子公司49%的股权转让款都已经全部收到，剩下的51%股权还是在自己手里。早在2019年10月24日，盈峰环境子公司专风实业收到浙江省绍兴市上虞区企业上市挂牌工作领导小组办公室函告，专风实业被列为重点拟上市挂牌企业。截至10月24日，保荐机构、会计师、律师等中介机构已进场开展尽调及辅导工作。
131,2019/12/15,利好宝钢，中石油银行
132,2019/12/15,祝你好运
133,2019/12/15,同方股份600100分拆龙头绝对龙一
134,2019/12/15,题材股走起，多喜爱即将被借壳上市开始翻倍行情
135,2019/12/15,还想走
136,2019/12/15,题材股走起，多喜爱即将被借壳上市开始翻倍行情
137,2019/12/15,题材股走起，多喜爱即将被借壳上市开始翻倍行情
138,2019/12/15,你又错了，做股票看空不能做空，可以降低仓位，但不能空仓，上涨那没个震荡，你刚好和庄家反了，在没有走坏之前只有持有。不能主动让出筹码，还得学习朋友们。
139,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
140,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
141,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
142,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
143,2019/12/15,题材股走起，多喜爱即将借壳上市开始翻倍行情
144,2019/12/15,利好北上资金
145,2019/12/15,好消息不断，明天股市会正常上涨！让广大股民的投资都有所回报，中国股市长远的良性的发展！
146,2019/12/15,本周末重大利好太多了，目不暇接，令股民眼花缭乱了，总之一个字-涨，两个字-大涨，三个字-涨起嗨！四个字-千股涨停
147,2019/12/15,不知你说的是什么意思，想空仓没人拦你。
148,2019/12/15,好，下周大盘创今年新高。
149,2019/12/15,我还是融券呢
150,2019/12/15,全仓干券商了
151,2019/12/15,。。
152,2019/12/15,明天开始大盘连续涨停五天，你买个屁
153,2019/12/15,医药涨么？
154,2019/12/15,满了医药么？医药涨么
155,2019/12/15,此时不涨何时涨，爆发吧A股
156,2019/12/15,万点行情，2900点要恐惧还是贪婪？
157,2019/12/15,一万亿都扫不清筹码，只要你有钱，没有买不到的票
158,2019/12/15,002464 牛了
159,2019/12/15,沪指每周涨一千点，年前创新高。抓紧买
160,2019/12/15,我也想着要减持！
161,2019/12/15,
162,2019/12/15,对的，农业全涨停
163,2019/12/15,#看来很少有散户讨论及持仓地素时尚这个股票。
164,2019/12/15,你感觉没用，让你追着买，还是一根大阳线
165,2019/12/15,傻瓜，光一科技才是真正的知识产权龙头。
166,2019/12/15,好，支持。
167,2019/12/15,你要全部给你
168,2019/12/15,买
169,2019/12/15,我靠。我中签的股。
170,2019/12/15,就看好券商板块，华林证券，东吴证券
171,2019/12/15,明天票大大的有，你放心吧，
172,2019/12/15,
173,2019/12/15,利好众应互联
174,2019/12/15,利好都在顶部的股票，因为顶部散户
175,2019/12/15,要多少，私下加百分3我就卖你
176,2019/12/15,3
177,2019/12/15,涨吧 给点过年红包吧
178,2019/12/15,是卖不掉了
179,2019/12/15,挂涨停还能不能买到
180,2019/12/15,没新热点还是照周五的做
181,2019/12/15,利好603767
182,2019/12/15,中国强大了
183,2019/12/15,这次高开一定要走了
184,2019/12/15,
185,2019/12/15,好，起飞
186,2019/12/15,利好中贝通讯，下周涨30%
187,2019/12/15,这周未信息量有点大，希望下周一直涨下去吧[奋斗]，红塔证券已经买不到了！
188,2019/12/15,利好人福医药
189,2019/12/15,利好中贝通讯，下周涨30%
190,2019/12/15,本周末重大利好太多了，目不暇接，令股民眼花缭乱了，总之一个字-涨，两个字-大涨，三个字-涨起嗨！四个字-千股涨停
191,2019/12/15,利好都在顶部的股票，因为顶部散户
192,2019/12/15,这周未信息量有点大，希望下周一直涨下去吧[奋斗]，红塔证券已经买不到了！
193,2019/12/15,这次高开一定要走了
194,2019/12/15,德邦涨停！
195,2019/12/15,多元金融估值低必大涨。
196,2019/12/15,券商回调，其他题材股爆发
197,2019/12/15,一锤定音，扫清做多资金心头的最后一丝疑虑! 牛市正式开启!
198,2019/12/15,不加征关税，请问有哪些板块受益？
199,2019/12/15,要过年的节奏，狂欢节吧
200,2019/12/15,利好美国汽车进口商国机汽车
201,2019/12/15,看明天了
202,2019/12/15,祖国万岁
203,2019/12/15,股票卖断货
204,2019/12/15,玩具板块涨停板
205,2019/12/15,千股涨停
206,2019/12/15,利好华鑫股份，摩根可以控股了
207,2019/12/15,科技
208,2019/12/15,漂亮，农业股集体涨停，汽车零部件股集体涨停
209,2019/12/15,千股涨停吧
210,2019/12/15,和谐的信号
211,2019/12/15,利好汽车零部件
212,2019/12/15,周末全是利好，看明天大A怎么表演
213,2019/12/15,这是要暴涨的节奏？
214,2019/12/15,周一大涨停。
215,2019/12/15,很好
216,2019/12/15,这啥意思啊
217,2019/12/15,好
218,2019/12/15,极好
219,2019/12/15,晚上能不能在来个区块链特大利好
220,2019/12/15,现在这个局面不怕风险就进，
221,2019/12/15,千股涨停…
222,2019/12/15,下周一开始农业种植，券商，港口，爆发。
223,2019/12/15,金融股爆发
224,2019/12/15,我想买毛线，不知会不会涨价？
225,2019/12/15,我还是空仓，这可咋办啊
226,2019/12/15,轮到中材国际涨了
227,2019/12/15,今天 08:51 东方财富Android版中国资本市场正在走向成熟！个股涨跌由市场作决定！发表于: 航天长峰吧阅读 593
228,2019/12/15,双赢
229,2019/12/15,唉
230,2019/12/15,我手上有，转让给你啊
231,2019/12/15,上周五的走势已经表现出来了，
232,2019/12/15,大盘重返3000点。
233,2019/12/15,别人贪婪时我恐惧，别人恐惧时我贪婪
234,2019/12/15,科技股大涨，抢上3000
235,2019/12/15,特大利好，农业板块涨停！
236,2019/12/15,暂字是重点要考
237,2019/12/15,暂字画重点要考
238,2019/12/15,利好落地，周五已提前反应，明天还能继续冲高吧
239,2019/12/15,利好天天有！大A要走牛！！
240,2019/12/15,不卖，就是不卖
241,2019/12/15,周一集体涨停，核弹级别利好
242,2019/12/15,金融板块下周又要起飞
243,2019/12/15,平等互利，解决争端。利好经济，利好股市。
244,2019/12/15,重大利好
245,2019/12/15,汽车零部件大涨。
246,2019/12/15,重大利好千股涨停
247,2019/12/15,好
248,2019/12/15,牛市来了
249,2019/12/15,利好股市。
250,2019/12/15,满仓干万通智控
251,2019/12/15,强大，压倒性的大胜利，祝贺!
252,2019/12/15,利多
253,2019/12/15,我先来，重大利好()
254,2019/12/15,零部件大涨
255,2019/12/15,沙发
256,2019/12/15,我的股票能涨5个点就谢天谢地了
257,2019/12/15,利好
258,2019/12/15,明天冲破3000
259,2019/12/15,周一大涨
260,2019/12/15,好
261,2019/12/15,会有一个做多窗口了，看好春节前行情！
262,2019/12/15,西部牧业周一涨停
263,2019/12/15,大利好
264,2019/12/15,重大利好
265,2019/12/15,看下周了
266,2019/12/15,持币观望的韭菜将是未来大盘拉升的主要力量！冲击3042点！周一冲3000点
267,2019/12/15,期待明天
268,2019/12/15,利好
269,2019/12/15,重大利好吧！
270,2019/12/15,重大利好
271,2019/12/15,牛皮
272,2019/12/15,不错
273,2019/12/15,互联网金融起飞:赢时胜！
274,2019/12/15,好
275,2019/12/15,同意
276,2019/12/15,牛来了
277,2019/12/15,利好卧龙地产600173
278,2019/12/15,好，和则共赢
279,2019/12/15,哎呦，周一千股涨停
280,2019/12/15,千股涨停！！！
281,2019/12/15,美也应该取消大部分！
282,2019/12/15,利好
283,2019/12/15,合作共赢
284,2019/12/15,利好卧龙地产600173
285,2019/12/15,已经在行动
286,2019/12/15,好好，大国风范
287,2019/12/15,沙发哈
288,2019/12/15,好
289,2019/12/15,厉害了
290,2019/12/15,好！很好！和谐才能共赢。
291,2019/12/15,均胜电子涨停
292,2019/12/15,只要有钱都归你！
293,2019/12/15,利好做出口的汽车零部件公司！
294,2019/12/15,这个消息后，都哪些板块收益，大涨呢
295,2019/12/15,特大利好消息，周一满仓干
296,2019/12/15,已阅
297,2019/12/15,上周五就知道了
298,2019/12/15,春兰股份
299,2019/12/15,很好很好很好啊
300,2019/12/15,中国说到做到，大国风范
301,2019/12/15,多得不能再多了
302,2019/12/15,美股、黄金都很平静，冷静对待
303,2019/12/15,你们手里的股票都涨停
304,2019/12/15,明天千股涨停
305,2019/12/15,宇宙级别的特大利好，全民资金将涌进股市！
306,2019/12/15,有钱怕买不到股票？多的是，我的给你吧
307,2019/12/15,合作共赢
308,2019/12/15,我的全卖给你
309,2019/12/15,买入五成五
310,2019/12/15,马上开盘得了，实在等不及了
311,2019/12/15,满仓通达电气
312,2019/12/15,只有追高买
313,2019/12/15,利好跨镜通
314,2019/12/15,明天一开盘就是大盘涨停，太刺激了。
315,2019/12/15,巴菲特亲二弟是你吗
316,2019/12/15,不确定性解除，特大利好，明天满仓干
317,2019/12/15,不对，新闻发布会是在美股盘中开的
318,2019/12/15,天广中茂 两市唯一低位待启动股
319,2019/12/15,确实是重大利好
320,2019/12/15,不会的
321,2019/12/15,早已满仓，不知是好是坏
322,2019/12/15,利好汽车零部件
323,2019/12/15,利好汽车板块！
324,2019/12/15,尾盘买
325,2019/12/15,谢谢啊
326,2019/12/15,图片评论
327,2019/12/15,哪一只股票呀？
328,2019/12/15,你想多了，这票没戏
329,2019/12/15,明智的选择
330,2019/12/15,不会的
331,2019/12/15,华培动力会涨吗
332,2019/12/15,银行券商，飞起来吧
333,2019/12/15,不会的
334,2019/12/15,明天还有底点买入吗？
335,2019/12/15,要多少有多少
336,2019/12/15,主要看券商、保险、银行这些大金融股票，如果不大涨，大盘是涨不上去的。
337,2019/12/15,华培动力
338,2019/12/15,华培动力会涨吗
339,2019/12/15,华培动力会涨吗
340,2019/12/15,华培动力会涨吗
341,2019/12/15,重大利好，能有88只股涨停吗？
342,2019/12/15,3000点稳稳的
343,2019/12/15,玩股票玩的就是心跳，哇哈哈
344,2019/12/15,千股涨停
345,2019/12/15,钢铁
346,2019/12/15,能，我逐渐退出卖给你
347,2019/12/15,利好纺织，服装，玩具出口
348,2019/12/15,重大利好，千股涨停。
349,2019/12/15,前几个月说3000点很难上，其实也不难麻，两天都上去了？
350,2019/12/15,低开买进
351,2019/12/15,都这么兴奋，那我明天就来个高开高走，尾盘跳水吧，做庄真累
352,2019/12/15,都取消了很多，有些降低了。这次真利好。
353,2019/12/15,汽车股
354,2019/12/15,告诉我哪个是外贸龙头，爷满仓
355,2019/12/15,握手言和！利好消费！汽车块板还会涨！
356,2019/12/15,一个新的时代，一个新的十年，这代人期待的中国红牛市已经来临，崛起，我的国！！！
357,2019/12/15,利好汽车零部件
358,2019/12/15,券商不涨一切扯淡！
359,2019/12/15,明天股票已经买不到了，坐等看大盘涨停！
360,2019/12/15,睡不着
361,2019/12/15,汽车零部件利好 妥妥的
362,2019/12/15,感觉周一要冲高回落
363,2019/12/15,我已经空仓了
364,2019/12/15,江南高纤涨停板
365,2019/12/15,1000
366,2019/12/15,手上的股票加5%的价格转让了
367,2019/12/15,本人郑重声明，为和空仓股友共享牛市，我决定明天减持一半股票给他们。
368,2019/12/15,后天双13
369,2019/12/15,明天高开高走
370,2019/12/15,利好中广核技
371,2019/12/15,真的要把A股向上调整了吗？
372,2019/12/15,重大利好
373,2019/12/15,大盘要起飞了券商必先暴发，每次都是
374,2019/12/15,不是利好小米吗
375,2019/12/15,涨？
376,2019/12/15,大大后天？
377,2019/12/15,大后天？
378,2019/12/15,这里什么情况，祖国万岁
379,2019/12/15,苏澳传感涨停，汽车零部件
380,2019/12/15,后天双12
381,2019/12/15,明天双11
382,2019/12/15,为啥加不加征关税农业股都涨呢？这样的思路你能赚到钱吗
383,2019/12/15,周一高开大涨
384,2019/12/15,300059起飞
385,2019/12/15,我也给你
386,2019/12/15,稀土农业涨停！
387,2019/12/15,国际贸易板块将崛起
388,2019/12/15,华贸物流
389,2019/12/15,现在的股民也真是的，一有利好就希望别人来为自已抬轿子，好让自已卖个好价格。
390,2019/12/15,　　本周末影响市场的重要资讯有：中美就第一阶段经贸协议文本达成一致；中财办、多个部委高层解读中央经济工作会议；证监会发布《上市公司分拆所属子公司境内上市试点若干规定》；沪深300股指期权12月23日上市；证监会核发2家企业IPO批文等。　　宏观经济　　《求是》发表习近平重要文章《推动形成优势互补高质量发展的区域经济布局》　　12月16日出版的第24期《求是》杂志将发表中共中央总书记、国家主席、中央军委主席习近平的重要文章《推动形成优势互补高质量发展的区域经济布局》。文章强调，要根据各地区的条件，走合理分工、优化发展的路子，落实主体功能区战略，完善空间治理，形成优势互补、高质量发展的区域经济布局。　　李克强主持召开国务院会议 通过《外商投资法实施条例(草案)》　　国务院总理李克强12月12日主持召开国务院常务会议，通过《中华人民共和国外商投资法实施条例(草案)》，实化促进和保护外商投资的措施；部署推动进一步降低小微企业综合融资成本。会议指出，要贯彻中央经济工作会议精神，明年实现普惠小微贷款综合融资成本再降0.5个百分点，贷款增速继续高于各项贷款增速，其中5家国有大型银行普惠小微贷款增速不低于20%。　　中美就第一阶段经贸协议文本达成一致　　经过中美两国经贸团队的共同努力，双方在平等和相互尊重原则的基础上，已就中美第一阶段经贸协议文本达成一致。协议文本包括序言、知识产权、技术转让、食品和农产品、金融服务、汇率和透明度、扩大贸易、双边评估和争端解决、最终条款九个章节。同时，双方达成一致，美方将履行分阶段取消对华产品加征关税的相关承诺，实现加征关税由升到降的转变。　　国务院关税税则委员会：暂不实施对原产于美国的部分进口商品加征关税措施　　为落实中美双方近日关于经贸问题的磋商结果， 根据《中华人民共和国海关法》《中华人民共和国对外贸易法》《中华人民共和国进出口关税条例》等法律法规和国际法基本原则，国务院关税税则委员会决定，对原计划于12月15日12时01分起加征关税的原产于美国的部分进口商品，暂不征收10%、5%关税，对原产于美国的汽车及零部件继续暂停加征关税。除上述措施外，其他对美加征关税措施继续按规定执行，对美加征关税商品排除工作继续开展。　　国新办就中美经贸磋商进展举行发布会　　国务院新闻办公室就中美经贸磋商有关进展情况举行发布会，请国家发展和改革委员会副主任宁吉喆，中央财经委员会办公室副主任、财政部副部长廖岷，外交部副部长郑泽光，农业农村部副部长韩俊，商务部副部长兼国际贸易谈判副代表王受文介绍中美经贸磋商有关进展情况，并答记者问。　　央行：坚持稳健的货币政策要灵活适度 拟于近期召开年度工作会议　　12月13日，人民银行召开党委扩大会议，传达学习中央经济工作会议精神，研究部署贯彻落实意见。人民银行党委书记郭树清主持会议，党委副书记、行长易纲及党委其他成员出席会议。会议决定，拟于近期召开人民银行年度工作会议，对全系统学习贯彻中央经济工作会议精神、做好2020年各项工作进行全面部署，提出具体要求。　　刘鹤：坚持“两个毫不动摇” 研究落实支持中小企业发展的政策和制度　　国务院促进中小企业发展工作领导小组第四次会议12月13日在北京召开。中共中央政治局委员、国务院副总理、国务院促进中小企业发展工作领导小组组长刘鹤主持会议并讲话。会议传达了中央经济工作会议精神和国务院常务会议要求，分别听取了工业和信息化部关于中小企业发展总体情况、《关于健全支持中小企业发展制度的若干意见》起草情况及有关建议。　　中财办、多个部委高层解读中央经济工作会议 透露哪些新信息？　　中央经济工作会议结束两天后，中财办及部委高层周六集体出现在同一会场，解读会议精神，他们透露了哪些重要信息？周六上午，由中国国际经济交流中心主办的2019-2020中国经济年会在北京召开。中央财经委员会办公室副主任韩文秀、国家发展改革委副主任宁吉喆在会上对中央经济工作会议精神进行了解读。　　全球市场　　外盘综述：欧美股市集体收涨 纳指标普续创收盘新高　　美国三大股指周五小幅收高，截止收盘，标普500指数收涨0.23点，涨幅0.01%，报3168.80点。道琼斯工业平均指数收涨3.33点，涨幅0.01%，报28135.38点。纳斯达克综合指数收涨17.56点，涨幅0.20%，报8734.88点，其中纳指、标普500指数续创收盘新高。　　英国保守党以绝对优势赢得大选 欧盟：希望“脱欧”协议尽快通过　　在约翰逊及其保守党获得大选胜利后，当地时间13日，欧洲理事会主席查理·米歇尔对约翰逊表示了祝贺，并希望英国议会可以尽快通过“脱欧”协议相关法案。欧盟已经做好准备将和英国就未来的紧密合作关系展开谈判。　　金融资本　　证监会发布《上市公司分拆所属子公司境内上市试点若干规定》　　为深化金融供给侧结构性改革，充分发挥资本市场功能，激发市场活力，证监会发布《上市公司分拆所属子公司境内上市试点若干规定》，自发布之日起施行。下一步，证监会将依法支持上市公司符合实际发展需要的分拆，促进上市公司质量提升，同时加强对分拆行为的全流程监管，严厉打击“忽悠式”分拆、虚假分拆、炒作分拆概念等市场乱象以及内幕交易、操纵市场等违法违规行为。　　央行、外管局对《境外机构投资者境内证券投资资金管理规定》征求意见　　为落实取消投资额度限制后对合格境外机构投资者及人民币合格境外机构投资者境内证券投资进行资金管理和风险防范的相关要求，根据《中华人民共和国中国人民银行法》、《中华人民共和国外汇管理条例》及相关规定，中国人民银行、国家外汇管理局起草了《境外机构投资者境内证券投资资金管理规定(征求意见稿)》，现向社会公开征求意见。　　必看！明年资本市场有哪些改革任务？证监会划重点　　12月13日，证监会党委书记、主席易会满主持召开党委(扩大)会议，传达学习中央经济工作会议精神，并就证监会系统贯彻落实工作进行部署。会议提出六方面重点举措，勾勒明年资本市场改革任务。　　A股迎首个股指期权 吸引长期资金入市又一利器！沪深300股指期权23日上市　　沪深300股指期权上市交易获批。12月13日晚间，中金所发布公告称，经中国证监会批准，中金所将于2019年12月23日开展沪深300股指期权上市交易。这开启了我国期权市场指数期权发展的序幕，这将是我国资本市场第一个上市的指数期权产品，标志着我国多层次资本市场建设取得新进展。　　产业经济　　交通运输部正研究起草《粤港澳大湾区综合立体交通网规划纲要》　　交通运输部会同广东省、深圳市政府及铁路、民航、邮政等部门成立推进粤港澳大湾区交通运输发展工作组，并印发《交通运输部关于支持粤港澳大湾区交通运输发展的实施意见》，目前正在研究起草《粤港澳大湾区综合立体交通网规划纲要》。　　央行：坚持“房子是用来住的、不是用来炒的”定位 统筹做好房地产金融调控　　13日，央行召开党委扩大会议，强调做好明年的金融工作，要按照中央经济工作会议精神，突出以下重点：进一步改善信贷结构，加大金融对制造业和民营小微企业的支持力度，增加制造业中长期融资，建立较为完善的民营和小微企业融资支持政策制度体系。坚持“房子是用来住的、不是用来炒的”定位，统筹做好房地产金融调控。　　银保监会：完善房地产融资统计和监测体系 严厉打击各类违规行为　　12月13日，银保监会党委书记、主席郭树清同志主持召开党委扩大会议，传达学习中央经济工作会议精神。会议要求，稳妥处置高风险金融机构。持续加大不良资产核销力度，对影子银行业务进行一致性、穿透式、全覆盖监管，坚决清理整顿各类假创新、伪创新。分类处置重点金融控股集团风险。完善房地产融资统计和监测体系，严厉打击各类违规行为。持续推进网络借贷等互联网金融风险整治，坚决遏制非法集资等非法金融活动高发势头。　　海南省旅文厅：赛马运动指导意见已报审 内容及时间表不公开　　近日，有消息称海南省赛马发展指导意见初稿已提交到省政府。澎湃新闻向海南省政府热线询问相关情况时，海南省旅游和文化广电体育厅规划处回复称，因规划部分内容已依法定级为秘密级，所以后续工作、推进时间等保密，不予以公开。　　公司聚焦　　证监会核发2家企业IPO批文　　近日，证监会按法定程序核准了以下企业的首发申请：侨银环保科技股份有限公司，深圳市铂科新材料股份有限公司。上述企业及其承销商将分别与交易所协商确定发行日程，并陆续刊登招股文件。　　华为再传重磅消息 拿下挪威5G市场！挪威电信：没理由推迟与华为合作　　12月14日，证券时报·e公司记者从华为获证实，挪威电信公司将在5G网络建设中将继续使用中国供应商华为公司的设备，同时新增瑞典的爱立信公司为5G供应商。挪威电信总裁兼首席执行官西格韦·布雷克说，公司未来4至5年内将改造网络，在此过程中，挪威电信将继续使用现有供应商华为公司的设备来维护4G网络并将部分地区网络升级到5G。　　(仅供投资者参考，不构成投资建议；股市有风险，投资需谨慎。)
391,2019/12/15,还没开始涨呢
392,2019/12/15,周一换股到；信息安全.知识产权双龙头300229拓尔思.很有可能要大涨了
393,2019/12/15,是多大的利好，看美欧股周五走势就知道。
394,2019/12/15,星期一我的股票要涨停了，你们的不知道会不会涨！
395,2019/12/15,周一大盘大杀四方，A股指数奔八千。
396,2019/12/15,好，周一西部牧业可以涨停了
397,2019/12/15,牛市来了卖房买进
398,2019/12/15,炒股“专家”“大师”都要出来了
399,2019/12/15,牛市真的来了
400,2019/12/15,高点的风险大。
401,2019/12/15,千股涨停。
402,2019/12/15,百点长阳
403,2019/12/15,好消息啊
404,2019/12/15,广宇集团
405,2019/12/15,
406,2019/12/15,今年赚钱的大佬很多呀？
407,2019/12/15,是烂赌心理么
408,2019/12/15,厉害啦，下周一继续
409,2019/12/15,就怕不飞
410,2019/12/15,只有3成仓咋办呢？
411,2019/12/15,该换名字了不然宝马要归他人了
412,2019/12/15,大涨好，大涨有钱赚
413,2019/12/15,是牛市来啦?冲呀
414,2019/12/15,牛市来了最厉害的就是券商，因为人人都在买卖。
415,2019/12/15,拭目以待
416,2019/12/15,中国的市场将全面开放，竞争将更加激烈
417,2019/12/15,早晚都会成的贸易合作伙伴我们不能把它当概念来炒作
418,2019/12/15,贸易只是阶段性成功要说是利好后面多了去了
419,2019/12/15,你不会是说百分之五吧？想清楚了吗？
420,2019/12/15,不行，我还是要满仓，
421,2019/12/15,很多股票都在底部或还没跌到底部
422,2019/12/15,哪一个票没机构？没机构的票是不会涨的
