,time,author,comment,header
29,11月21日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,嘛的个老逼，za种,嘛的个老逼
31,11月18日 ,<a href='/u/5531513646' title='盈71435'>盈71435</a>,"5.5的中石油还是<span class=""showStock"" id=""stock_sz300785"">值得买</span><span id=""quote_sz300785""></span>的<span id=""show_stock_str"" ></span>",5.5的中石油还是值得买的
33,11月19日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,"假如所有股票都在涨，只有一支股票在跌，那一定是中石油<span class=""face-img face-wb-1-2"">[微笑]</span>",假如所有股票都在涨，只有一支股票在跌
34,11月19日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,人类文明史上的耻辱，人类史上最无耻，第一无耻，没有之一！,人类文明史上的耻辱，人类史上最无耻
35,11月19日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,一如既往地无耻！,一如既往地无耻！
38,11月17日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,狠的牙痒痒,狠的牙痒痒
39,11月16日 ,<a href='/u/6564487504' title='用户6564487504'>用户6564487504</a>,是个溢价股，还是只苍蝇股，谁买谁拉肚子，上市的时候说中国最赚钱的苍蝇公司,是个溢价股，还是只苍蝇股，谁买谁拉肚子
40,11月15日 ,<a href='/u/1066005867' title='曾经存在的和即将到来'>曾经存在的和即将</a>,5.5元买入十万股，每年有多少分红？按今年的打五折，也就是八千多？比一年期定存还是强点,5.5元买入十万股
41,11月15日 ,<a href='/u/5647644551' title='程程_17276'>程程_17276</a>,石油向石化看齐，石油跌完轮到石化，石化后边跟着四大行。,石油向石化看齐，石油跌完轮到石化
42,11月13日 ,<a href='/u/5482205260' title='我是F-22'>我是F-22</a>,什么时候到5元?,什么时候到5元?
43,11月15日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,严查，严查！,严查
44,11月15日 ,<a href='/u/7325528239' title='用户7325528239'>用户7325528239</a>,周一还会再跌|割肉的也趁早了。,周一还会再跌|割肉的也趁早了
45,11月15日 ,<a href='/u/1280358827' title='看似思考'>看似思考</a>,应该说股市任何一个中石油股东做他们的董事长和总经理都比他们干得好，因为自己是股东，会尽心尽力！,应该说股市任何一个中石油股东做他们的董事
46,11月15日 ,<a href='/u/1280358827' title='看似思考'>看似思考</a>,股价怎么跌，也不耽误他们花钱，一个进博会就采购几千亿！,股价怎么跌，也不耽误他们花钱
47,11月15日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,大盘跌它跌大盘涨它跌，一年365天跌，跌完再跌365天，无穷无尽的跌,大盘跌它跌大盘涨它跌，一年365天跌
50,11月13日 ,<a href='/u/7323930840' title='用户7323930840'>用户7323930840</a>,没有做空机制不是良性的只会害了a股,没有做空机制不是良性的只会害了a股
51,11月11日 ,<a href='/u/5141206054' title='若冬公子'>若冬公子</a>,内部消息 中石油跌到1.5,内部消息 中石油跌到1.5
52,11月13日 ,<a href='/u/6361107444' title='用户6361107444'>用户6361107444</a>,中石油要倒闭了吗？,中石油要倒闭了吗？
53,11月13日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,无良，贪得无厌,无良
55,11月12日 ,<a href='/u/6564487504' title='用户6564487504'>用户6564487504</a>,加油站里怎么也可以养几头猪，增加点业绩,加油站里怎么也可以养几头猪
56,11月12日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,大盘涨他跌，大盘跌他跌,大盘涨他跌
57,11月12日 ,<a href='/u/7319058095' title='用户7319058095'>用户7319058095</a>,吸干人民的血,吸干人民的血
0,11月12日 ,<a href='/u/7002613731' title='用户7002613731'>用户7002613731</a>,教科书,教科书
1,11月12日 ,<a href='/u/5531513646' title='盈71435'>盈71435</a>,这是个垃圾股,这是个垃圾股
2,11月12日 ,<a href='/u/6564487504' title='用户6564487504'>用户6564487504</a>,中国到国外抛外债，国内大股东抛股票卖给小散，要那么多钱干嘛,中国到国外抛外债
4,11月11日 ,<a href='/u/6564487504' title='用户6564487504'>用户6564487504</a>,看来这个家伙总市值也就值4千亿不到,看来这个家伙总市值也就值4千亿不到
5,11月11日 ,<a href='/u/3041503414' title='过的范德萨88_516'>过的范德萨88_516</a>,<p>要跌到5.5吗</p>,没有人气吗
7,11月09日 ,<a href='/u/6564487504' title='用户6564487504'>用户6564487504</a>,这个破股曾经让我亏了1万多，不敢碰了,这个破股曾经让我亏了1万多
8,11月07日 ,<a href='/u/6361107444' title='用户6361107444'>用户6361107444</a>,中石油成了地地道道的垃圾股了，大盘涨它跌，大盘跌它也跌，这是什么妖怪。,中石油成了地地道道的垃圾股了
9,11月08日 ,<a href='/u/5371573027' title='用户5371573027'>用户5371573027</a>,继续跌，我在1元等着你,继续跌
10,11月08日 ,<a href='/u/7085070720' title='用户7085070720'>用户7085070720</a>,预计跌倒3块多 再不割肉就惨了,预计跌倒3块多 再不割肉就惨了
11,11月08日 ,<a href='/u/7085070720' title='用户7085070720'>用户7085070720</a>,欺诈上市,欺诈上市
13,11月07日 ,<a href='/u/1280358827' title='看似思考'>看似思考</a>,不在盘子大小，在于品德。股价太过于低调谦虚了。,不在盘子大小，在于品德
14,11月07日 ,<a href='/u/5972969526' title='六月飞霜201003'>六月飞霜201003</a>,"买赶快买进，此时不买<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>，等何时<span id=""show_stock_str"" ></span>",买赶快买进，此时不买中国石油
15,11月07日 ,<a href='/u/7085070720' title='用户7085070720'>用户7085070720</a>,这股做空太严重了 均线一点反弹的力度都没有,这股做空太严重了 均线一点反弹的力度都没
16,11月07日 ,<a href='/u/3302205894' title='洪兴土鸡'>洪兴土鸡</a>,把中石油踢出上证50，和沪深300,把中石油踢出上证50
17,11月07日 ,<a href='/u/7085070720' title='用户7085070720'>用户7085070720</a>,垃圾垃圾,垃圾垃圾
18,11月07日 ,<a href='/u/5647644551' title='程程_17276'>程程_17276</a>,哪个小散有势力接几十亿股中石油？套现。,哪个小散有势力接几十亿股中石油？套现
20,11月06日 ,吉林股友,十大流通股东持有97.36%的股份，散户只有2.64%的股份，可以忽略不计，筹码都在庄家的手里这一路下跌是要让2.64%的筹码割肉，还是要散户接盘还有50%跌幅。跌倒2.5元。现在的油价6.8元，股价也应该在6.8元止跌啊，弄不明白了。,十大流通股东持有97.36%的股份
21,11月06日 ,安徽股友,"经济观察网 记者 宋笛 21份采购合同，这是中石油在进博会期间交出的“成绩单”。11月6日，以“合作创新与价值创造”为主题的<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>国际合作论坛暨签约仪式在上海举办。中石油分别与SNAM、斯伦贝谢公司签署了集团层面的战略合作协议，与哈萨克斯坦天然气运输、沙特阿美、科威特石油、ABB、斯伦贝谢、卡特彼勒、霍尼韦尔、陶氏化学等20家境外供应商签署了21份采购合同。<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>天然气集团有限公司董事长王宜林在演讲中指表示，当今世界正经历百年未有之大变局，全球政治、经济和能源格局正在发生深刻变化。但“变局”中也蕴藏着巨大的合作机遇。一是世界经济延续复苏态势，中国经济继续保持稳健发展，发展潜力巨大；二是中国倡议的“一带一路”建设为能源国际合作提供巨大的舞台和发展空间；三是油气作为主体能源的地位没有改变，中国的油气需求特别是天然气需求仍将刚性增长，市场规模大、成长性强；四是中国大力提升国内油气勘探开发力度，全力以赴增储上产，加快天然气产供储销体系建设等战略举措，为在华国际合作创造了巨大机会。目前，中石油国际化经营情况如何？王宜林在当天的会场进行了详细的介绍。据介绍，海外勘探开发方面，2018年，<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>已在全球34个国家参与运作管理92个油气合作项目，基本建成中亚-俄罗斯、中东、非洲、美洲、亚太五大油气合作区，西北、东北、西南和东部海上四大油气战略通道。国内对外合作方面，<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>先后与美国等12个国家和地区的58家石油公司签订了80个油气合同、13个联合研究协议，合作区块面积达到中国陆上含油气盆地总面积的1/4。截至2017年底，<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>国内累计开展了35个对外合作项目，累计引进外资超过150亿美元，2018年国内对外合作油气产量突破1000万吨油当量。油气贸易方面，2018年<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>实现油气国际贸易量4.82亿吨，销售收入突破万亿元；工程服务方面，中石油目前在全球76个国家和地区提供服务，海外队伍总数1300余支；物资采购供应链方面，2018年<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>国内物资采购金额达到1900多亿元，预计2020年将突破2000亿元。王宜林表示，未来，<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>愿继续秉承“共商、共建、共享”理念，与各国合作伙伴、各界朋友一起，深化油气全产业链国际合作，构建更加紧密的利益共同体。为此，他提出三点倡议：一是进一步拓宽合作领域；二是进一步提升合作层次；三是进一步提高合作水平。（来源：经济观察报的财富号 2019-11-06 18:02） [点击查看原文]<span id=""show_stock_str"" ></span>",直击进博会 | 签约21家境外供应商
22,11月06日 ,吉林股友,21世纪经济报道20分钟前《21世纪经济报道》官方账号11月6日下午，在第二届中国国际进口博览会举办之际，中国石油国际合作论坛暨签约仪式在上海举办。会上，中国石油分别与SNAM、斯伦贝谢公司签署了集团层面的战略合作协议，与哈萨克斯坦天然气运输、沙特阿美、科威特石油、ABB、斯伦贝谢、卡特彼勒、霍尼韦尔、陶氏化学等20家境外供应商签署了21份采购合同。尽管此次发布会并未公布总计的合同金额，但依据公开信息，去年首届进博会期间，中石油和23家境外供应商达成合作，签署的合作协议价值总计292亿美元。,21世纪经济报道20分钟前《21世纪经济报道》官方账号11月
23,11月06日 ,辽宁股友,从数据分析看，十大股东持股占比高达百分之九十七以上，看似过万亿的流通盘，其实流通盘在300亿左右，中石油股价不断创新低，背后原因是大股东不计成本减持，导致了场外的资金不敢大幅入场。上涨与否，关键在于大股东意图如何,从数据分析看，十大股东持股占比高达百分之九十七以上
24,11月06日 ,<a href='/u/7127170813' title='用户7127170813'>用户7127170813</a>,这货估计又买了高价油[允悲],这货估计又买了高价油[允悲]
25,11月06日 ,广西股友,看着手里的500中石油，瑟瑟发抖！也许这500股是很多小散曾经的梦想！泱泱大企，股价飞流直下无年限，股价就似屎壳郎，使劲往下钻，只要你敢进场，它就让你有来无回！好可怕，我再想想什么时候入场吧！思考总比被你套着爽！！！,看着手里的500中石油
26,11月06日 ,江西股友,2007年，那是一个冬天，有一个大佬，暗暗出了个惊天老千；一天天，一年年，它流尽了无辜之人的血，沙戮得战场遍地狼烟；12年后，又是一个同样寒冷的冬天，它依旧手不软，心更奸；它誓要刮尽你我的最后一元保命钱。。。,2007年
27,11月06日 ,江西股友,2007年，那是一个冬天，有一个大佬，暗暗出了个惊天的老千；一天天，一年年，它流尽了无辜之人的血，杀戮得战场遍地狼烟；12年后，又是一个同样寒冷的冬天，它依旧手不软，心更奸；它誓要刮尽你我的最后一元保命钱。。。,2007年，那是一个冬天，有一个大佬
28,11月06日 ,河北股友,此价下不如快全转买回购注销龙头股601666平煤股份*属稀缺资源国企，半年业绩巨增，历史高点在60元，忽略日线、周线看月线、季线唯一十年大底的平煤股份，正能量开启每股5．89元破净资源股，百亿稀缺资源储量，无AH价差和大小非减持压力，最低估不用比不用找了，十个涨停也不多*大股东三亿资金回购注销和价值投资万亿资金目标股。有钱不如有矿道理简单。帐面上钱比市值还多。白捡一个公司。,此价下不如快全转买回购注销龙头股601666平煤股份*属稀缺
30,11月05日 ,广西股友,"私下猜测：沙特阿美IPO对A股影响。或是缺少基石投资者（夕阳产业前景不明、地缘风险不可控等因素），巨无霸作实委屈了退而求其次回国内（小池子）IPO（肥水不流外人田，滑天下之大稽了）。由于体量过大，再加上油价前景堪忧，近期发行不是件容易的事。要想让投资者有信心，不谈远景先看眼前（首先是油价）。市场揣摸沙特或将托市（这个能做），即减产或者放缓供应节奏。油价上涨，对于A股（<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>）却是一个机会。至少<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>A股即便不像H股那样上涨，也不至于猛砸或者不那么好砸了。稳住了<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>A股，A股市场就少了一些大利空的恐慌。加上人民币持续升值（即人民币资产增值），北上资金放量北上A股近期也就有了好起色。<span id=""show_stock_str"" ></span>",私下猜测：沙特阿美IPO对A股影响
31,11月05日 ,江西股友,"大涨还在后面。今天3000点得而复失，不少人又喊顶部到了，这不但幼稚，而且可笑。我是做宏观大局者，坚定的多头，认为牛市的第二轮博弈已经到来，3100点短期也必然被踩在脚下。神机认为，目前中国股市有三大驱动力，将不断推高股市前行。其一，币值风口驱动。有人说不是人民币贬值吗？我昨天告诉你们的，其实并未如此。长期来看，人民币升值预期更强，人民币升值预期将导致外资大规模流入，北上资金一路疯狂买入就是明证，而股市是最好的标的。二，周期风口驱动。周期股见底，最近一段时间我已多次阐述，<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>正是周期股的代表，而国际原油是大宗商品之锚，原油见底也意味着资源品价格见底，资源品价格见底也意味着周期股见底。其三，估值风口驱动。大量的低估值的股票，相对于其他资产类别，还有国际股市都有极大的优势，开放扩大将进一步提升低位权重股估值。神机提醒，牛市的第二轮博弈刚刚起步，不必患得患失，锁定指数牛不动摇这就是大赢家。做宏观大局者，不但要大视野，而且具备<span class=""showStock"" id=""stock_sh601519"">大智慧</span><span id=""quote_sh601519""></span>，运筹帷幄，决胜千里之外。<span id=""show_stock_str"" ></span>",大涨还在后面
32,11月05日 ,浙江股友,看多的都是反复无数次的唱多，错100次都无所谓，总有一次对的。当他梦对了的时候特别高兴，可是自己早就忘记自己已经套入神底，这就是，看多人的水平。错一次倾家荡产，自己没钱了忽悠别人买，昨晚做梦几个涨停的兄弟们今天心情如何，还在盼望的明天涨吗，可能吗，醒醒吧，卖了买中海油吧，目标价18元，现在买还能吃上肉，在这里死扛是没有前途的,看多的都是反复无数次的唱多，错100次都无所谓
33,11月05日 ,<a href='/u/7085070720' title='用户7085070720'>用户7085070720</a>,这股不求它涨 横盘就很好了,这股不求它涨 横盘就很好了
34,11月05日 ,海南股友,剥离近期没有金融机构发消息就是快了。因为就在上个月内，它们先后用香港大和机构说可能做空过分和管道资产硬性剥离并引入百分之五十社会资本后谋求上市，这两篇假分析报道来刺激市场反应，再结合前天中石油官方发文说平稳做好管道分离运行工作的文章，个人预计就在本月国家管道公司要成立了，消息落地将揭晓现有资产股权如何安排，不排除周线大跌，如果现有大小股东权益不能得到较好维护，不排除跌停板。,剥离近期没有金融机构发消息就是快了
35,11月05日 ,辽宁股友,拯救中石油的良方：按中石油股价的2.5%一3%分红。港股中石油股价低，分红就应当少。股价越高，分红就越多。按此方法，中石油1000元每股都不是问题，因为分红每股就有10元。茅台的分红也不过如此。按此方法，中石油的股价会越来越高。买入中石油的人也越来越多。股本就会越分散。解决了一家独大的问题。,拯救中石油的良方：按中石油股价的2.5%一3%分红
36,11月05日 ,辽宁股友,拯救中石油的良方：按中石油股价的2.5%一3%分红。港股中石油股价低，分红就应当少。股价越高，分红就越多。按此方法，中石油1000元每股都不是问题，因为分红每股就有10元。茅台的分红也不过如此。按此方法，中石油的股价会越来越高。买入中石油的人也越来越多。股本就会越分散。解决了一家独大的问题。,拯救中石油的良方：按中石油股价的2.5%一3%分红
37,11月05日 ,广东股友,【减持公告】: 根据目前个人财务状况，经慎重考虑，专题研究，决定启动个人减持计划。拟于（2019年11月5日起，2个交易日内）减持不多于2000股，减持比例不低于个人所持公司股份的50%，以优化个人资产结构。减持所得现金用于花呗借呗还款及生活开销，届时因减持造成的股价波动，本人不予负责，望周知。,【减持公告】:根据目前个人财务状况，经慎重考虑，专题研
38,11月05日 ,"<a href='/u/1548090847' title='百万之歌'>百万之歌</a><a target=""_blank"" href=""http://guba.sina.com.cn/?s=user&a=apply_vip""><i title=""新浪个人认证 "" class=""W_ico16 approve""></i></a>",国际油价上涨，这货跌！,国际油价上涨
40,11月04日 ,贵州股友,三年为例，可见一斑：中石化2017年，公司业绩0.422元/股，两次现金分红合计0.50元/股中石化2018年，公司业绩0.521元/股，两次现金分红合计0.42元/股中石化2019年三季报业绩0.357元/股，中期现金分红0.12元/股，末期现金分红值得期待参照目前的状况，中石化的全年业绩预期仍然可以达到0.48元/股—0.50元/股。.中石油2017年，公司业绩0.12元/股，两次现金分红合计0.13元/股中石油2018年，公司业绩0.29元/股，两次现金分红合计0.1788元/股中石油2019年三季报业绩0.204元/股，中期现金分红0.077元/股，末期现金分红未知数参照目前的状况，中石油的全年业绩预期可以到0.23元/股—0.25元/股。无论业绩，还是现金分红，中石化大大的高于中石油！只有石油储量、石油开采量，中石油多一点而已！,中石化与中石油
41,11月04日 ,湖南股友,中石油还卖天然气吗？10月30日全国LNG价格指数还仅为3744元/吨，到了11月1日，全国LNG价格指数高达4542元/吨，仅仅两天时间涨了约800元/吨，涨幅超过21%。另据生意社数据，11月1日LNG参考价为4750元/吨，与10月1日的2793.33元/吨相比上涨了70.05%。中石油股价每天一动不动的，对不起他自身垄断了的优势啊！,中石油还卖天然气吗？10月30日全国LNG价格指数还仅为37
42,11月04日 ,河南股友,11月2日-4日在山东省济南举行的“第三届中国企业改革发展论坛”上，发布了《中央企业高质量发展报告》，全面展示了中央企业高质量发展的情况。在上述《报告》里，15家中央企业撰写的分报告中，不少企业公布了改革最新动态，也提出了应对当前经济发展的不确定、不稳定因素增多的风险挑战，推动高质量发展的具体举措。国有企业结构更优、效益更好、质量更高今年前三季度，全国国资系统监管企业实现营业收入41.8万亿元，同比增长7.4%，实现净利润2万亿元，同比增长8.9%，保持了稳中有进发展态势。,贡献九成利润总额
43,11月04日 ,青海股友,"转发                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    yHy                                                                                                            发表于 2019-11-03 15:51:26                                                                                                                                              [<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>吧] 想买中石油的底，结果有到地下室，不知所错，只好当股东，短线，变长线，长线变无所为                                                  想买中石油的底，结果有到地下室，不知所错，只好当股东，短线，变长线，长线变无所为，只好不说股票了，安心上班，梦想破灭了。<span id=""show_stock_str"" ></span>",转发
44,11月04日 ,湖南股友,中石油还卖天燃气吗？10月30日全国LNG价格指数还仅为3744元/吨，到了11月1日，全国LNG价格指数高达4542元/吨，仅仅两天时间涨了约800元/吨，涨幅超过21%。另据生意社数据，11月1日LNG参考价为4750元/吨，与10月1日的2793.33元/吨相比上涨了70.05%。中石油股价每天一动不动的，对不起他自身垄断了的优势啊！,中石油还卖天燃气吗？10月30日全国LNG价格指数还仅为37
45,11月04日 ,湖南股友,中石油还卖天燃气吗？10月30日全国LNG价格指数还仅为3744元/吨，到了11月1日，全国LNG价格指数高达4542元/吨，仅仅两天时间涨了约800元/吨，涨幅超过21%。另据生意社数据，11月1日LNG参考价为4750元/吨，与10月1日的2793.33元/吨相比上涨了70.05%。中石油股价每天一动不动的，对不起他自身垄断了的优势啊！,中石油还卖天燃气吗？10月30日全国LNG价格指数还仅为37
46,11月04日 ,青海股友,"转发                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    yHy                                                                                                            发表于 2019-04-21 11:39:40                                                                                                                                              [<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>吧] 这次为什么不涨，因为这次两大对手在打架，有一群融资的，不资天高地厚，敢和大股东对                                                  这次为什么不涨，因为这次两大对手在打架，有一群融资的，不资天高地厚，敢和大股东对着扛，完全是找死，你现在才融资10亿，你再融50亿，也不是对手，走着看戏。<span id=""show_stock_str"" ></span>",转发
47,11月04日 ,湖南股友,散户和上市公司勾结，操纵报表，高管改报表获得鸡狗送的几亿赃款。散户看报表利润下滑，但是看透了隐藏利润，坚决不卖，那么就低价增发高价收购。造成国有资产流失，摊薄散户权益。反腐的重点再股市，每年给散户和国资委造成几万亿损失,散户和上市公司勾结，操纵报表
48,11月04日 ,贵州股友,[cp]曾号称亚洲最赚钱公司的中国神油以高达8.89万亿元人民币（最高48.62元），创出人类史上市值最高纪录，十二年过去了，上周它再创5.84元的历史最低纪录。成了无数股民心中的痛，那些受专家鼓动买进的，目前看依然是遥不可及的高高山岗。 [/cp],[cp]曾号称亚洲最赚钱公司的中国神油以高达8.89万亿元人
50,11月03日 ,青海股友,"转发                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    yHy                                                                                                            发表于 2019-04-21 11:39:40                                                                                                                                              [<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>吧] 这次为什么不涨，因为这次两大对手在打架，有一群融资的，不资天高地厚，敢和大股东对                                                  这次为什么不涨，因为这次两大对手在打架，有一群融资的，不资天高地厚，敢和大股东对着扛，完全是找死，你现在才融资10亿，你再融50亿，也不是对手，走着看戏。<span id=""show_stock_str"" ></span>",转发
51,11月03日 ,辽宁股友,"<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>从技术面分析：年线MACD已经处于年线级别调整第12年，2020年是第13年是重要的变盘年！目前<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>处于在构造超级“历史大底”，我可以明确的告知你目前就是底部区域，合理的买入价格应该是：5.00元-5.2元左右（未来会至少有3倍利润），后续再跌可以逐步逢低布局！股市中流传经典名句：问君能有几多愁？恰是满仓中石油！多么痛彻心扉语句！当年48块-45块拼了全家性命人人冲进去勇士，我满怀痛惜！如今创历史新低无人问津？可悲可叹呀！买<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>是要论年算的（2年-3年），如果你是冲进来拿两月劝你别白费功夫，皇天不负有心人！世界上没有只涨不跌的股票，也没有只跌不涨的股票！盛极必衰，否极泰来。佛度有缘人！机遇留给懂你的人。本人愚见，仅供参考，不是托！请各位高台贵手，不要恶语相向！感谢<span id=""show_stock_str"" ></span>",中国石油从技术面分析：年线MACD已经处于年线级别调整第12
52,11月03日 ,湖南股友,下周走势预测:大盘或将迎来大爆发，百点长阳不是梦，个人见解不构成操作依据，切勿据此操作。隔夜原油掌声一片，美股创下历史新高，北上资金买买买……周五601857中石油创下5.84的历史新低，并成功探底回升。中石油见底则大盘见底，601857擂鼓集结，周期股是未来行情的中坚力量，券商银行股是急先锋。,下周走势预测:大盘或将迎来大爆发，百点长阳不是梦
53,11月03日 ,广西股友,据商务部（11月2日）进博会新闻通气会：中国将在未来15年进口30万亿美元的商品。私下猜测：这一下子给市场注入了多大的活力呀，国际市场油价是不是有了更多的底气？有乐观的投资者已经开始讨论拐点了，或许这才是一切皆有可能的源头。,据商务部（11月2日）进博会新闻通气会：中国将在未来15年
54,11月02日 ,广西股友,"私下猜测：下周一两桶油重出江湖的可能性较大。理由：一是<span class=""showStock"" id=""stock_sh601857"">中国石油</span><span id=""quote_sh601857""></span>上个交易日（11月1日）北上资金与南下资金均在不同程度加仓了；二是市场原油期货价格上涨；三是（据新华社）11月4日国内油价（汽油、柴油）或上调100元/吨。<span id=""show_stock_str"" ></span>",私下猜测：下周一两桶油重出江湖的可能性较大
55,11月02日 ,<a href='/u/5357361537' title='用户5357361537'>用户5357361537</a>,你是诈骗上市的吗？什么玩意！就是你把股市搞坏了，从6000点，到现在10年股市不涨，谁在吸股民的血，打黑行动从中石油开始！要不然你就是大A的一根搅屎棍！你已经影响了中国资本市场的崛起，影响民族的伟大复兴！,你是诈骗上市的吗？什么玩意！就是你把股市
56,11月02日 ,山东股友,中石油从今年7月末开始，市净率就开始破1了。在业绩没有走坏的情况下，这一波的下跌应该会逐渐放缓。目前除造假和st股票之外，市净率基本上很少低于0.5的，0.6到0.7也是少数。所以下跌放缓是一个必然的过程，就不知道会不会逆转,中石油从今年7月末开始，市净率就开始破1了
57,11月02日 ,安徽股友,中石油不怕套牢，就怕踏空：经过十三年不断下跌，大伙早已对它形成固化空头思维，认为会永远下跌，夕阳产业，股本过大，比H股溢价太多……，殊不知，形成固化思维极其危险，一旦牛市来临，要么不敢买进，要么早早离场，到时候踏空滴感觉要比现在套牢难受千万倍，大伙笑我太疯癫，我笑大伙看不穿,中石油不怕套牢，就怕踏空：经过十三年不断下跌
58,11月02日 ,黑龙江股友,看了很多发言与留言！很多吧龄很长的分析还是很有道理，里面说的很多观点确实值得深思！大多都比较看好中石油的长远期发展！很多吧龄不长的，帖子发的很多，留言很多，但是全部就是没得理由与分析的一顿职责，妄下评论！没得根据的唱空！我就没懂了！这个中间到底有什么规律吗？（来自3/2仓位6元成本的中石油抄底者）,外行看热闹
