,time,author,comment,header
28,08月12日 ,辽宁股友,"一季度和二季度不管是销售产品还是原材料价格都比较稳定，业绩增量来源于2000万吨项目的投产，根据营业数据整理了一下，可以发现二季度PTA尚不如一季度。所以2000万吨项目的利润超乎想象，而且这个可以不断保持，我认为明年国金预测140亿的净利润都是保守。恒力往年30亿的净利润 2000万吨80亿的净利润（方正，申万预测考虑周期） 30亿新增产能的净利润（150万吨乙烯，500万吨PTA，还有几十万吨的聚酯），明年140亿是非常保守的，每股2块钱，参考<span class=""showStock"" id=""stock_sz002493"">荣盛石化</span><span id=""quote_sz002493""></span>明年10倍，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>保守估计是20元。<span id=""show_stock_str"" ></span>",二季度相比于一季度，PTA和PX价差都比较稳定
29,08月12日 ,广东股友,"选什么样股最好？<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>有潜力分红高业绩好，这样就走对了百分之九十五，不达目的不换股，这样的股不用天天看盘，主力压价吸股时不用理，因分红和业绩在那，没什么担心，高枕无忧。每天百分之3.7以下不下车。赚7倍利润<span class=""showStock"" id=""stock_sh600368"">五洲交通</span><span id=""quote_sh600368""></span>，抄底上车了必大发特发。<span id=""show_stock_str"" ></span>",选什么样股最好？恒力石化有潜力分红高业绩好
30,08月12日 ,江西股友,"涨停解读封板时间：打开涨停8月9日晚，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>(600346)发布2019年半年度报告，公司上半年实现营业收入423.33亿元，同比增长60.04%；归属上市公司股东净利润40.21亿元，同比劲增113.62%，半年度业绩就超过了去年全年盈利水平。这是恒力2000万吨/年炼化一体化项目全面投产后的业绩首秀，向市场递交了一份超预期的成绩单。数据回测：近两年中出现涨停次数：0 次涨停次日上涨概率：0.00%涨停次日平均涨跌幅：0.00%打板上涨概率：0.00%打板平均涨跌幅：0.00%打板上涨概率表示历史上该个股涨停后次日收阳线的概率打板平均涨跌幅表示历史上该个股涨停后次日以开盘价格买入至收盘时的平均收益数据来源:<span id=""show_stock_str"" ></span>",上半年净利40亿同比翻倍
32,08月12日 ,北京股友,唱多的都是有票的，各种唱空的都是没买的。具体怎么走，看入主恒力的主力怎么玩了，如果属于强庄，连续拉几个涨停不无可能。如果都是普通鸡狗，今天借利好出个货，放个量赚个5个点也就完了。关键是这只股前期没有大涨。今天出货谁都赚不到钱。,唱多的都是有票的，各种唱空的都是没买的
33,08月11日 ,天津股友,"8月8日晚间，“2019年中国最佳董事会50强”榜单揭晓，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>股份有限公司（以下简称：<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>）强势上榜，成为化工行业内仅有的三家上榜企业之一。此次入围榜单充分彰显了市场对<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>企业管理和公司运营的高度认可。2019年“中国最佳董事会50强”榜单由《财富》（中文版）和怡安翰威特共同发布。它以今年中国最大的500家上市公司（即《财富》中国500强上榜公司）为候选池，以净资产收益率（ROE）、市值增长率和绝对值、独董占比、董事会构成质量等作为维度，最终评选出综合得分最高的50家公司。<span id=""show_stock_str"" ></span>",8月8日晚间，“2019年中国最佳董事会50强”榜单揭晓
34,08月09日 ,四川股友,"《投资时报》记者 杨帆8月9日，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（600346）发布2019年半年度报告。今年上半年，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>实现营业收入423.33亿，同比增长60.04%；归属上市公司股东净利润40.21亿，同比劲增113.62%，半年度业绩就超过了公司去年全年盈利水平。值得一提的是，这是恒力“2000万吨/年炼化一体化项目”全面投产后的业绩首秀，向市场递交了一份超预期的成绩单，吸引了投资者的高度关注。从半年报披露内容看，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>半年度经营业绩能够实现爆发式增长的原因主要在两个方面：一方面是PTA行业供需格局明显改善带来价差与盈利区间的快速上行，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>拥有年产700万吨PTA产能规模，在本轮PTA-PX价差扩大中充分受益；另一方面，也是市场最为关注的，恒力2000万吨/年炼化一体化项目于今年3月打通生产全流程，5月份就实现了全面投产。<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>大幅领先同行业，率先迈入从“一滴油”到“一根丝”的全产业链业务实质性经营，是国内首家全产业链布局的民营炼化龙头。据悉，公司全资建设恒力炼化项目是全球一次性建设规模最大、技术工艺最复杂、加工流程最长、业务一体化程度最高、产业配套最齐全的重大石油炼化项目，创造了全球多项行业之最。该项目建设内容包括2000万吨常减压、1150万吨重油加氢装置、960万吨重整装置、450万吨芳烃装置、130万吨混合脱氢装置等大型工艺装置。恒力炼化项目由法国Axens、美国CLG规划，选用世界上最先进的全加氢和沸腾床加氢工艺，用最劣质的原油，生产最高品质的成品油与化工品。其中每年生产汽煤柴油600万吨，比例30%。该项目在辅助配套与产能一体化方面具有得天独厚的优势，主要配套包括自备燃煤热电厂、自建煤制氢联产甲醇、醋酸装置及自备原油码头（2个30万吨规模）、成品油码头、原油罐区等，年节省成本预计在30-40亿元。同时，恒力炼化项目生成出来的450万吨PX和35万吨醋酸直接利用管道输送到项目毗邻的PTA工厂，与国外进口相比，能够节省大量的运费、关税、损耗等中间成本。炼油、化工、煤化工相辅相成、互为依托，加上原料、产品储存运输系统优势，大大增强了项目的经营弹性空间与综合成本优势。按目前达产情况测算，2019年预计该炼化项目将实现产值超1500亿元，利税380亿元。目前，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>150万吨/年乙烯项目和250万吨/年PTA-4项目建设均已全面进入设备安装高峰期，计划于今年10月投料开车。另外，250万吨/年PTA-5项目、135万吨/年多功能高品质纺织新材料项目和20万吨/年高性能车用工业丝技改项目也将于明年陆续投产。到2020年，在建项目全部达产后，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>预计将实现产值3000亿元，利税650亿元。（来源：投资时报的财富号 2019-08-09 17:21） [点击查看原文]<span id=""show_stock_str"" ></span>",恒力石化：上半年实现净利润40.21亿元
35,07月30日 ,四川股友,"《投资时报》记者 杨帆近日，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（600346）子公司<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（大连）炼化有限公司（简称“恒力炼化”）顺利获得原油进口权。国家商务部通过了对恒力炼化原油非国营贸易进口资格的申请，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>成为国内首家“原油双权”（进口原油使用权和原油进口权）在握的民营炼化一体化企业。图1：商务部公示7月3日，2019年第二批原油非国营贸易进口配额下放，配额总量为5685万吨，叠加第一批进口配额（含追加共计9625万吨）截至目前累计下放总量高达15310万吨。其中国家商务部向<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>子公司恒力炼化下放1280万吨的原油进口配额，加上第一批次获批的400万吨进口配额，全年累计原油进口允许量达到1680万吨。<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>表示，目前公司基本实现了进口原油双权的并轨，可以满足炼化一体化项目日常生产加工需求，未来有望助推企业新一轮业绩爆发。记者注意到，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>曾与中化集团在新加坡成立了恒力油化股份有限公司，负责炼化项目的原油进口采购、成品油和石化品出口销售以及在此基础上的原油、成品油国际第三方转口贸易。随着原油非国营贸易进口资格的获取，未来<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>在进口原油采购上将具备更大的自主选择权。借助现有成熟的原料采购和产品销售平台，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>或将率先享受到炼油行业的高景气，增强盈利能力与核心竞争力。图2：恒力炼化一体化项目现场图（来源：投资时报的财富号 2019-07-30 16:32） [点击查看原文]<span id=""show_stock_str"" ></span>",恒力石化子公司获原油进口权 成国内首家“双权在握”民营
36,07月30日 ,重庆股友,"建国以来，首家，首家，首家，重要的事情说三遍<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>获原油进口权 成国内首家“双权在握”民营炼化企业近日，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>(600346)子公司<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>(大连)炼化有限公司(简称“恒力炼化”)顺利获得原油进口权。国家商务部通过了对恒力炼化原油非国营贸易进口资格的申请，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>成为国内首家“原油双权”(进口原油使用权和原油进口权)在握的民营炼化一体化企业。<span id=""show_stock_str"" ></span>",建国以来，首家，首家，首家
37,07月29日 ,辽宁股友,"近日，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（600346）子公司<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（大连）炼化有限公司（简称“恒力炼化”）顺利获得原油进口权。近日，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（600346）子公司<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>（大连）炼化有限公司（简称“恒力炼化”）顺利获得原油进口权。国家商务部通过了对恒力炼化原油非国营贸易进口资格的申请，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>成为国内首家“原油双权”（进口原油使用权和原油进口权）在握的民营炼化一体化企业。 图1：商务部公示7月3日，2019年第二批原油非国营贸易进口配额下放，配额总量为5685万吨，叠加第一批进口配额（含追加共计9625万吨）截至目前累计下放总量高达15310万吨。其中国家商务部向<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>子公司恒力炼化下放1280万吨的原油进口配额，加上第一批次获批的400万吨进口配额，全年累计原油进口允许量达到1680万吨。<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>表示，目前公司基本实现了进口原油双权的并轨，可以满足炼化一体化项目日常生产加工需求，未来有望助推企业新一轮业绩爆发。记者注意到，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>曾与中化集团在新加坡成立了恒力油化股份有限公司，负责炼化项目的原油进口采购、成品油和石化品出口销售以及在此基础上的原油、成品油国际第三方转口贸易。随着原油非国营贸易进口资格的获取，未来<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>在进口原油采购上将具备更大的自主选择权。借助现有成熟的原料采购和产品销售平台，<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>或将率先享受到炼油行业的高景气，增强盈利能力与核心竞争力。图2：恒力炼化一体化项目现场图（来源：投资者网的财富号 2019-07-29 13:57） [点击查看原文]<span id=""show_stock_str"" ></span>",恒力石化子公司获原油进口权 成国内首家“双权在握”民营
38,07月29日 ,<a href='/u/6867776434' title='用户3417405948'>用户3417405948</a>,"<p><span style=""color:rgb(51,53,60);font-family:BiaodianProSansGB,HelveticaNeue,Helvetica,Arial,pingfangsc,HiraginoSansGB,MicrosoftYaHei,微软雅黑,STHeiti,SimSun,sans-serif;font-size:15px;"">商务部近日对<span class=""showStock"" id=""stock_sh600346"">恒力石化</span><span id=""quote_sh600346""></span>子公司恒力炼化申请原油非国营贸易进口资格材料进行了审核，恒力炼化顺利获得原油进口资质，成为国内首家“原油双权”(进口原油使用权和原油进口权)在握的民营炼化一体化企业，恒力炼化在进口原油的采购上将具备更大的灵活性，可借助成熟的原料采购和产品销售平台率先享受炼油行业高景气度影响，进一步提升盈利能力和核心竞争力。</span></p><span id=""show_stock_str"" ></span>",成为国内首家“原油双权”在握的民营炼化一体化企业
39,07月25日 ,海南股友,恒力是家大型民营企业，新项目上马本应获得股民的期待。但是，持续3周的天天跌，这是庄家挟持上市公司走向地狱的节奏，这严重损害了股民持有该股的信心，玷污了恒力的形象。我们不奢望像潜能恒信那样严重亏损却8连板，只希望恒力拿出负责任的态度，给股民以信心。,恒力连跌4周！
42,07月04日 ,河南股友,据商务部消息，6月28日，印度商工部发布公告，宣布对自中国进口的尼龙合成纤维长丝纱线产品发起反倾销调查。本案被调查产品被列在印度海关编码540231、540232、540239、540245、540249、540251、540259、540261和540269项下。,据商务部消息，6月28日，印度商工部发布公告
45,06月28日 ,四川股友,"《投资时报》记者 张嘉6月28日，上市公司<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>（600346）变更为恒力石化（600346）。基于目前主业变化，恒力石化通过参考行业情况，将证券简称变更，能够更准确反映公司主营业务特点，提升上市公司在资本市场上的辨识度和影响力。据悉，6月24日晚间，<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>（600346）发布《关于变更证券简称的实施公告》，公告称，经公司申请，由上海证券交易所核准办理。恒力石化此次更名，是实施完毕重大资产重组，即注入PTA石化经营性资产和炼化一体化项目后的既定步骤。根据2018年度财务数据，公司PTA石化业务营业收入已占到上市公司总营业收入的50%以上。注入的恒力2000万吨/年炼化一体化项目，已经于2019年5月17日实现全面投产，各装置运行稳定。更名为恒力石化（600346），是公司完成重大资产重组“长跑”的既定“终点”，又是率先进入民营炼化全产业链时代的新起点。恒力2000万吨/年炼化一体化项目是列入国务院文件的第一个重大民营炼化项目，也是国内首家民营大型炼化项目、新一轮东北振兴的战略项目。项目以 “10年不落后”的理念建设，高起点战略、高标准规划、高质量建设、高水平开车、高效率管理，创造了世界石油化工行业工程建设速度、全流程开车投产速度和达产速度最快的行业记录，成为行业高质量发展的标杆。上市公司产业链条也由现有的“PTA—聚酯化纤”产业链进一步延伸至更上游的芳烃、炼化业务环节，并率先在行业内打造并实现从“原油—芳烃—PTA—聚酯化纤”的全产业链发展模式。恒力石化表示，未来公司炼化、石化业务比重将进一步提升，营业收入贡献将达到80%<span id=""show_stock_str"" ></span>",今日“恒力石化”亮相资本市场！ 炼化、石化业务比重超80%
47,06月28日 ,<a href='/u/5346373166' title='梦中有朵'>梦中有朵</a>,一天3毛，也是醉了，阳离子线少，长纤维卖不掉,一天3毛，也是醉了，阳离子线少
48,06月27日 ,青海股友,股市千好，股市万好，股市真好。股票可以让人兴奋，可以让人烦恼，可以让人有激情，可以让人有酸甜苦辣，可以让人有喜怒哀乐。可以让人看到赤、橙、黄、绿、青、蓝、紫的花花世界，可以让人有无穷的力量和向往。股票玩的是什么，股票玩的就是心跳，玩的就是耐心，坐的就是过山车，受的就是折磨，赢得就是智慧，我爱股市，股票爱我，为了我们生活的有意思，有味道，有苦恼，有阳光，有回味，有追求。让我们一定要承受住股票的震荡，涨跌，横盘。要经得起股市的考验，耐磨性格，耐磨恐低，耐磨恐高，耐磨横盘，耐磨急跌。永远保持一个正常的思维和心态，承受股市的狂风暴雨，承认股市的残酷无情。总结股市的经验，把握机会，顺势而为、踏准节奏，理性投资。赚了别兴奋，亏了别苦恼，一定要建立属于自己的炒股思维和系统，迎接股市带来的惊喜和收获。人在股市里才能体会到什么是千万真，才能体会到这就是人生，这就是生活，为了我们的生活像千万真，面对股市，充满市值，高高兴兴，其乐无穷！,千万真 真好
49,06月26日 ,海南股友,"<span class=""showStock"" id=""stock_sh600786"">东方锅炉</span><span id=""quote_sh600786""></span>成功签订了恒力石化（大连）化工有限公司年产250万吨PTA-5项目5.5万吨/天MED海水淡化装置合同。5.5万吨/天MED海水淡化装置合同是目前<span class=""showStock"" id=""stock_sh600786"">东方锅炉</span><span id=""quote_sh600786""></span>签订的单机规模最大，单项合同金额最高的海水淡化合同。业主单位在众多竞争者中再次选择<span class=""showStock"" id=""stock_sh600786"">东方锅炉</span><span id=""quote_sh600786""></span>，基于之前东锅供货的恒力石化一期海水淡化设备的成功运行。<span class=""showStock"" id=""stock_sh600786"">东方锅炉</span><span id=""quote_sh600786""></span>将继续秉承让客户满意的初心，高质量完成5.5万吨/天MED海水淡化装置项目，持续拓展海水淡化市场，将东锅的水务产业推向新的发展高度。<span id=""show_stock_str"" ></span>",东方锅炉成功签订了恒力石化（大连）化工有限公司年产250
50,06月24日 ,江苏股友,"　　6月以来，PTA走出“震荡筑底、企稳回升”的态势。截至21日收盘，PTA期货价格逼近5600元一线，自低位反弹近10%。近期原油价格大幅反弹亦对PTA价格形成支撑，随着美伊局势日趋紧张，短期油价仍有望继续反弹。广州万隆点评：油价维持超跌反弹的短期机会，但由于OPEC减产只是延长并没有增加的倾向，叠加美国原油供应难以得到有效控制，所以原油价格难以回到上涨区间。只适宜短期关注。<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>，<span class=""showStock"" id=""stock_sh601233"">桐昆股份</span><span id=""quote_sh601233""></span>等。<span id=""show_stock_str"" ></span>",原油价格大幅反弹对PTA价格形成支撑
51,06月13日 ,山东股友,"认真学习了一天<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>的第三期员工持股计划，原来员工不需要自己出钱，通过奖励给炼化项目员工1.7个亿，在向银行借款1.7个亿，合计3.4个亿，购买之前回购的股票，价格是16.66元每股，真是大手笔啊 ，同时，老板还保证奖励的钱年化收益不低于八个点，牛 ！<span id=""show_stock_str"" ></span>",认真学习了一天恒力股份的第三期员工持股计划
52,06月11日 ,重庆股友,"原油反弹影响,PTA这两天有上涨,带动下游涤纶长丝上涨,相关个股$恒力股份(SH600346)$ 、601233、603225等重稀土依然维持上涨，尤其氧化镝自年初以来上涨达到65%了，幅度可谓大。相关个股$五矿稀土(SZ000831)$ 、600259、$厦门钨业(SH600549)$ 等聚合MDI和MDI持续下跌，昨天有说了现在MDI居然还有近40%的毛利，600309（万华化学）没有挺价的动力草甘膦今日下跌超过2%，主要受淡季影响。相关个股600596、600141、600389等。（来源：石木见的财富号 2019-06-11 16:20） [点击查看原文]",周期股投资每日最基本工作(部分非期货品种产品价格涨跌图2
53,06月11日 ,广东股友,"股市是反人性的，创新高的位置很多人不敢买，然而很多人不敢买的位置反而是一个投资的机会。——西牛老师在第一集和第二集当中，详细的介绍了欧奈尔形态的细节，很多朋友就会问光是形态好了股价一定会涨吗？不一定，股价与基本面也是有非常有关系的，今天就要讲一讲基本面与股价之间的关系，首先我们要选基本面比较好，它的收入和利润保持连续增长的公司，因为有业绩的支撑，它的股价才能保持长期的上升，此外最好是选择新公司、新产品、新管理层、股价创新高的个股，新公司指的是这个公司的产品比较新，有前景有想象的空间，因为有想象的空间股价才有机会创新高，其次股票的供给量对股价也会产生影响，当我们的流通盘占总股本的比重较小的时候，它对股价影响会变得更大，所以我们倾向于选择流通盘比较小的个股。另外要选择龙头个股、龙头的公司，因为龙头公司炒作的人比较多，投资者愿意给它更高的价格，会产生溢价效应。最好这个公司要经过很多的机构进行调研，这表明机构对它的认同度是较高。除此之外，另一个因素无法忽视，大盘对于个股有很明显的影响，无论多么牛的个股，如果说在大盘下跌的过程当中它都会受到影响的，所以基本面在欧奈尔选股当中也占有很重要的地位。1欧奈尔选股的正确选股理念欧奈尔还会告诉你正确的选股理念，你需要改变一些观念，首先创新高的股票大概率会继续上涨，创新低的股票大概率会继续下跌。为什么会这样？就像我们开车一样，当车辆高速行驶的时候，不能马上让它停下来，因为有惯性，股票同样是这样，当股价处在上升通道过程当中它会保持惯性上涨，所以各位在选股的时候，要敢于选择创新高的个股，它的股价会继续保持惯性上涨。很多的投资者在做创新高股票的时候，他无法克服心理障碍，认为股价太高了，不敢去买，这会造成最后手里留的股票全部是一堆阴跌的股票，这是非常失败的一种投资方式，应该尝试着去改变投资的理念，可以先少量的买入创新高的个股，当获得收益了以后，再大量的买入创新高的个股，这样呢就会形成一个比较好的投资习惯。另外对于市盈率要正确地看待，要辩证地看待它，事实上很多的牛股它的市盈率也是非常高的，如果说因为市盈率比较高而不去买入这只牛股，也是一个错误的投资方法，另外股市是反人性的，创新高的位置很多人不敢买，然而很多人不敢买的位置反而是一个投资的机会，这就是股市反人性的特征，大家要特别注意这一点。2欧奈尔选股的实战案例接下来给大家讲一下欧奈尔选股的实战案例，这是<span class=""showStock"" id=""stock_sz002016"">世荣兆业</span><span id=""quote_sz002016""></span>的走势图，<span class=""showStock"" id=""stock_sz002016"">世荣兆业</span><span id=""quote_sz002016""></span>经过一段时间的上涨后达到一个阶段性的高点，然后再缓慢的回落，接下来在底部的位置有一个很长时间的震荡，经过这个震荡以后，很多的投资者在这个时间段出局了，因为他忍受不了，剩下的都是坚定看多的投资者。在一波拉升的时候又到达了另外一个高点，这个高点产生了以后，股价开始产生回落，连续有三周的回落，而且在这三周当中，我们看到成交量也是萎缩的，这是一个正常的调整。接下来股价再次达到了第二个前期高点的位置，也就是C点的位置，这个时候就是我们的买入点，我们把这个买入点呢称作D点，在个D点买入以后能够获得很好的收益。接下来我们看第二个例子<span class=""showStock"" id=""stock_sz300584"">海辰药业</span><span id=""quote_sz300584""></span>，<span class=""showStock"" id=""stock_sz300584"">海辰药业</span><span id=""quote_sz300584""></span>经过一波上涨以后，然后有一个圆弧底的下跌，接下来又到达另一个高点，在另一个高点以后它开始往下回落，回落一段时间以后也是在缩量的，那么这种缩量它是一个正常的调整，经过几周的正常调整以后，股价再缓慢的上涨，终于来到了买点的位置。在这个买点我们买入以后，可以看到买点的位置它是放大量的，同时股价也是大幅度的上涨，这个量价配合就是正常的，意味着它后市涨幅会较大。接下来案例分别是：<span class=""showStock"" id=""stock_sz300015"">爱尔眼科</span><span id=""quote_sz300015""></span>、<span class=""showStock"" id=""stock_sz300347"">泰格医药</span><span id=""quote_sz300347""></span>、佳发安泰的例子。我们再看一个不太适宜的案例，这个个股叫<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>，看到箭头所指的部分，这个位置产生了一个非常长的上影线，也就是说股价在这个时候冲高回落，表明这个个股拉伸的幅度太高了，很多人开始往下抛，这会引起很多投资者的注意，他们会去跟风，因为有跟风这只个股后续的形态很可能不成功，所以遇到这种形态的时候我们应该避开，股<span class=""showStock"" id=""stock_sh600346"">恒力股份</span><span id=""quote_sh600346""></span>后续还是涨的比较好的，但这是运气来。3关于几点建议讲了这么多欧奈尔形态的实战案例，我们要给大家几个建议，第一个建议是要勤练习多实战，只有我们经过不断的实战以后，才能熟练的掌握这种方法；第二，好枪拿在高手的手里，它是一个致命的武器拿在普通的人的手里，它是一个烧火棍，用好这个工具你需要花时间；第三个要大家改变观念是要敢于创新高，创新高的背后是个股的基本面比较好，同时它的盈利能力也比较强。当我们熟练使用这些要点以后，就能够比较容易地选到好的个股能够获得好的收益，成功之门就会为你打开，最后我们用欧奈尔先生的话与大家共勉，他说：“只要下功夫去学习研究，你就会得到很多准确可行的行为准则原则和计划，靠运气是不行的，要的是毅力和努力的工作，你不能期待每天晚上看看电视喝喝啤酒或者是和朋友开开派对，就可以得到像股市或者国家经济这类复杂问题的答案”，说的很清楚，一定要付出努力才会有收获，只要下功夫学习，任何人都可以成就一番事业。（来源：财经的财富号 2019-06-11 15:59） [点击查看原文]<span id=""show_stock_str"" ></span>",量化交易之欧奈尔选股3[量化交易训练营Day3]|
54,05月29日 ,湖北股友,成品油：2019年第二批石油经营资质申请公示结束 大连恒力赫然在列05-2809:56依据《行政许可法》、《国务院对确需保留的行政审批项目设定行政许可的决定》(国务院令第412号)、《原油市场管理办法》和《成品油市场管理办法》，近日2019年第二批经营资质申请企业名单公示完毕。此次申请石油经营资质的企业累计15家，总申请油库库容在117.46万立方米，与今年第一批相比申请企业数量下降16家，申请库容下降898万立方米，在申请数量以及申请库容方面均下滑幅度较大。本批15家申请企业其中包括8家成品油批发企业以及7家成品油仓储企业，并未包含原油销售以及仓储企业。按企业性质划分，仍以民营单位为主，合资以及国有参股数量较低，民营企业仍是成品油批发仓储的主力军，多元化的供应体系已经确立，民营企业将作为一支重要的力量参与竞争。需要特别注意的是大连恒力此次申请78万立方米的成品油批发资质，由于大连恒力全面投产，亟需成品油批发资质为后期产品销售提供合法执照。据悉大连恒力2000万吨/年炼化一体化项目在大连长兴岛全面投产，项目首次采用柴油加氢、混合脱氢、正异构分离等新技术，用2000万吨的原油可生产出1400多万吨的化工品，化工品率高达70%。其中年产450万吨芳烃将补齐我国芳烃供应短板。投产以后将提高全国芳烃总产量30%，有效地扭转和缓解了国家长期以来大量进口芳烃的局面。目前由于恒力刚刚全面投产，在国标产品调试阶段，仍未销售国六标准汽柴煤油产品，主营销售粗白油、异辛烷以及石脑油、沥青等相关产品，但是预计在6月下旬左右将会正常出售国标产品，此次申请成品油批发资质将为后续的销售工作做充分准备，由于大连恒力汽柴煤油年产量预估在900万吨左右，因此此次报备78万立方米库容作为申请的依据。在大连恒力全面投产后，浙江石化5月20日荣盛石化股份有限公司董事会官宣浙江石化2000万吨一期项目目前已完成工程建设、设备安装调试等前期工作，相关装置已具备投运调价，但是据本网进一步了解，预计三季度具备成品油国标产品的生产以及销售，因此预计下一批石油经营资质将出现浙江石化的身影。截至目前据相关统计：2007年至今(含本次获批)，商务部累计获批石油经营资质申请企业740家，其中成品油批发企业461家，成品油仓储企业199家，原油仓储企业46家及原油销售企业34家。2019年第二批新增企业名单油库库容（万立方米）企业性质申请资质中油销售滁州有限公司2.802民营成品油批发江西顺通华顿新能源有限公司1.1民营成品油批发重庆德雅化工有限公司1.8民营成品油批发惠州大亚湾美誉化工仓储贸易有限公司2合资外方控股成品油批发恒力石化（大连）炼化有限公司78民营成品油批发天津汇洋石油储运有限公司7.6民营成品油批发承德美德石化有限公司1.5民营成品油批发湖南湘中石油化工销售有限责任公司2.28国有成品油批发内蒙古中北石油有限公司3.6民营成品油仓储大连北良船舶燃料供应有限公司2.5民营成品油仓储秀山民生石油化工有限公司9民营成品油仓储天津南港奥德费尔码头仓储有限公司11.28合资中方控股成品油仓储东莞市中油建兴仓储有限公司40国有成品油仓储汕头市亚联石化有限公司2民营成品油仓储福州江阴建滔化工码头有限公司12国有参股成品油仓储,2019年第二批石油经营资质申请公示结束 大连恒力赫然在列
55,05月25日 ,<a href='/u/6867887643' title='用户6867887643'>用户6867887643</a>,恒力股价明显偏高了很多很多很多了，现在贸易战在加上业绩大幅下滑，在加上资产负债接近80%，……不说了，在说恒力老板就要报复我了,恒力股价明显偏高了很多很多很多了
56,05月23日 ,安徽股友,几个问题：1.横盘一个月，每天几毛几分的上下震荡，低位15.1-14.5又不到，这个情况下小散是不可能买的，那是谁在买呢？2.行业一个月没有热点和概念，公司基本面，财务，业务都不错，为什么还这样？3.实在没想明白，我不会技术不会分析，最多看财务，业务，行业趋势等等，可惜都不支持横一个月的盘啊,连续10天资金流入2000多万
57,05月17日 ,安徽股友,今天净流入3100多万 难道都是 小散？ 流出6000万 ，3天流出3.36个亿 ，前期获利的已经走了部分了。今天应该配合大盘下跌到15.8左右这样才好 主力。什么开工这些都没有啥意义不是利好，这个消息之前早就消化了。总之做中线 就好好拿着。,今天净流入3100多万 难道都是 小散？
58,05月14日 ,安徽股友,现在股东且稳定股东数量太少，只能低价吸引更多良性股东过来购买，到时候需要大家一起努力拉倒最高点，现在如果直接拉上去大家都跑了，主力又不可能那么傻，所以现在这个时期就是主力和散户一起努力了。每天肯定稳定上涨，但是速度肯定慢，等他快起来谁都跟不上,我分析一波吧
