,time,author,comment,header
15,09月23日 ,北京股友,"中央企业（简称“央企”），在关系国家安全和国民经济命脉的主要行业和关键领域占据支配地位，是国民经济的重要支柱。按照国有资产管理权限划分，国有企业分为中央企业（由中央政府监督管理的国有企业）和地方企业（由地方政府监督管理的国有企业）。定义广义的中央企业包括三类：一是由国务院国资委管理的企业，从经济作用上分为提供公共产品的，如军工、电信；提供自然垄断产品的，如石油；提供竞争性产品的，如一般工业、建筑、贸易。二是由银监会、保监会、证监会管理的企业，属于金融行业，如国有五大银行（中国<span class=""showStock"" id=""stock_sh601398"">工商银行</span><span id=""quote_sh601398""></span>、中国<span class=""showStock"" id=""stock_sh601288"">农业银行</span><span id=""quote_sh601288""></span>、<span class=""showStock"" id=""stock_sh601988"">中国银行</span><span id=""quote_sh601988""></span>、中国<span class=""showStock"" id=""stock_sh601939"">建设银行</span><span id=""quote_sh601939""></span>、<span class=""showStock"" id=""stock_sh601328"">交通银行</span><span id=""quote_sh601328""></span>）及中国进出口银行、中国农业发展银行、国家开发银行。三是由国务院其他部门或群众团体管理的企业，属于烟草、黄金、铁路客货运、港口、机场、广播、电视、文化、出版等行业。狭义的中央企业：通常指由国务院国资委监督管理的企业。相对于其他一些国家来讲，中国国务院国资委监管的范围是比较窄的。特别指出，在我国除了广义和狭义定义的中央企业外，对于个别中央企业在国家社会经济发展过程中所承担的责任较为特殊，这些中央企业归国务院直属管理，企业属于正部级。历史沿革上世纪90年代中期，国有企业经营惨淡，2/3以上的国有企业处于亏损状态。国企改革，对当时的政府来说，是“最为难啃的骨头”。从1997年开始，为了实现国企三年脱困，国家除了要求在国企领域本身进行改革外，还出台了多项配套措施来剥离国企的负担。为了拯救国有企业，包括国家的注资、国际国内资本市场的融资、债转股、中央储备金、贴息贷款，国家花了2万多个亿——这在当时简直是一个天文数字。2006年，央企实现利润超过1万亿，这其中，利润超过一百亿元的央企有19家，另外有19家企业进入了财富杂志公布的500强，比2003年增加了10家。到2008年，在国有企业创造的利润当中，央企占到80%。早在2003年国务院国资委成立之初，国务院国资委所管理的央企数量是196家，经过重组，至2015年3月，国资委直接管理的央企数量112家。加上保监会、银监会、证监会直接管理的金融央企，一共为124家央企。截止至2015年12月12日，国委会发布的央企名录共有106家。中央企业效益好转主要归功于管理水平的大幅度提高。中央企业1998-2008年大幅度内部改革及外部引进海内外高层次人才，管理水平大幅度提高。2008年，部分中央企业管理水平已经达到甚至超过了国外的世界500强企业。国务院国资委在信托网最新公布的数据显示，截至2010年底，120户中央企业资产总额244274.6亿元，比上年增长16%；实现营业总收入167769.4亿元，比上年增长32.9%。实现净利润8522.7亿元，比上年增长42.8%。在美国《财富》杂志2011年公布的世界500强企业中，中央企业有38家，比上年增加8家。2010年2010年02月02日，经报国务院批准，中国包装总公司并入中国诚通控股集团有限公司，成为其全资子企业。至此，国资委履行出资人职责的企业由129户调整为128户。2010年03月15日，经报国务院批准，中国新时代控股（集团）公司与中国节能投资公司合并重组。至此，国资委履行出资人职责的企业由128户调整为127户。2010年04月12日，经报国务院批准，<span class=""showStock"" id=""stock_sh601607"">上海医药</span><span id=""quote_sh601607""></span>工业研究院整体并入<span class=""showStock"" id=""stock_sh600056"">中国医药</span><span id=""quote_sh600056""></span>集团总公司，成为其全资子企业。至此，国资委履行出资人职责的企业由127户调整为126户。2010年04月14日，经国务院国有资产监督管理委员会同意和国家工商行政管理总局核准，中国南方机车车辆工业集团公司自2010年3月9日起更名为中国南车集团公司，原名称终止使用。2010年5月26日，经报国务院批准，鞍山钢铁集团公司与攀钢集团有限公司实行联合重组。重组后，新设立鞍钢集团公司作为母公司，由国资委代表国务院对其履行出资人职责；鞍山钢铁集团公司与攀钢集团有限公司均作为鞍钢集团公司的全资子企业，不再作为国资委直接监管企业。至此，国资委履行出资人职责的企业由126户调整为125户。2010年8月5日，中国房地产开发集团公司整体并入中国交通建设集团有限公司，成为其全资子企业；上海船舶运输科学研究所整体并入中国海运（集团）总公司，成为其全资子企业。至此，国资委履行出资人职责的企业由125户调整为123户。2010年10月18日，中国出国人员服务总公司整体并入<span class=""showStock"" id=""stock_sh600056"">中国医药</span><span id=""quote_sh600056""></span>集团总公司，成为其全资子企业。中国出国人员服务总公司不再作为国资委直接监管企业。（122户）2010年12月22日，经国务院同意，新组建的中国国新控股有限责任公司由国务院国有资产监督管理委员会代表国务院履行出资人职责。（123户）2010年12月23日，经报国务院批准，中国高新投资集团公司整体并入国家开发投资公司，成为其全资子企业。中国高新投资集团公司不再作为国资委直接监管企业。（122户）2011年2011年1月31日，经报国务院批准，中商企业集团公司整体并入中国诚通控股集团有限公司，成为其全资子企业。中商企业集团公司不再作为国资委直接监管企业。（121户）2011年5月25日，经报国务院批准，中国华星集团公司划入中国国新控股有限责任公司管理，成为其全资子企业。中国华星集团公司不再作为国资委直接监管企业。（120户）2011年9月7日，国务院国资委9月5日《关于中国<span class=""showStock"" id=""stock_sz000901"">航天科技</span><span id=""quote_sz000901""></span>集团公司与中国<span class=""showStock"" id=""stock_sh600135"">乐凯胶片</span><span id=""quote_sh600135""></span>集团公司重组的通知》，根据文件精神，乐凯集团整体并入中国<span class=""showStock"" id=""stock_sz000901"">航天科技</span><span id=""quote_sz000901""></span>集团公司成为其全资子企业。（119户）2011年9月29日，经国务院批准，中国水利水电建设集团公司、中国水电工程顾问集团公司与国家电网公司、中国南方电网有限责任公司所属14个省（区、市）勘测设计企业、施工企业、修造企业重组，组建中国电力建设集团有限公司；中国<span class=""showStock"" id=""stock_sh600068"">葛洲坝</span><span id=""quote_sh600068""></span>集团公司、中国电力工程顾问集团公司与国家电网公司、中国南方电网有限责任公司所属15个省（区、市）勘测设计企业、施工企业、修造企业重组，组建中国能源建设集团有限公司。（117户）2012年2012年5月，经报国务院批准，中国印刷集团公司划入中国国新控股有限责任公司管理，成为其全资子企业。中国印刷集团不再作为国资委直接监管企业。（116户）2013年2013年3月，经报国务院批准，中国华粮物流集团公司整体并入中粮集团有限公司，成为其全资子企业。中国华粮物流集团公司不再作为国资委履行出资人职责的企业。（央企现数115)2013年6月，由于华诚投资管理有限公司已经破产，国资委国有资产监督管理委员会不再作为国资委履行出资人职责企业。（央企现数114）2013年7月18日，国务院国有资产监督管理委员会《关于中国第二重型机械集团公司与中国机械工业集团有限公司重组的通知》，中国二重与中国机械工业集团有限公司实施联合重组 。（央企现数113）2014年2014年11月26日，经报国务院批准，中国华孚贸易发展集团公司整体并入中粮集团有限公司，国资委监管中央企业减至112家，中国华孚贸易发展集团公司不再作为国资委直接监管企业 。2015年2015年6月1日，经报国务院批准，中国电力投资集团公司和国家核电技术有限公司实施联合重组。2016年根据《中共中央、国务院关于深化国有企业改革的指导意见》的部署与要求，2016年是国家央企改革的关键一年，多家央企重组进入了加速推进阶段。2016年7月11日，经报国务院批准，<span class=""showStock"" id=""stock_sh601888"">中国国旅</span><span id=""quote_sh601888""></span>集团有限公司整体并入中国港中旅集团公司，成为其全资子公司。<span class=""showStock"" id=""stock_sh601888"">中国国旅</span><span id=""quote_sh601888""></span>集团有限公司不再作为国资委监管企业。2016年3月2日，上级机关宣布中国航空发动机集团有限公司（简称：“中国航发”）董事长、组书记、总经理以及组副书记的任命，中国航发组建进入实质性阶段。新成立的中国航发将成为中航动控、中航动力、成发科技的实际控制人。2016年5月31日，中国航空发动机集团公司在北京市完成工商注册，标志着该公司已正式成立。2016年7月13日，经国务院批准，新组建的中国航空发动机集团有限公司由国务院国有资产监督管理委员会代表国务院履行出资人职责，列入国务院国有资产监督管理委员会履行出资人职责的企业名单，排在中国电子科技集团公司之后。2016年7月15日，经报国务院批准，中国中纺集团公司整体并入中粮集团有限公司，成为其全资子企业。中国中纺集团不再作为国资委直接监管企业。2016年8月26日，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料集团有限公司与中国中材集团有限公司在京召开重组大会，中国建材集团有限公司正式宣布成立。2016年9月22日，经报国务院批准，宝钢集团有限公司与武汉钢铁（集团）公司实施联合重组。2016年11月23日，经报国务院批准，中国储备棉管理总公司整体并入中国储备粮管理总公司，成为其全资子企业。中国储备棉管理总公司不再作为国资委直接监管企业。2016年12月1日，国资委宣布南光(集团)有限公司和珠海振戎公司实施重组，珠海振戎将整体并入南光集团，成为南光集团在内地的子公司。2017年2017年8月21日，经报国务院批准，中国轻工集团公司、中国工艺（集团）公司整体并入中国保利集团公司，成为其全资子企业。中国轻工集团公司与中国工艺（集团）公司不再作为国资委直接监管企业。2017年8月28日，经报国务院批准，中国国电集团公司与神华集团有限责任公司合并重组为国家能源投资集团有限责任公司。资产状况1月17日，国务院国有资产监督管理委员会总会计师沈莹介绍2017年中央企业经济运行情况，2017年98家央企利润首次突破了1.4万亿大关，增长15.2%。2017年中央企业实现利润14230.8亿元，首次突破1.4万亿元，较上年增加1874亿元，同比增长15.2%，经济效益的增量和增速均为五年来最好水平。98家中央企业中，49家企业效益增幅超过10%，26家企业效益增幅超过20%，利润总额过百亿的中央企业达到41家。目前，98家央企资产总额已达到54.5万亿元，净资产总额18.4万亿元，资产总额超过千亿的企业有65家。营业收入全年保持平稳快速增长。2017年中央企业加强市场研判，紧抓市场机遇，及时调整经营策略，注重发挥品牌管理优势，加快向价值链中高端布局，着力优化产品结构，生产经营持续向好。全年实现营业收入26.4万亿元，同比增长13.3%，全年各季度均保持两位数增长，增长基础更加巩固。98家中央企业中，收入增幅超过10%的有46家，超过20%的有19家。工业企业表现突出，营业收入同比增长15.7%，工业企业的增收额占中央企业贡献达75%。央企现状一、营业收入全年保持平稳快速增长。2017年中央企业加强市场研判，紧抓市场机遇，及时调整经营策略，注重发挥品牌管理优势，加快向价值链中高端布局，着力优化产品结构，生产经营持续向好。全年实现营业收入26.4万亿元，同比增长13.3%，全年各季度均保持两位数增长，增长基础更加巩固。98家中央企业中，收入增幅超过10%的有46家，超过20%的有19家。工业企业表现突出，营业收入同比增长15.7%，工业企业的增收额占中央企业贡献达75%。二、经济效益创历史新高。中央企业坚持聚焦主业、深耕主业，深化瘦身健体、着力提质增效，发展质量和水平明显提高。2017年中央企业实现利润14230.8亿元，首次突破1.4万亿元，较上年增加1874亿元，同比增长15.2%，经济效益的增量和增速均为五年来最好水平。98家中央企业中，49家企业效益增幅超过10%，26家企业效益增幅超过20%，利润总额过百亿的中央企业达到41家。石油石化、钢铁、煤炭等传统行业打了“翻身仗”，为整体效益增长奠定了基础；先进制造业、现代服务业等行业效益稳步增长，对中央企业整体效益贡献超过40%；10家国有资本投资运营试点企业加快培育战略性新兴产业，提高国有资本配置效率，全年效益同比增长31%。三、重点行业稳产稳销。中央企业煤电油运产销量稳步增长，为国民经济平稳运行和保障民生提供了有力支撑。2017年原煤产量同比增长8%，商品煤销量同比增长12%；电力企业发电量同比增长8.5%,售电量同比增长7.4%；原油产量同比增长1.1%，成品油销量同比增长3.1%；钢材产量同比增长9.8%，销量同比增长6.4%；航空运输总周转量同比增长9.2%，水运总周转量同比增长5.4%。四、运营质量稳步提升。经营实力进一步增强，2017年，中央企业资产总额达到54.5万亿元，净资产总额18.4万亿元，资产总额超过千亿的企业有65家。成本费用得到有力管控，持续开展“成本管控、效益否决”专项行动，2017年中央企业成本费用总额增速低于收入增速0.4个百分点，其中三项费用支出同比增长7.7%，低于同期收入增幅5.6个百分点。资产周转效率进一步提高，“两金”压降力度加大，应收账款周转率、存货周转率同比分别提高0.5次和0.2次，经营活动现金流净流入同比增长4.8%。五、供给侧结构性改革成效显著。持续加大去产能力度，提前超额完成全年目标任务。2017年，中央企业共化解钢铁过剩产能595万吨、化解煤炭过剩产能2703万吨，主动淘汰、停建、缓建煤电项目51个，煤炭资产管理平台公司整合煤炭产能1亿吨。一企一策“处僵治困”，减亏增盈效果明显。已累计完成超过1200多户“处僵治困”任务，其中约有400户实现市场出清。扎实推进重组整合。国资委监管的中央企业户数调整至98家；近年来累计减少法人户数8390户，减少比例达16.1%，仅管理费用一项就节约135亿元。多措并举降杠杆减负债。2017年末中央企业平均资产负债率66.3%，同比下降0.4个百分点；62家企业资产负债率比上年下降，40家企业资产负债率降幅超过1个百分点。六、税收与社会贡献进一步提高。全年中央企业累计上缴税金2.2万亿元，同比增长5.5%，增速比上年同期加快2.5个百分点，其中41家中央企业上缴税金增速超过10%。中央电信企业坚决执行“提速降费”，石油石化企业和电力企业认真执行有关产品价格下调政策，有效降低全社会运行成本约2000亿元。带头推进节能减排，万元产值综合能耗降幅超过国家“十三五”项目进度要求。带头参与扶贫攻坚，通过结对帮扶、对口支援和建立产业基金等方式，投入各类扶贫资金近200亿元。全年中央企业累计上缴税金2.2万亿元，同比增长5.5%，增速比上年同期加快2.5个百分点，其中41家中央企业上缴税金增速超过10%。中央电信企业坚决执行“提速降费”，石油石化企业和电力企业认真执行有关产品价格下调政策，有效降低全社会运行成本约2000亿元。带头推进节能减排，万元产值综合能耗降幅超过国家“十三五”项目进度要求。带头参与扶贫攻坚，通过结对帮扶、对口支援和建立产业基金等方式，投入各类扶贫资金近200亿元。附：国资委最新央企名录（2018）截至2018年6月，央企现有96家，数据来源国资委官网，序号和名称如下：（来源：股友CXYO5Q的财富号 2019-09-23 19:18） [点击查看原文]<span id=""show_stock_str"" ></span>",全面解读央企帝国的前世今生
20,09月17日 ,陕西股友,　　波音公司在北京发布2019版《中国民用航空市场展望》报告，预测未来20年中国将需要8090架新飞机，价值1.3万亿美元；同时需要价值1.6万亿美元的航空服务，以满足中国年均6%的航空客流增长。　　根据波音公司的预测，中国将需要5960架新的单通道飞机作为国内和区域航线上的主力机型，占全部交付量的74%。对于宽体飞机的需求也将高达1780架，将使中国的宽体机队规模扩大到当前的三倍。同期还将有230架新造货机和500架改装货机的需求。　　波音民用航空市场营销副总裁兰迪.廷塞斯表示，中国目前拥有的民用飞机数量占全球的15%。到2038年，该比例预计将增加到18%。　　预测未来20年中国将需要8090架新飞机，航空业和飞机制造业有没有投资机会？你看好哪一家相关的上市公司？,未来20年中国将需要8090架新飞机
23,09月15日 ,广东股友,"<span class=""showStock"" id=""stock_sh601111"">中国国航</span><span id=""quote_sh601111""></span>也和<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>类似吧。                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Im风清云淡                                                                                                            发表于 2019-09-15 14:22:11                                                                                                                                              [<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>吧] <span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>半年报显示，<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>3月1日至6月30日新增226家机构，共281家机构                                                  <span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>半年报显示，<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>3月1日至6月30日新增226家机构，共281家机构持有<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>79.30%的流动股，持股比一季度增加3.87%，股东21.8万户，比一季度增加了18.63%，这21.8万户股东，只持有20.70%的股票，人均太少了，通过K 线可以看出，7月1日至9月12日的股价，基本上都低于3月1日至6月30日任意交易日股价，通过上面公开信息可以看出，<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>二季度机构增加了226户，持仓成本高于7月1日至9月12日之间的价格，也就是说，226家机构帐户都是亏损状态，半年报显示281家机构持有<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>79.30%的流动股，21.8万户股东（99.9%是散户）只持有20.7%的流动股，说明这281家机构资金雄厚，以他们的财力，把剩下的20.7%全买下来也是小问题，或者根本不能称之为问题，也就是说，这281家机构有能力控制股价，那么，这281家机构把股价控制在成本线之下，就不怕更多机构和散户买走便宜的股票吗？这一点，有点难以理解，当然，问题没这么简单，别的航空股都差不多，不管他，股价便宜，对于想买的投资者，总是好的。以上数据分析仅是个人观点，不构成任何投资建议，据此操作风险自担。<span id=""show_stock_str"" ></span>",中国国航也和东方航空类似吧
24,09月15日 ,广东股友,"三大航空跑输大盘指数40%多，不可思议，难以置信：                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Im风清云淡                                                                                                            发表于 2019-09-15 18:49:30                                                                                                                                              [<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>吧] 9月以来，上证指数强势站上站稳3000点地平线，科技股强势拉升，一个星期上涨30                                                  9月以来，上证指数强势站上站稳3000点地平线，科技股强势拉升，一个星期上涨30%以上都正常，不协调的是，航空股跑输大盘指数太多，以<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>为例，4月4日上证指数收盘3246.57点，9月12日上证指数收盘3031.24点，涨回4月4日3246.57点还需上涨7%，4月4日<span class=""showStock"" id=""stock_sh600115"">东方航空</span><span id=""quote_sh600115""></span>收盘价8.24元，9月12日收盘价5.52元，涨回4月4日收盘价8.24元还需上涨49.3%，通过以上数据可以看出，航空股大幅跑输大盘指数，没有永远上涨的股票，也没有一直下跌的股票，下周，航空股会补涨吗？以上数据分析仅为个人看法，不能作为买卖股票的依据。<span id=""show_stock_str"" ></span>",三大航空跑输大盘指数40%多，不可思议
26,09月11日 ,山西股友,8.73你就不补了？不补跌下来有什么用？散户不交筹码只会不断补仓，你没有筹码怎么拉升？补了再跌大把便宜筹码。按道理今天可以拉国航的，可以帮其它板块出货，也可以补缺口，汇率下跌通道已打开，谁都知道国航跌不远了，了不起7块。,8.73你就不补了？不补跌下来有什么用？散户不交筹码只会不
29,09月09日 ,河北股友,"价高不踫*有钱不如快全转买最低估低价安全正能量龙头股，市场回购且全注销*601666<span class=""showStock"" id=""stock_sh601666"">平煤股份</span><span id=""quote_sh601666""></span>*属稀缺资源国企，半年业绩巨增，历史高点在60元，忽略日线、周线看月线、季线唯一十年大底的<span class=""showStock"" id=""stock_sh601666"">平煤股份</span><span id=""quote_sh601666""></span>，正能量开启每股5．78元破净资源股，百亿稀缺资源储量，无AH价差和大小非减持压力，最低估不用比不用找了，十个涨停也不多*大股东三亿资金回购注销和价值投资万亿资金目标股。<span id=""show_stock_str"" ></span>",价高不踫*有钱不如快全转买最低估低价安全正能量龙头股
35,09月02日 ,河北股友,"[各资金不如快[爱转最低估低价安全正能量股，现起全仓转买市场回购且全注销龙头*601666<span class=""showStock"" id=""stock_sh601666"">平煤股份</span><span id=""quote_sh601666""></span>*属稀缺资源国企，半年业绩巨增，历史高点在60元，忽略日线、周线看月线、季线唯一十年大底的<span class=""showStock"" id=""stock_sh601666"">平煤股份</span><span id=""quote_sh601666""></span>，正能量开启每股5．78元破净资源股，百亿稀缺资源储量，无AH价差和大小非减持压力，最低估不用比不用找了，十个涨停也不多*大股东三亿资金回购注销和价值投资万亿资金目标股。<span id=""show_stock_str"" ></span>",[各资金[献花]不如快[爱转最低估低价安全正能量股
39,08月28日 ,黑龙江股友,"重大利好，航空业横向对比，比<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>好，<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>二季度没赚钱，还把一季度亏了10.3亿，<span class=""showStock"" id=""stock_sh601111"">中国国航</span><span id=""quote_sh601111""></span>二季度还净赚4.17亿，至少扣非净利润还有3.75亿，<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>扣非净利润单个季度还亏损10.3亿。货币资金6月30日是83.74亿，还增长了10多亿，比<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>好，<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>还少了40亿的货币现金。<span id=""show_stock_str"" ></span>",重大利好，航空业横向对比，比南方航空好
40,08月28日 ,福建股友,个人见解：南航与中航貌似双胞胎，前者昨天发布中报利润降20%而这3天的涨跌相抵似乎影响不大。而中航今天还没公布（估计晚会出中报）3天涨跌也差不多。如果中报不乐观只要在20%以下明天大概率涨，跌幅也不会大。另外还要参考一下美兑换率,个人见解：南航与中航貌似双胞胎
41,08月28日 ,山东股友,"个人觉得南航应该是符合预期的，因为外部条件确实不怎么样。国航估计也是不好看的，但是外部条件再差下去，影响也只会越来越小，边际效应肯定是递减的。看好我国经济发展，坐飞机的人会越来越多的。对比其他蓝筹，现在基本都清仓了，只持有etf，<span class=""showStock"" id=""stock_sz000877"">天山股份</span><span id=""quote_sz000877""></span>，南航和国航，风险集中了很多，但是收益比应该不错。<span id=""show_stock_str"" ></span>",个人觉得南航应该是符合预期的，因为外部条件确实不怎么样
43,08月27日 ,黑龙江股友,"600029我的个天，营收增长7点多，扣非净利润还下滑21.85%,净利率整体从7%点都下滑到2%点多，这中间到底是经历了什么哟？汇率对航司的影响到底有多大，简直不可估量。负债率竟然提高到74.75%，公司账面现金竟然下滑到只有17.4亿，一季度还有57亿，竟然减少40亿现金流。应付账款大幅飙升150.8亿，应付债券还大幅飙升到114亿，简直是不可思议 。从单个季度，二季度来看归属净利润竟然亏损9.59亿，扣非净利润亏损10.3亿，等于是二季度没赚钱，还把一季度的赚的利润亏了10.3亿。我滴个天，<span class=""showStock"" id=""stock_sh600029"">南方航空</span><span id=""quote_sh600029""></span>你要不要这样玩呢？<span id=""show_stock_str"" ></span>",600029我的个天，营收增长7点多
48,08月21日 ,山东股友,衣食住行行业，基本不可能倒闭企业，坦白说，到了现在这个估值，个人感觉是比较安全的。。邮件和汇率风险，个人觉得羊毛出在羊身上，影响只是短期的，最大的风险应该来至于分红的问题，看复权就感觉不适合长期，只能赚价值周期的钱，难度有点大。个人在持仓，以上非买卖建议,衣食住行行业，基本不可能倒闭企业，坦白说，到了现在这个
51,08月20日 ,甘肃股友,截止国内成品油调价周期的第9个工日，汽柴油预测下跌幅度205元/吨，折成公升价约0.15元至0.17元/升，虽然未能创年内最大跌幅，但是当前的跌幅也依然很是理想啦!8月份国内油价真给力，这次油价调整时间为2019年8月20日24时开启，也就是今天晚上将迎来油价“两连跌”。,截止国内成品油调价周期的第9个工日
53,08月19日 ,山东股友,大利空重大利空重大利空。。600518。这里的散户真多，早上发的帖。现在已经被淹没了。找不到我发的贴了。。。这说明什么。。。。说话，这股该退市了。我早说过了，罚酒三杯就是忽悠散户的。主力现在正在出货。小散户傻呼呼的买进。。无语，痛心。如果有机会出赶紧割肉吧。。把剩下的钱买进000737。。。这股票会让你们回本的。这股至少翻二翻。。。,大利空重大利空重大利空。。600518
