,time,author,comment,header
44,10月30日 ,青海股友,"<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>（000802）净利暴增84倍　借助爆款电影《流浪地球》，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>翻身了。前晚，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>披露了今年三季报，报告显示，前9个月，公司实现营业收入7.05亿元，同比增长99.56%，净利润（归属于上市公司股东的净利润，下同）1.17亿元，同比增长152.76%。今年上半年，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>仍然0.56亿元，营业收入只有0.62亿元。短短3个月，公司经营业绩实现了惊人大逆转。这主要得益于公司投资拍摄的爆款电影《流浪地球》。《流浪地球》是今年春节以来最为火爆的影片，票房高达47亿元。作为投资方之一，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>获益匪浅。三季度业绩大逆袭，就是因为投资《流浪地球》收益确认。单个三季度，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>营业收入高达6.43亿元，同比增长约12倍，净利润1.73亿元，同比暴增84倍。<span id=""show_stock_str"" ></span>",王
46,10月29日 ,广东股友,鲁商发展600223宇宙总龙头 　拥有玻尿酸美女美容 区域块龙头 生物医药和眼药 股权收购 国企改革五大题材 　第二个东方通信 　第一目标位30元 长线必上50元 长线持有必有厚报 股票就是这样撑死胆大的 饿死胆小的　现在随便一个生物医药（包括眼药）都过30元,山东黑马：美女经济｜宇宙总龙头 区域块龙头 生物医药和眼
48,10月28日 ,内蒙古股友,"中国股市五干只股票，好的有几只？<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>今年四季度为何拒绝下跌？股东数进一步减少十万户，户均持股钱达60万，和茅台的一干五百万比差点，但也是绝对机构重仓股，应该没有下跌空间，只能慢牛向上。理由，包团取暖股，盘子小，低市盈率股。<span id=""show_stock_str"" ></span>",中国股市五干只股票
49,10月28日 ,甘肃股友,"相同口径同比下降42%的未来反向逻辑<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>三季报说，三季度相同口径下<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>2019年前三季度的业绩，同比由136亿元下降到79亿元，下降42%。这是因为2018年处于景气高峰时期，2019年则是景气低谷时期，理由似乎很充分。那么反过来，如果假设2020年再次重回景气高峰会发生什么呢？同时还要考虑到，2019年底之前，还将有一大批新装置建成投产，并于2020贡献巨大效益。综合起来考虑，在假设2020年重回景气周期高峰的条件下，<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>会不会很容易出现业绩翻番式的爆发井喷呢？这样是不是也可以证明，2019年将是<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>迈向未来高峰的最后一个低谷起点呢？<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>的下一个高峰会是什么样子呢？既然说万华是周期股，那么，周期一定会是轮回的。即使2020年不能重回高峰，也许后年就会。可以想见，从现在的低谷出发，后面的路将是由低点向峰值不断攀升的过程。不断持续成长的<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>，必将从2019年这个新高度上的最低点出发，迈向更加强大的国际化工巨头的新征程！<span id=""show_stock_str"" ></span>",相同口径同比下降42%的未来反向逻辑
51,10月27日 ,青海股友,董秘，你们有区块连吗？这个没有，这个可以有，这个真没有，你们一定有。董秘，你们有猪肉概念吗，这个没有，这个可以有，这个真没有，你们一定有。董秘无奈了，好吧，都有。散户说，这就对了，都有。哈哈哈，仅供娱乐，据此投资亏损自负。,董秘，你们有区块连吗？这个没有，这个可以有
52,10月26日 ,湖南股友,本报记者 王金龙 西安报道“三十年河东，三十年河西”。传统火电与清洁能源之间的较量还在持续，部分火电企业的发电量已出现下滑。近日，多家煤电上市公司发布主要运营数据公告。其中，中国神华（601088.SH）2019年1至9月累计发电量下降45.4%。与此同时，在2019年，大唐发电、国投电力等多家电力企业纷纷转让资产。与此形成鲜明对比的是，清洁能源正悄然崛起。《中国经营报》记者了解到，目前，云南、青海、甘肃等省份清洁能源消耗占比已经超过50%，其中云南的清洁能源占比已经超过90%，且每年向外省输送清洁能源数千万千瓦。“未来十年，清洁能源将代替绝大部分的火力发电，成为主要电能。”隆基股份（601012.SH）钟宝申表示，看好清洁能源的前景，尤其是光伏发电。火电“入冬”？清洁能源的不断“蚕食”，让火电企业的日子过得越来越紧巴。近日，中国神华发布2019年9月份主要运营数据，1-9月累计发电1166.5亿千瓦时，同比下降45.4%。该数据一经发布，就引发市场热议。“以前以为火电被清洁能源代替起码要二三十年，甚至更长时间，但是现在看来，火电企业的冬天就要来临了，或许真如清洁能源从业者所说的那样，再过十年，火电将由主力电源转变为替补电源。”陕西榆林一家煤电企业负责人认为，在接下来时间里，火电企业的日子会越来越不好过。事实上，并非中国神华一家火电企业面临这样的局面。自2019年起，多家能源央企曾挂牌转让火电资产。2019年10月9日，国投电力就曾发布公告称，为推进实施公司整体战略布局，调整资产结构，拟转让国投宣城51%股权、国投北部湾55%股权、国投伊犁60%股权、靖远二电51.22%股权、淮北国安35%股权、张掖发电45%股权。公告称，拟在上海联合产权交易所挂牌转让公司所持有的这六家火力发电公司股权，挂牌价格合计不低于约26.65亿元。值得注意的是，上述拟转让的火电公司盈利能力较差，以2018年为例，这六家公司营收共计45.25亿元，亏损共6.61亿元；2019年1-6月，营收24.19亿元，亏损0.43亿元。除此之外，大唐发电转让旗下资产更早一些。在今年6月，大唐发电就曾公告称，由于控股子公司甘肃大唐国际连城发电有限责任公司无力支付到期款项（约1644.34万元），向甘肃省永登县人民法院申请破产清算。在此之前，大唐发电旗下的唐保定华源热电有限责任公司两台125MW机组被列入火电去产能计划，机组关停、拆除，并进入破产清算程序。“不管你承不承认，中国的能源结构正在调整，火电不敢说是夕阳产业，但是过剩却是不争的事实。”上述煤电企业负责人向《中国经营报》记者表示，火电企业“禁令”早已下发，其中在2016年，国家能源局就曾强调：凡是被定为红色省份的自用煤电项目，即便纳入规划项目尚未核准的，暂缓核准；已核准项目，暂缓开工建设；已开工的，停止建设。然而，我国的火电装机量似乎并没有减少，以2018年为例，火电增量超过4300万千瓦。“能源行业投资大，回本周期长这是其特征，能源企业应该用战略的眼光去规划企业的发展。”上述煤电企业负责人表示，即便是现在采用最为先进的技术建起来的火电厂，未来可能也会因为我国能源结构的调整而失去竞争力，因此火电企业转型迫在眉睫。清洁能源的冲击如果风电或者光伏等清洁能源能够以比火电还要低的价格并网，那么，未来火电还会有竞争力吗？平价上网已经成为清洁能源发展的一种趋势。隆基股份董事长钟宝申就曾向记者透露，在内蒙古达拉特旗举行的太阳能招标中，已经出现了0.26元的中标电价，且在中国的多个省区，光伏发电的价格已经低于煤电。其实，在我国多个省份清洁能源已经成为主力电源，火电则成为补充电源。以云南为例，其电力装机约9000万千瓦，在全国排名第六位，其中水电机组就超过6000万千万，其次还有风电，光伏等机组，绿色能源转机占比超过80%，绿色电力发电量占比超过90%。据了解，云南除了本省清洁能源占比高之外，其还向外省输送电量，且均为100%的清洁能源，已经成为全国外送清洁能源第二大省份。除了云南之外，青海也是清洁能源发展大省。青海省人民政府发布《青海省建设国家清洁能源示范省工作方案（2018—2020年）》（以下简称《方案》），提出建设海南州、海西州两个千万千瓦级可再生能源基地。该《方案》明确指出，围绕“使青海成为国家重要新型能源产业基地”，以新能源规模化开发为重点，以100%清洁能源使用为目标，以科技创新为支撑，以智能电网建设为保障，打造清洁能源建设、使用和输出全链条示范省。“清洁能源目前已经成为青海的主要电能，火电基本为补充性电能。未来青海要实现100%的清洁能源。”青海一位政府人士向记者透露，由于受到清洁能源的冲击，目前青海火电企业负债率普遍超过90%，且连年处于亏损状况。煤炭企业转投煤化工火电长期以来都是煤炭的主要出路，即便是现在仍然有超过三分之二的煤炭是用于发电。如果火电市场份额逐步被清洁能源代替，煤炭的出路又在何方？记者了解到，煤炭的分质利用或许是煤炭未来的一个发展方向。陕煤集团榆林化学有限责任公司总经理王会民向记者表示，我国的能源结构是“富煤、贫油、少气”，为了解决油气问题，煤炭被赋予了更多的使命，例如发展煤化工。不过，在过去，很多人对煤化工有偏见，认为煤化工产业“高污染、高耗能且嗜水如命”。王会民告诉记者，事实上现代煤化工已经解决了上述问题，污染已经在新《环保法》的重压之下，达到了零排放；至于煤化工需水量大，也已经得到了解决。现在的煤化工企业依靠煤矿而建设，煤炭开采排出的水正好被煤化工企业通过处理之后达到循环利用。对于高耗能问题，王会民补充说，以现代煤化工的基础产品为例，煤制油的能源转化率为45%，煤制气的转化率为48%，然而煤炭发电的转化率仅有30%。也就是说煤化工的转化率要优于传统的火电。另外，王会民认为，煤炭分质利用制化工新材料将打破煤化工和石油化工瓶颈，实现煤化工与石油化工既“错位”又“融合”，由常规大宗原料向生产新材料进一步转化。也就是说，在未来，煤化工将补充石油化工，除了生产汽柴油之外，还可以生产如“白油”等精细化工产品。“煤化工将来会产生几十种，甚至上百种的产品。”陕煤集团神木煤化工产业有限公司董事长毛世强同样认为，煤炭的分质利用将会成为煤炭的出路。毛世强告诉记者，以神木富油能源科技有限公司为例，目前已经建成“60万吨/年粉煤固体热载体低温快速热解装置和17万吨/年中低温煤焦油全馏分加氢多产中间馏分油工业示范装置”，正在建设二期“50万吨/年煤焦油全馏分加氢制环烷基油项目”。事实上，对于煤炭企业来说，煤炭的分质利用将大大提高煤企效益。以柠条塔矿业有限公司为例，其生产的大多为优质煤，其中高品质煤甚至可以达到7000大卡。“化工用煤由于品质高，其价格也就相应的要高”。柠条塔矿业一位管理层人士告诉记者，目前市场上电煤每吨价格约在400元至500元之间，化工煤则可以卖到700元至800元。因此，作为煤炭企业，当然愿意生产化工煤。据了解，在陕北地区，陕煤集团的煤炭产量约1亿吨，而陕煤集团榆林化学与神木化工产业公司每年的化工用煤已经达到4000万吨，而且随着新项目的不断投产，化工用煤规模也在逐年增大。而另一方面，煤化工市场似乎也迎来新一轮的投资热潮。在今年5月，陕西省发改委就曾对外披露，陕西省2019年续建和新开工重点项目中，就有多个投资额超过100亿元的煤化工项目，总投资达1907.7亿元，其中2019年年度投资121.9亿元。这些百亿级煤化工重点项目产品具有差异性、经济性，注重向下游延伸。项目投产后不仅将创造可观的产值和利润，还将带动相关产业和周边经济的发展。（来源：中国经营报的财富号 2019-10-26 09:09） [点击查看原文],清洁能源崛起
53,10月25日 ,辽宁股友,全新 戴尔成就5490，无任何毛病，10月23号在天猫以活动价4779购买，有发票。24号到的货。由于想买能玩大型单机游戏的电脑，这台不想要了，但是激活了office不好退货。现在4400出售。这台笔记本非常适合办公。成就和灵越的区别：成就系列专注商务办公，以高可靠性、稳定性、安全性著称；灵越系列专注家庭娱乐，主要特点是以尽量低的价格实现高性能。配件：电源线、耳机、鼠标、电脑包,全新戴尔成就5490，无任何毛病
54,10月25日 ,甘肃股友,"“三季度业绩同比大降42%”，这是媒体贬损当下万华的主要理由，铺天盖地，中气十足。因为，这个锅不是来自于他人，正是来自于<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>自己的三季报。记得去年，万华的股民们一直热切地盼望尽早实现并表，但是始终未能如愿。股民们期待股价能够在并表业绩大幅提升的推动下，实现一次公平的价值重估。但是，股民的热情一次次地被拒绝了，不但价值重估没有出现，相反，股价却在下半年被投机势力无情地腰斩！那时候，有多少股民陷入了绝望？有多少绝望的股民希望看到并表的数据？没有！没有！没有！一季报没有、半年报没有、三季报没有、就连年报也没有没有！一季度净利35.46亿、二季度34.04亿、三季度20.71亿、四季度15.89亿！这才是去年我们经历的最真实的记忆！也是至今依然感觉铭心刻骨的记忆！给我们提供这些数据的时候，面孔是严峻的、严肃的、冰冷的！同时告诉我们，前三季度实现净利润是90.21亿元，全年实现净利润106.1亿元。为什么现在三季度变成了136亿？这是当时的正式报告里的数据吗？我们股民分享过这个136亿元收益相应的估值待遇吗？我们曾经苦苦哀求了一年，年报还是被錾钉截铁地拒绝并表了。能够提升估值的时机被葬送了，现在却左一次又一次地用“调整值”来造黑锅，先是下降46% ，再来下降42%？我们股民算什么？你们想过吗？这锅，该我们股民来背吗？你们不想认真地解释一下吗？说心里话，万华的好，万华的成长，我是一清二楚的。但是，更多人却不是这样，他们会觉得下降42%更醒目，更吓人！<span id=""show_stock_str"" ></span>",“同比降42%”是一个莫名其妙的锅！
55,10月25日 ,贵州股友,"成长投资，逆势套利，各位好，我是刘冰。今天指数再次上演了神奇的一幕，跌了大半个上午，然后突然一杆拉起。市场在最近几天纠缠得非常明显，整个盘面的争夺非常的激烈，这就是一个箱体震荡，逐渐收敛到尾声，即将面临方向选择的一个特定表现。短期我给了大家两条趋势线，这两个趋势线如果破了，就继续回到中期调整当中，如果不破，还有进一步反弹的这样一个机会。最近两天其实都是先跌破了短期的趋势线，然后都有一股神力在快速的拉起，那么今天也是一样，市场跌着跌着，然后突然的指标股开始拉抬，权重股开始上涨，然后指数开始激活，券商股有一个非常明显的冲高。这样的一个格局，我觉得大体上能够反映出目前市场的一个纠结。方向要选择了，是向上还是向下，多空各怀心思。但不管如何，我们还是按照既定的策略来走，这里，不是大的趋势性机会。所以这里我们留一半清醒，留一半醉就够了。从市场今天的热点来看，我们可以看到非常明显，昨天我们说过了，鸡肉在涨，猪肉也在涨，但是鸡比猪好，为什么？因为猪肉的业绩炒的是预期，它的业绩的上涨在消耗它目前极高的估值，比如说像<span class=""showStock"" id=""stock_sz002714"">牧原股份</span><span id=""quote_sz002714""></span>之类就是如此。鸡肉呢，它有转嫁猪肉的部分利好。你要吃肉，你不是不吃猪肉就一定不行，鸡肉就是他猪肉的替代品之一。所以鸡肉就面临着一个什么情况？就是它估值更低，它催化剂也很明显，它现实的业绩就很突出，所以它的涨不是透支未来。一部分是反映现在，一部分是受到猪肉的价格上涨的刺激。它既有现在也有未来，所以像<span class=""showStock"" id=""stock_sz002458"">益生股份</span><span id=""quote_sz002458""></span>这样的品种近期反复的活跃了。昨天我说了很多鸡肉的龙头公司，目前的估值就十倍市盈率出头。既利在当下，又能意在长远，所以今天鸡肉板块指数的涨幅是在5%点多，猪肉涨3%点多，你能看出来鸡比猪好。猪肉未来还面临一个出栏率的问题，所以这个不多讲了，短线看猪不如看鸡，两者都在风口当中，要挖掘机会，还是看震荡当中的回调比较合理。另外一个角度来看，近期是三季报密集公布的阶段，这个时候非常敏感，比如说今天<span class=""showStock"" id=""stock_sh601318"">中国平安</span><span id=""quote_sh601318""></span>公布三季报了，业绩增长50%，然后股价咣当跌了2%，什么道理呢？累了，好好休息一下，未来继续上路。你问我，他的业绩有没有问题？没有问题。估值有没有泡沫？没有泡沫，中期看不看好？继续的看好。它的道理和<span class=""showStock"" id=""stock_sz000001"">平安银行</span><span id=""quote_sz000001""></span>是一样一样的。在核心资产内部，你会发现它有一个轮动。另外一个就是<span class=""showStock"" id=""stock_sh600309"">万华化学</span><span id=""quote_sh600309""></span>（旧名：烟台万华），它的业绩也公布了，业绩是下降了，但今天却出现一个低开高走，为什么？因为之前调的多。所以你会看到，即便核心资产属性内部，它也出现一个高低轮动，股价是炒预期的，如果提前反映了业绩的不好，怎么办？低开高走，如果市场的上涨提前消化了业绩的好，那么业绩出来之后就横向震荡，就是这样的。未来的一个角度而言，我觉得整个市场，抓核心资产主线没有问题。目前的选择，我觉得还是要从低位、低估、调整充分度，这几个方向着手。短线的你就掐准时间点，做把短线就OK了。当然目前农林牧渔这类的比较活跃，鸡、猪等，后期整个市场我觉得静观其变，还是等待市场趋势明朗。（来源：逆势套利刘冰的财富号 2019-10-25 11:46） [点击查看原文]<span id=""show_stock_str"" ></span>",短线看猪不如看鸡！
57,10月24日 ,江苏股友,看看产品销量如何，生产的东西全都卖掉，还是超额完成销量，牛逼吗，说明市场份额很好，要说万华这样的业绩还不好，可能其它公司就要亏损关门了，因为万华产品的成本最低，利润最高，只是经济大环境不好，下游制造业开工率不高，只能等市场转暖吧,看看产品销量如何，生产的东西全都卖掉，还是超额完成销量
0,10月24日 ,山东股友,从底部26到52已经翻倍了，从高点至今已经经过了三次拉高，看似是进入上升通道，但每天都没什么量。很明显是主力在高位震荡隐蔽的暗中出货。这几天已经跌破60线，且下方有一缺口未补，各种图形都是死叉呈空头排列，很吓人。近期短线跌去20—30%都有可能。但PE值这么低的股票在A股里除了银行证券茅台等大蓝筹就没几支了。随你主力怎么折腾，我顶格买入锁仓，并做好腰斩的准备，就是打死也不卖。看好未来十年的万华，100是目标价。本人既不唱多也不唱空，个人评论，不误导任何人，勿喷！,短线和长线
1,10月24日 ,河南股友,"在当前形势下，三季度万华利润79亿，2.52元/股，动态市盈率仅12.85倍，符合本人预期。预测股价28元及明天跌停的股友，建议看看40元以上的所有股票，分析下成长性、护城河等。例如<span class=""showStock"" id=""stock_sz002714"">牧原股份</span><span id=""quote_sz002714""></span>90元，市盈率106倍，市值1900多亿；<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>104元，市盈率51倍，市值2800多亿。还有很多基本面很差，却涨上天的股票。实力有多大，心有多大，股价就能涨多高，如果机构和散户认同万华股价80元，锁仓。即使80元，市盈率仍不到26倍，估值还是远低于很多高价股。个人意见，请勿据此买卖。<span id=""show_stock_str"" ></span>",在当前形势下，三季度万华利润79亿，2.52元/股
