,time,author,comment,header
15,11月01日 ,湖南股友,目前在卡尔西年产120万吨水泥厂的建设进展。并指出，建设工作正在按照批准的时间表进行，该厂将于明年年底投入使用。此外，他们计划在塔什干地区的 地区实施另一个年产220万吨水泥生产项目，并指出该项目的实施将促进乌兹别克斯坦的经济发展，并将成为“一带一路”全球倡议的一部分，并将加强两国之间的关系。乌兹别克斯坦投资机构，介绍了目前乌兹别克斯坦外资招商情况以及投资乌兹别克斯坦的可行性。会议上，中方宣布有意在2019年11月访问乌兹别克斯坦共和国期间，与乌兹别克斯坦共和国投资和对外贸易部与安徽省水泥有限公司签署投资协议。 随后，双方讨论了该协议的细节。,新建！安徽海螺布局乌兹别克斯坦年产340万吨水泥生产项目
16,11月01日 ,湖南股友,"消息称<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>子公司货车超限率超过30%，将被约谈。(相关链接：<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>子公司货车超限率超过30%，将被约谈并做进一步调查处理!)企业相关负责人第一时间联系水泥人网编辑部表示，此消息有误，希望堪误澄清，并详细说明了当日4台货车均为六轴车并非工作人员讲的四轴车，所以并非超限装载。同时，提供了安徽省马鞍山市公路运输管理局发布的《关于对<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>有限责任公司涉嫌超限装载货物出场一案的调查结论》文件。<span id=""show_stock_str"" ></span>",海螺水泥涉嫌超载！调查结果出来了！
17,11月01日 ,<a href='/u/1605959824' title='手机用户1605959824'>手机用户16059598</a>,力挽狂澜，拜托了[污][污][污],力挽狂澜
18,11月01日 ,广西股友,"<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>K线图呈现M头状态，今年升幅达百分之四十，获利盘丰富，短期调整也是正常的。股票上涨必须资金推动。年关将至，市场资金大撤退的节奏越来越明显。随着区块链主要龙头的全面低迷，下一步市场可能开始进入大规模调整展开阶段，这几天我们看到大批慢牛股，前期认为是抱团取暖的极品，业绩支撑的绩优股都突然出现崩溃，这一现象可能会一直持续，市场随时可能出现支撑不住的大规模崩塌，本人持有现金为主，现在不是参与股市的时机，不要为一些高高在上的板块一时走好而侥幸。个人看法。<span id=""show_stock_str"" ></span>",海螺水泥K线图呈现M头状态，今年升幅达百分之四十
19,10月31日 ,青海股友,数字水泥网10月31日水泥价格上调：湖北武汉及鄂东水泥价格即将发动第三轮上调河南郑州及周边水泥价格有所上调贵州贵阳地区水泥价格保持平稳辽宁辽中地区水泥价格上调福建地区水泥价格即将开启第五轮上调山东济宁和枣庄水泥价格出现上调河南郑州地区水泥价格出现补涨,传统旺季叠加基建投资
20,10月31日 ,湖南股友,"<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>先后开发出水泥纯低温余热发电、利用新型干法窑处理城市生活垃圾、二氧化碳捕集纯化示范项目等节能环保新技术，实现了水泥主业产业链的深度延伸。仅2017年，<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>投入节能环保改造资金就达到10亿元，为企业健康可持续发展构筑了绿色屏障。作为水泥行业的领军企业，<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>始终坚持将传统水泥工厂打造成循环经济的示范点。其早年研发推广的纯低温余热发电技术，被国家列为水泥厂的建厂标准。利用水泥窑尾排出废气中的余热进行发电，使企业能源利用提高到95%以上，解决自身所需近2/3的用电，年发电82亿度，按照火力发电同口径计算，此一项每年就可节约标煤294万吨，减排二氧化碳达到783万吨。该技术被列为国家十大重点节能工程之一。　在坚持绿色可循环发展的道路上，<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>从未停下过脚步，以“自主贡献”方式率先在行业内试水碳捕捉，投身二氧化碳减排行动。2017年在芜湖白马山水泥厂试点，投资6000万元建成年产5万吨级“水泥窑烟气二氧化碳捕集纯化示范项目”。“不仅降低碳排放，还能将收集的二氧化碳提纯后变废为宝，生产出工业和食品级二氧化碳。”项目工段长王文胜告诉记者，目前，项目正在积极推进当中，预计本月底可投产。<span id=""show_stock_str"" ></span>",海螺水泥走绿色发展路线 将垃圾“吃干榨尽”
21,10月31日 ,广东股友,海螺就是水泥中的茅台股，是主力一把拉上来的，论业绩有，但是靠分红远远不够资金的成本，主力要挣钱无非还是靠散户接盘，但是一只拉了三年翻倍，资金盘子如此大的股票，未来成为妖股可能性是零，多数小散绝对不会碰的，但是一千个散会总有胆子大的，哈哈，坐看其变化就好，每天看看就当是学习了,海螺就是水泥中的茅台股，是主力一把拉上来的，论业绩有
23,10月30日 ,山东股友,所有的上市公司都梦想成为白马股，能成为白马的不过百分之几，投资者梦想抓住黑马变白马，这样的事情能有多少？成功的概率微乎其微。与其如此，不如抓牢低估白马，稳稳当当，假以时日，收益都不错。然人性之贪婪，自以为是，踏入的不过多是陷阱，穷其一生，耗其积蓄，最后落得老来无靠，都是咎由自取，什么短线博创业，博区块链，多数投资者都是换股打折，如此几个轮回，便再无机会收回本钱。 可悲乎？正态分布不变的法则，多数人都逃不出这样的结局，若不审视自己，谈什么投资？,所有的上市公司都梦想成为白马股，能成为白马的不过百分之
24,10月30日 ,青海股友,"　<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>（000802）净利暴增84倍　借助爆款电影《流浪地球》，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>翻身了。前晚，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>披露了今年三季报，报告显示，前9个月，公司实现营业收入7.05亿元，同比增长99.56%，净利润（归属于上市公司股东的净利润，下同）1.17亿元，同比增长152.76%。今年上半年，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>仍然0.56亿元，营业收入只有0.62亿元。短短3个月，公司经营业绩实现了惊人大逆转。这主要得益于公司投资拍摄的爆款电影《流浪地球》。《流浪地球》是今年春节以来最为火爆的影片，票房高达47亿元。作为投资方之一，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>获益匪浅。三季度业绩大逆袭，就是因为投资《流浪地球》收益确认。单个三季度，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>营业收入高达6.43亿元，同比增长约12倍，净利润1.73亿元，同比暴增84倍。<span id=""show_stock_str"" ></span>",合同
25,10月29日 ,青海股友,"乔龙德：世界水泥看中国 中国水泥“学”海螺2019/10/29中国水泥网信息中心10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。......　　10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。......<span id=""show_stock_str"" ></span>",世界水泥看中国 中国水泥“学”海螺
26,10月29日 ,青海股友,"乔龙德：世界水泥看中国 中国水泥“学”海螺2019/10/29中国水泥网信息中心10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。......　　10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。<span id=""show_stock_str"" ></span>",乔龙德：世界水泥看中国 中国水泥“学”海螺
27,10月29日 ,青海股友,[独家]中国水泥将在海螺带头下实现超低排放2019/10/29中国水泥网特约评论员 冉冉世界水泥看中国，中国水泥看海螺，这已成为国内外共识。......　　2019第七届中国水泥节能环保技术交流大会在海螺本部芜湖召开，本次会议以“新工艺 新技术 新标杆”为主题，围绕水泥行业的节能降耗、超低排放、碳捕捉、水泥窑的协同处置等议题展开。　　要说水泥行业真是好样的。中国水泥协会会长、海螺集团委书记、董事长高登榜在会上致辞，高会长在致辞中对水泥企业要如何实现节能减排提出了明确的目标：......,[独家]中国水泥将在海螺带头下实现超低排放
28,10月29日 ,青海股友,[独家]中国水泥将在海螺带头下实现超低排放2019/10/29中国水泥网特约评论员 冉冉世界水泥看中国，中国水泥看海螺，这已成为国内外共识。......　　2019第七届中国水泥节能环保技术交流大会在海螺本部芜湖召开，本次会议以“新工艺 新技术 新标杆”为主题，围绕水泥行业的节能降耗、超低排放、碳捕捉、水泥窑的协同处置等议题展开。　　要说水泥行业真是好样的。中国水泥协会会长、海螺集团委书记、董事长高登榜在会上致辞，高会长在致辞中对水泥企业要如何实现节能减排提出了明确的目标：,独家]中国水泥将在海螺带头下实现超低排放
29,10月29日 ,青海股友,"世界水泥看中国 中国水泥“学”海螺2019/10/29中国水泥网信息中心10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。......　　10月29日，由中国水泥网主办的“2019第七届中国水泥节能环保技术交流大会”在安徽芜湖海螺国际大酒店召开，<span class=""showStock"" id=""stock_sh601668"">中国建筑</span><span id=""quote_sh601668""></span>材料联合会会长乔龙德出席会议并作重要讲话。......<span id=""show_stock_str"" ></span>",世界水泥看中国 中国水泥“学”海螺
31,10月28日 ,四川股友,"感觉水泥股业绩好等于没业绩，这个板块今年不活，涨起来才2个点左右，一直瘟不瘟火不火的样子，看看业绩不错就买，可是买了又不涨，只能出，海螺股价高了一点到不说什么（但股价还是偏低很多），连小盘的<span class=""showStock"" id=""stock_sh600802"">福建水泥</span><span id=""quote_sh600802""></span>业绩也不错，也不涨，对比其他行业，感觉<span class=""showStock"" id=""stock_sh600802"">福建水泥</span><span id=""quote_sh600802""></span>有点可怜，所以没法再投资水泥板块！太瘟了！<span id=""show_stock_str"" ></span>",感觉水泥股业绩好等于没业绩，这个板块今年不活
32,10月25日 ,北京股友,"所有的理论，所有的技术指标对于<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>来说都是一种笑话。他会找到哪个点，天知道，它会什么时候调整鬼知道。如果他调整了是一个机会。当然是周线级别的机会。要学会从周线级别看待股市的走势。周线级别低点连续抬高三周即认为回到原有趋势，但有一点没有有效跌破趋势。有效跌破趋势的定义是周线级别低点连续三周未有效收复。<span id=""show_stock_str"" ></span>",所有的理论，所有的技术指标对于海螺水泥来说都是一种笑话
33,10月25日 ,山东股友,综述：前三季度我国水泥行业景气度继续提升，随着施工旺季来临，预计四季度水泥将量价齐升。房地产、基建端水泥需求稳定增长。1-9月全国水泥产量为16.91亿吨，同比增长6.90%。　　供给端基本保持稳定，没有放松：1）随着蓝天保卫战进入攻坚战，各地水泥行业停窑政策只紧不松，今年河南实行“开二停一”，贵州推出刚性错峰，内蒙古、河北、山东、河南、江浙等地推出有关水泥行业污染物排放标准的政策文件，通过环保手段来倒逼去产能；2）今年前三季度新投产熟料产能约915万吨，主要位于中南地区，对当地市场有一定的冲击；3）进口熟料继续增长，预计全年进口1500万吨熟料，来自越南的比例有所下降，泰国、韩国和印尼等国家也进入了对中出口行列。行情方面，前三季度水泥价格高位震荡，全国水泥价均始终保持440元/吨以上，9月末全国水泥价格指数为150.08点，与年初水平相比下降了7.47%，比去年同期上涨3.85%。前三季度水泥行业利润总额预计为1320亿元，同比预计约增长21%。　　三季度基建投资回暖，随着2020年专项债额度的提前下发，四季度基建投资上行态势将能得到保持；9月房地产的投资增速企稳，主要是由于房地产施工阶段从新开工向竣工转移，随着进入施工旺季，四季度地产端水泥需求有足够的支撑。全年水泥产量预计超过23亿吨。四季度水泥行情继续上涨，但涨幅将弱于去年同期。,2019年前三季度水泥行业运行报告
34,10月24日 ,青海股友,"海螺业绩：4.49元；市盈率：7.02倍华新业绩：2.31元；市盈率：6.51倍上峰业绩：1.92元；市盈率：5.98倍冀东业绩：1.72元；市盈率：6.28倍祁 连 山：1.34元：市盈率：5.83倍——水泥股调整，却把市盈率超调超低，比银行股还低，水泥股该超跌反弹了，体现价值回归。价值投资，应理直气壮的做，又没泡沫，怕个啥？水泥股不是低气不足，是主力资金实力不足，这么低的市盈率都不敢做，有业绩支撑主力反而胆子小，而科技泡沫股哪些投机的胆子大得很呀，这市场就是这么乱，还乱得很乱到不公不平。——是金子总会发光，后市凭着海螺、华新、上峰、冀东、<span class=""showStock"" id=""stock_sh600720"">祁连山</span><span id=""quote_sh600720""></span>等优秀业绩互为主攻互为助攻，引暴水泥股开启一轮大幅上涨行情值得期待<span id=""show_stock_str"" ></span>",目前水泥股已公布业绩排名前五名
37,10月23日 ,云南股友,据10月22日晚间披露的三季报，今年2019年前三季度，海螺水泥实现营业收入1107.56亿元，同比增长42.37%；净利润238.16亿元，创下了自上市以来上市公司各年三季度净利润最高纪录，本期同比增长14.96%。基本每股收益4.49元。进一步来看，海螺水泥经营活动产生的现金流量净额同比增长达26%；由于报告期内产品销售与贸易业务规模扩大，公司预付款项余额和合同负债余额 较年初上升分别37%和48%。经营活动现金净流量前三季度达到260.15亿同比增加26.05%，比净利润的14.96%增长还要高，说明海螺的利润质量很高，净利的现金比例达1.09，而去年同期为0.96。18年第四季度的经营净现金流比第三季度增加了154亿，如果按照此增长规模推算到19年底，则预估到年底海螺水泥的经营现金流可达420亿左右，如果保守预估增加100亿也可达到去年底水平360-400亿。根据自由现金流估值理论，减去50亿左右的每年保全行资本支出（海螺近几年的资本支出基本等同折旧 摊销额），自由现金流保守预估在300亿左右。基本假设海螺未来保持这个自由现金流并不增长，则估算出估值在70元/每股，打个8折安全边际56元，而现在的股价仅42元。那海螺未来不增长吗？起码2019年比2018年增长高达两位数，中国的基建未来几年依然有很大的投资空间，那么海螺的价值是否更高呢？不敢想象，只能等待市场给出答案了。,据10月22日晚间披露的三季报，今年2019年前三季度
38,10月22日 ,云南股友,　　众所周知，基建和房地产是拉动水泥需求的关键因素。今年以来，从基建投资、房地产发展趋势来看，为水泥需求打下了良好的基础。特别是在基建方面，今年上半年以来，国家发改委批复项目体量同比较大增长，高铁、基础、轨道交通等方向基建投资项目储备充分，进入下半年以后，随着储备项目投放及开工，基建投资增速继续维持稳中有升趋势运行，水泥需求得到有效支撑。　　从刚刚公布的1-9月水泥产量来看，全国累计水泥产量16.9亿吨，同比增长6.9%，也进一步佐证了当前国内旺盛的水泥需求，业内也普遍预计今年水泥全年销量将在23亿吨左右，全年行业利润有望达到2000亿元。　　另外值得一提的是，随着中共中央、国务院印发《交通强国建设纲要》，提出2020年完成“十三五”现代综合交通运输体系发展规划各项任务；到2035年基本建成交通强国，基本形成“全国 123出行交通圈”和“全国 123出行快货物流圈”，预计将推动公路、铁路、轨交等基建项目加速落地。这预示着基建投资有望再度加码，利好未来2-/3水泥市场需求。　　,众所周知，基建和房地产是拉动水泥需求的关键因素
39,10月22日 ,广东股友,总的来说三季报业绩还是增加的，前两季利润153亿不到每季80亿，三季利润有85亿多了大概10亿元，按前三季净利润测算现在股价市盈率不到7，按市盈率8算股价应为48元，现在的股价应该是低估的，眀天涨与不涨看主力的想法，不是大家能预测的，即使下跌我相信也跌不到那儿去，这么低的市盈率，这么好业绩的公司，A股市场有几家？我相信这股迟早会上46元。,总的来说三季报业绩还是增加的
40,10月22日 ,云南股友,"通过对比<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>的毛、净利率与整个水泥行业的毛、净利率我们不难发现其原因。在行业最低谷的2015年，行业净利率已经三年为负，而<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>依然保持了15%及以上的净利率。这说明通过不断创新，<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>的生产成本已经大幅度低于行业；同时通过同期<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>应收账款中占比极高的银行票据，我们不难推断<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>目前已经靠着过硬的质量在客户中建立了良好的声誉。银行票据是一种安全、低风险的票据，一般来说只有销售强势的企业才能够要求客户通过银行票据付款，<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>在同质化严重的行业中能做到这样一点难能可贵。<span id=""show_stock_str"" ></span>",通过对比海螺水泥的毛、净利率与整个水泥行业的毛、净利率
41,10月22日 ,云南股友,"<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>的市值表现一直非常优异。从2010年到现在，公司市值长期跑赢上证综指和申万水泥指数。在2016年以前，公司市值波动明显跟随行业指数波动，但好于行业，这说明市场给予公司的估值有赖于周期行业的整体估值，同时给予了其龙头企业的溢价。2016年之后，行业周期拐点到来，公司业绩增长加速，明显高于行业平均，市场也给予其较高的溢价估值，2018年后，市场不再看好水泥行业，行业指数走低，但<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>走出了独立行情，一路上扬，市值屡创新高。这说明市场认识到不能简单地将<span class=""showStock"" id=""stock_sh600585"">海螺水泥</span><span id=""quote_sh600585""></span>视为周期性行业公司，其优秀的经营能力与市场地位决定了其将会是远超行业整体的水泥龙头。<span id=""show_stock_str"" ></span>",海螺水泥的市值表现一直非常优异
