,time,author,comment,header
48,10月31日 ,云南股友,除了北上资金出货还有几个大股东在减持，他们都是在利用业绩利好来忽悠散户进套，自己却偷偷出货。买股票千万别等利好消息快出来时买，那正是主力出货的圈套，因为主力有内幕，所以他们的消息早，主力拉高都是在消息公布之前一段时间，等散户都知道利好进场时，也正是主力获利退场的时机。,除了北上资金出货还有几个大股东在减持
49,10月31日 ,<a href='/u/1827050983' title='zzgood80'>zzgood80</a>,什么意思到底,什么意思到底
50,10月31日 ,河南股友,今天有量最低收，所有今天买入着皆为套牢盘那么问题来了：明天谁那么傻会帮今天的套牢盘解套？明天主力必然会让今天抢进的人割肉走那么问题又来了：明天如何让今天的套牢盘走？当然是猛砸猛砍，就不信你明天不割肉出来,主力明天必然要让今天买的人割肉走！
51,10月31日 ,云南股友,"三季度机械板块指标性的<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>、<span class=""showStock"" id=""stock_sz000157"">中联重科</span><span id=""quote_sz000157""></span>财报都是大幅增长，但三一增长略低于预期（中联增幅符合预期），加之大股东减持因素，三一这只绩优股表现不尽人意。但从长线来看，<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>从18年低谷时的8元左右，成长到今年最高15元，增幅90%，现在利润增幅也是90%，如果算前三季，还要优于这个数据。考虑到一季度大盘的整体上涨（一些垃圾股也跟着涨了百分之四五十），因此三一的增长实际上是被人为压制了的。所以本股，我预估的价位应该是18-19元，但不会一蹴而就，适合中线投资，带杠杆的朋友就请慎重哈。<span id=""show_stock_str"" ></span>",反弹在11月上旬
52,10月31日 ,<a href='/u/1206759452' title='dong_0131'>dong_0131</a>,在搞啥？,在搞啥？
53,10月31日 ,湖北股友,无论业绩有多好，公布出来后都要下跌，这样的事这几天不断的上演，毕竟这些优质股都升到了近期的高位了，之前的上升其实已经预期了业绩的增长，部分大户（外资）借好离场也是每天上演中，三一之后进入减持期，结果可想而知，股票是好股，但短期负面影响是无可避免的，暂时出来是稳妥的办法！,无论业绩有多好，公布出来后都要下跌
54,10月31日 ,河北股友,【人民时评：把稳增长放在更突出位置】面对挑战，我们要坚持把思想和行动统一到中央的各项决策部署上来，增强忧患意识、沉稳应对压力，着力做好“六稳”工作，把稳增长放在更加突出的位置。抓住“稳增长”目标完善调控力、度、效，扩大有效投资补上基础设施短板，用市场化办法降低实际利率，助力中小企业脱困，深化“放管服”改革、优化营商环境，推进全方位高水平对外开放，我们一定能练好内功、渡过难关，夯实发展的微观基础，以更高质量的调控赢得更高质量的发展。,人民时评：把稳增长放在更突出位置！！
56,10月30日 ,<a href='/u/5576239610' title='用户5576239610'>用户5576239610</a>,大金针，准备介入,大金针
57,10月30日 ,上海股友,居然有人说低于预期，不明白你们预期有多高！换机潮、人力成本提升、环保要求加大，近两年工程机械利润业绩才暴涨，但这种高增长肯定不可持续。三一是中国少有的几家能卖到海外的高端制造业企业，公司毛利率、现金流、业绩增速、行业地位、定价权、海外扩张，都很亮眼。但奉劝各位持有的小散，持续两年的超高增长后，增速肯定下滑，不要奢望三一明后年还能保持50-100%的利润增速，也不想想，要有那么高的增速下，对应明后年的市盈率是5倍、3倍？能保持那么高的增速，还能轮到你等小散，用不到10倍的估值捡漏？,居然有人说低于预期
0,10月30日 ,海南股友,怎么样，三季度季报天雷滚滚吧，7到9月增长远低于预期，只有54个点，9个月增长下滑到87，全年估计会下滑到70左右，虽说增长还是有，但是放缓了，这就是近期机构大举卖出砸盘的原因……不过利空既然出尽，我们就往好的方面看看，毕竟全年利润还是有望超过100亿，还是那句话，破了90天线买入……,怎么样，三季度季报天雷滚滚吧，7到9月增长远低于预期
1,10月30日 ,甘肃股友,"<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>前三季净利增九成，符合预期。前三季净利润91.6亿元 ，同比增长 87.56％此前半年报净利润67.5亿元，由此推算一、二、三季度净利润分别是32.2亿元、35.3亿元、24.1亿元，第三季度有所下降，是因为公司的销售规律是第三季度为淡季。假设第四季度35亿左右，则全年为126.6亿元，每股收益1.5元。这段时间三一股价萎靡的主要原因是，<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>一直没有预告前三季业绩，很多人想当然认定业绩增长没有达到50％，业绩明显不符合预期，甚至于可能爆雷，于是抛弃股票。现在大家终于明白了，业绩符合预期，不但没有爆雷，而且是大幅增长，当前市盈率9.3倍，严重低估。一块石头落地了，放心睡觉，等待未来一年股价涨一倍以上。<span id=""show_stock_str"" ></span>",三一重工前三季净利增九成，符合预期
2,10月30日 ,海南股友,认真看了一下今年上半年研发费用是11亿 　去年上半年研发费用是5亿今年前三季度研发费用是20.3亿 　去年前三季度研发费用是8亿就是说今年单个三季度的研发费用为9.3亿，占比实在是太多了利润都搞研发去了，否则三季度的利润如果不拿去研发能有100亿的由此可判断：三一目前是以华为做榜样，想在技术层面成为行业的领导者，所以加大投入研发，在科技领域先人一步,前三季研发费用20.3亿，去年同期是8亿
3,10月30日 ,浙江股友,"转发                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    十五里                                                                                                            发表于 2019-10-30 12:56:06                                                                                                                                              [<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>吧] <span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，一定被借壳，一定会发生史无前例的重大重组......其实，鄙人入驻<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>                                                  <span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，一定被借壳，一定会发生史无前例的重大重组......其实，鄙人入驻<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>已经接近1个月了，但是对于<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，鄙人深度研究，多次前往深圳坪地新区，多次前往<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>正在建设的全球唯一净零能耗的深圳<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>未来大厦，现在，鄙人又一次来谈谈<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，结合今天的盘口。在谈<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>之前，鄙人简单做个自我介绍，鄙人祖籍湖南，户籍帝都副中心，本科毕业于中南大学，是厦门大学EMBA2010广州班的学员，游学日本东京大学与富山大学，师从日本著名经济学家清家彰敏，曾经供职于帝都央企重要部门！鄙人在二级市场因为去年精准入驻<span class=""showStock"" id=""stock_sz002243"">通产丽星</span><span id=""quote_sz002243""></span>而一战成名，在<span class=""showStock"" id=""stock_sz002243"">通产丽星</span><span id=""quote_sz002243""></span>重组力合科创的停牌前一个交易日突然杀入<span class=""showStock"" id=""stock_sz002243"">通产丽星</span><span id=""quote_sz002243""></span>，那是鄙人目前做得最成功的股市投资，鄙人已经奔五的年纪了，每当夜深人静的时候，鄙人就很喜欢深度思考，像我这样的年纪，已经很难被苦难动摇，唯一热泪盈眶的一定是幸福，现在，鄙人结合<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>近期的盘口，深度解读<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，第一，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>今天大跌，但是诡异的是，上方几乎没有堆积筹码，也就是说500手就足够可以将<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>拉升5个点的涨幅，1000手就可以打到涨停板，500手也就区区70来万，所以，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>这样的盘口，缩量如此打压，只能说明，庄家一定有某种消息面，如此的珍惜筹码，左右手来回倒腾。第二，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的三大股东，北京市国资委，深圳国资委高管持股，以及深圳本地超强实力投资方一起齐心协力减持，目前已经减持了一半，三方减持在未来一周全部结束！但是，为何还是仅仅减持一半呢，减持为何如此缩量呢，为何没有任何大宗交易呢，所有的疑问，得出的理性判断，只有一个，那就是伪减持，利用交易规则，拿带血筹码，同时收割韭菜，目的就是为了得到更多筹码，因为，市场资金巨量，但是<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的筹码太少，仅仅40万手，所有的流通盘也仅仅40万手，那么小散户手里的筹码，少得可怜！第三，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>如此小的盘子，可以如此缩量控盘，那么庄家手里的筹码集中度应该高于92%了，但是为何还不减持呢？很大的概率就是剩下的不会减持了，目的基本达到，目前的盘口显示，就是在筹码基本吃饱喝足的前提下，用极少量的筹码洗掉浮筹，同时赚取差价，因为操盘手也是需要工资和奖金的。第四，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>在过去三个月分别经过，深圳特区，雄安新区，区块链，绿色环保，创业板重组落地等等概念风口题材，但是<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>却逆势没有任何炒作痕迹，没有任何盘口异动，这就太诡异，因为，任何股票重组前股票价格在连续20个交易日不可以偏离板块波动超过20%，因为<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>主要是工程基建板块，所以<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的庄家没有跟随，深圳特区，雄安新区，区块链，绿色环保，创业板壳资源等等随波逐流，因为，一旦跟风，那么重组借壳就要很大概率被否决，因为，这是监管机构的规则。第五，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的盘口没有进入创业板壳资源的成分股，也没有进入区块链的成分股，这两点就足够肯定，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的庄家是不想炒作自己的股票，那么问题来了，既然如此不愿意游资抬升自己股票价格，为何又要发布减持计划呢？二者结合起来，只有一个可能，减持，是百分百的假减持，哪怕已经减持完成的1%也是自己左右手倒腾。第六，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的目前的市值仅仅20亿，但是<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的物业以及平地新区的<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的未来大厦的土地以及建筑，都远超100亿，所以，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>是鄙人认为财务数据相当亮眼的股票，而且<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的营业额是稳定的，投资大幅度增加，研发费用几乎增加2倍，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的未来，是相当值得期待的。第七，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的直接控股方深圳远致投资公司，目前入股了6家上市企业，但是仅仅控股<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>，深圳远致目前还是海南万和证券以及中国科技开发院的控股方，在<span class=""showStock"" id=""stock_sz002243"">通产丽星</span><span id=""quote_sz002243""></span>重组力合科创的有条件通过的结果下，深圳远致会否注入中国科技开发院进入<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>呢，我认为概率极大，因为，深圳要打造成为全球的科创中心，仅仅一个力合科创是远远不够的，因为，中国科技开发院是力合科创的100倍级别，这样的孵化器独角兽如果不登录资本市场，是说不通的，而且，在<span class=""showStock"" id=""stock_sh600095"">哈高科</span><span id=""quote_sh600095""></span>重组湘财证券，<span class=""showStock"" id=""stock_sz000958"">东方能源</span><span id=""quote_sz000958""></span>，以及<span class=""showStock"" id=""stock_sh600517"">置信电气</span><span id=""quote_sh600517""></span>都纷纷发起证券重组的前提下，海南万和证券注入<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>概率也是极大，因为是国家占率金融产业，中国科技开发院和海南万和证券都是深圳远致控股的，都是国家战略新兴产业，鄙人认为，一起同步注入<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的概率也是极大，因为，金融和孵化器同步驱动实体绿色建筑行业，以及其他实体高科技企业！第八，创业板今年是10周年，确切说是今天是10周年，创业板重组借壳已经落地近一个月，但是这一个月还没有一个创业板的股票停牌重组借壳，上次的<span class=""showStock"" id=""stock_sz300530"">达志科技</span><span id=""quote_sz300530""></span>想要成为第一只，结果被深交所严重警告，鄙人的深度理解就是，第一个旗手，<span class=""showStock"" id=""stock_sz300530"">达志科技</span><span id=""quote_sz300530""></span>远远不够资格，虽然<span class=""showStock"" id=""stock_sz300530"">达志科技</span><span id=""quote_sz300530""></span>也是高科技企业，但是高科技毕竟不是国家战略新兴行业，<span class=""showStock"" id=""stock_sz300530"">达志科技</span><span id=""quote_sz300530""></span>是做电镀添加剂的，不属于国家战略新兴产业，而监管机构又明确规定，标的资产必须是国家战略新兴产业，那么壳资源一定也是属于国家战略新兴产业，因为，科创板注册制来了，如果一个国家战略新兴产业仅仅为了上市去借壳纯粹的壳资源？我想，这是完全没可能的，而中国科技开发院以及海南万和证券都是国家新兴产业，而<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的绿色建筑，绿建科技都是国家战略新兴产业，所以，鄙人认为，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>的停牌，指日可待也。第九，至于<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>会否如期而至的停牌，鄙人认为，时间，会告诉你答案，深圳市委市政府会告诉你答案，因为，<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>是深圳市委市政府唯一控股的创业板小盘子！目前也是上市以来最底部价格！！！最后，以上所有的言论，都是鄙人个人观点，鄙人无比喜欢财经，不对任何人构成任何投资参考，请不要盲目跟风，人这一辈子，很短，但是在短暂的人生里，如果有自己的兴趣而且去追随自己的兴趣，那样，老去的那一天，回忆也是很美丽的，人生，轻轻的来，但是唯有回忆，是永远伴随你的一生......如果最后<span class=""showStock"" id=""stock_sz300675"">建科院</span><span id=""quote_sz300675""></span>真的停牌了，也纯粹是鄙人瞎蒙的，鄙人就是喜欢意淫，喜欢吹牛，感谢理解！<span id=""show_stock_str"" ></span>",转发
4,10月30日 ,江苏股友,现在我来猜测明天的开盘价：从操盘手最后的几把操作来看，明天低开是铁定的，开盘价可能在13.72左右，根据各位的活跃程度，再做决定往上还是往下走？大概率低开低走，尾盘追进的朋友，可能要带套套。今天低买的，不要太高兴，明天手慢，可能坐过山车。直接上上概率太小。,现在我来猜测明天的开盘价：从操盘手最后的几把操作来看
5,10月30日 ,海南股友,长期拿着三一，即使三一短期连续下跌，但心里一点都不慌。也想过换其他股票，但问题是选来选去总感觉拿着其他股票根本没有拿着三一心里踏实啊~~~起码三一没有雷，市盈率低，长期有稳定增长，不会出现像乐视那种假东西，不会退市，并且目前正向互联网高科技转型智能智造，工业领域国内领先一流，将来引导世界潮流~~~,问题是
6,10月30日 ,海南股友,不要金针探底，就觉得季报好，再次告诉你们三季度肯定是不达预期的，不然不会一直跌到120天线，机构都是提前知道消息的，现在买入，只是利空出尽，不要想太好了，正常明天还有一砸，可以满仓干！！！跟上我，同志们！！！,不要金针探底，就觉得季报好
7,10月30日 ,<a href='/u/3124076977' title='男怒'>男怒</a>,明天可以动一下了,明天可以动一下了
8,10月30日 ,青海股友,"<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>（000802）净利暴增84倍　借助爆款电影《流浪地球》，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>翻身了。前晚，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>披露了今年三季报，报告显示，前9个月，公司实现营业收入7.05亿元，同比增长99.56%，净利润（归属于上市公司股东的净利润，下同）1.17亿元，同比增长152.76%。今年上半年，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>仍然0.56亿元，营业收入只有0.62亿元。短短3个月，公司经营业绩实现了惊人大逆转。这主要得益于公司投资拍摄的爆款电影《流浪地球》。《流浪地球》是今年春节以来最为火爆的影片，票房高达47亿元。作为投资方之一，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>获益匪浅。三季度业绩大逆袭，就是因为投资《流浪地球》收益确认。单个三季度，<span class=""showStock"" id=""stock_sz000802"">北京文化</span><span id=""quote_sz000802""></span>营业收入高达6.43亿元，同比增长约12倍，净利润1.73亿元，同比暴增84倍。<span id=""show_stock_str"" ></span>",眼珠子加盟
9,10月30日 ,山东股友,业绩还是那个业绩，打的就是名牌，自己做空自己做多，涨跌主力说了算。金融、科技股都退潮了，猪肉也在山顶了，大基建还在价值洼地，业绩又那么靓眼，你觉得接下来会怎么走？这种股票半仓是底仓，今天跌下去满仓了。涨到15再逐步减仓。底仓不变。大基建的炒作周期比猪肉要长。没有科技热，适合稳健投资者。 需要交流持股经验的可以私信。,业绩还是那个业绩，打的就是名牌，自己做空自己做多
10,10月30日 ,河北股友,韭菜总是在盈多赔少中混于股市，这时，炒股知识比以前懂了许多，也知道了一些证券基本常识和简单的技术指标，然而，某天却发现：自己懂的多了，却开始不怎么赚钱了，在盈亏中感悟到：赚钱并非容易。于是，感悟中出现了拿不准主意，会盲目跟风、追入所知的“题材、概念”的票，同时也开始关注老股民的言论及各类股评、关各类媒体言股文章或看股评节目，期盼股评人士能为自己的票提出良策，但结果是失望大于希望。因听多了，综合信息让您在操作上出现了下意识的跟风追随，盲目和随意让您成了庄家拉高出货、打压吸筹的牺牲品，此后，您感悟，做短线是操作最安全的，与是，频繁交易成了您玩票主律……,韭菜总是在盈多赔少中混于股市，这时，炒股知识比以前懂了
11,10月30日 ,福建股友,"今天A股的惨淡，除了区块链跳水，还有白马股暴雷。<span class=""showStock"" id=""stock_sh600004"">白云机场</span><span id=""quote_sh600004""></span>、<span class=""showStock"" id=""stock_sz002410"">广联达</span><span id=""quote_sz002410""></span>、<span class=""showStock"" id=""stock_sh603317"">天味食品</span><span id=""quote_sh603317""></span>、<span class=""showStock"" id=""stock_sz002372"">伟星新材</span><span id=""quote_sz002372""></span>等，业绩不好就砸跌停。今晚三一会公布第三季报的业绩情况，倒数开始前，周边又爆出了两大地雷：一是<span class=""showStock"" id=""stock_sz002594"">比亚迪</span><span id=""quote_sz002594""></span>，三季报净利润1.20亿，同比下滑88.58%，名副其实的业绩雷！二是白酒白马股<span class=""showStock"" id=""stock_sz002304"">洋河股份</span><span id=""quote_sz002304""></span>，三季度利润下滑23%，这是<span class=""showStock"" id=""stock_sz000799"">酒鬼酒</span><span id=""quote_sz000799""></span>，<span class=""showStock"" id=""stock_sz000860"">顺鑫农业</span><span id=""quote_sz000860""></span>之后，第三家暴雷的白酒股！幸运的是今天<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>受白马股第三季度业绩爆雷大跌近5%，13.3我果断抄底加仓1万股，马上回暖证明三一是误杀，以本人对三一的长期跟踪和判断，我判断三一至少有一年半的景气期，在接下来一年半的时间里，三一股价完全是有机会实现翻倍的！<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>确实是周期股，像2015年2016年业绩差得一塌糊涂，但现在<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>已经进入强势周期，三一入选财富排名前三，和华为格力齐名，三一是国家重器，核心资产，不光山东蓝翔来买三一，5G龙头也在和三一强强联手打爆空头，三一每个员工创造的价值都是百万级别的，所以值得看高一线。《彩蛋环节》：<span class=""showStock"" id=""stock_sh600031"">三一重工</span><span id=""quote_sh600031""></span>去年全年总净利润（净赚的钱）是61.16亿元，今年2019年半年报总净利润67.48亿元。今年半年已经同比去年半年增长201%，现在第三季报我预计是88亿-97亿元，同比去年第三季度同比增长181%-198%，立帖为证！最后：真正懂得价值投资的人反而是认为今天是三一的加仓机会！就算今晚三一的第三季报不及预期，也是可以慢慢修复的，好的股票就是核心资产！希望给心神不定的价投人一颗定心丸<span id=""show_stock_str"" ></span>",写在三一重工翻倍之前
13,10月29日 ,广西股友,本人已清仓，各位发财。这段时间来1、股东减持；2、无论大盘涨还是跌，三一坚持一个方向—跌！3、目前大盘走势仅仅是下跌的开始；4、29日很多公告业绩的蓝筹股无论业绩增还是减都是一字跌停！综上：我选择躲避狂风暴雨，等大盘调整到位再进行布局。,本人已清仓，各位发财
14,10月29日 ,四川股友,三一国际(00631)午后放量急升7%，盘中高见4.1港元，创逾六年半新高。截至14时18分，涨7.37%，报价4.08港元，成交额4671万。　　消息面，该集团于10月22日发布三季报，前三季度未经审核综合收入同比增长29.2%，约为43.56亿人民币，净利同比增长54.4%至7.89亿元。公告称，营业额及盈利增长是由于公司持续加大研发投入，多项新产品投入市场，带来新的利润增长点，其中SKT90S宽体车的销售增长带动矿用车辆销售同比增长约300%。,三一国际(00631)午后放量急升7.3% 创逾六年半新高
16,10月28日 ,<a href='/u/1827050983' title='zzgood80'>zzgood80</a>,大盘都拉不动你,大盘都拉不动你
