,time,author,comment,header
14,11月02日 ,陕西股友,"来源：证券时报网源达：区块链上升至国家战略高度，可以说是当前市场最大的热点，消息有高度，资金的关注度强，还会继续有表现机会，但回顾往期爆火的热点题材，往往在第一波上涨之后就开始分化，区块链板块也将开展“淘汰”行情，所以单纯“蹭热点”的建议避开，去选择相关龙头股、强势股，或将有二波机会。短线炒作切忌追高，建议及时获利了结。长线投资，还需回归业绩及基本面，寻找有增长潜力的优质龙头以及业绩确定性强的优质成长股。近期区块链行情因政策力度延续性较好，可持续关注。操作策略上，建议，短线关注热点，控制仓位，把握节奏；长线关注业绩及增长潜力，寻找逢低建仓机会。湘财证券：科技股主线不会发生变化，但其中的阶段性炒作板块或方向会有不同，由于区块链接棒，前几个月大幅炒作的PCB、ETC板块调整明显，这更加说明资金从炒作较大的板块转向没有涨的热点板块，本质是水往低处流。总结一句话：结构性行情仍在延续，回避前期炒作较大的科技股，区块链板块虽然出现分化，但这并非该板块行情即将退潮的迹象，我们认为区块链依然是当下的最强音，震荡之后区块链还将反复走强，该板块中低位低估的品种仍有望被资金持续挖掘。<span class=""showStock"" id=""stock_sh600837"">海通证券</span><span id=""quote_sh600837""></span>:正处开放提速阶段，外资流入扩大可期。由于外资仍存在投资限制，目前大陆资本市场所处的阶段类似于中国台湾的90年代末和韩国的90年代中后期。参考他们的经验，未来无论是持股比例的逐步放松还是国际指数纳入因子的提升，都会进一步增加海外资金的流入。目前外资占比低，未来提升空间大。目前A股外资占比仅为3%，与中国台湾27.7%和韩国15.9%的外资份额相比，提升空间还很大。而随着外资占比的持续上升，A股市场的换手率可能继续下降，与海外的联动性也会增强。外资会增配消费蓝筹，优质公司将强者恒强。分行业来看，外资对A股的消费板块具有明显的偏好。但由于存在持股比例限制，目前偏好行业和优质公司的持股占比都不高。参考中国台湾和韩国外资持股分布来看，未来持股比例放松后外资仍会持续流入偏好行业和优质公司，最终形成强者恒强的局面。<span id=""show_stock_str"" ></span>",区块链最新报道
16,10月31日 ,陕西股友,"股票普通散户进来，宝马进来共享单车出去，为什么呢？首先，不少公司会化妆，包装的美美的来上市，其次国内给的估值太贵，大股东不想好好工作，老想套现，最后每个行业一般只有龙头企业才能赚钱，其他公司一般比较平庸，而3690家公司，你能不能买到1%的好公司，这个水平有点难，不过也容易，买你身边最熟悉的公司，特别是最出名口碑最好的公司，最后等大盘跌时去买，一般可以买个不错的位置！<span class=""face-img face-wb-1-19"">[偷笑]</span>",股票普通散户进来，宝马进来共享单车出去，为什么呢？首先
17,10月30日 ,贵州股友,说白了，俺就是算死庄家出不了货，最后自己把自己搞残废！股票，不是这样炒的，不是你把大部分筹码买到手就可以通过低换手率把股价维持在高位的。股票，本质上就是废纸，不管你把股价炒得多高，都必须卖出去才能实现利润，否则，就是纸上富贵！,说白了，俺就是算死庄家出不了货
19,10月30日 ,福建股友,"海天酱油提高产品品质，改善酱油发酵效果，现代消费市场上，新品牌、新品种层出不穷，如果一家企业想要立于不败之地，并且取得消费者的青睐，就要不断改革、发展、进步。如今，我国的调味品市场群雄逐鹿，而<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>作为我国的调味品行业的老字号企业，产品连续畅销多年。那么，它是如何激流勇进，取得今天的成绩的呢？这离不开企业发展的正确决策，离不开对产品高品质的坚守，离不开企业对消费者的爱与责任。传承300年阳光晾晒，古法酿制好酱油，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>位于广东省佛山市，300多年的历史发展而来，能够做到产品品质越来越高，离不开对传统酿造工艺的坚持——阳光酿晒。佛山得天独厚的地理优势决定了这里一年四季温暖、阳光充沛，60万平米的阳光大晒场晒出海天酱油地道风味。海天酱油以黄豆为基础原料进行发酵，经过原料浸泡、沉淀、过滤、发酵、酿晒等几大过程最终酿成。由选豆至出品整个过程至少需要五到六个月，生产环节一丝不苟，不容马虎。以传统工艺结合现代科技的竞争优势，保证传统酿制的海天酱油天然、健康的品质。先进生产线，为每一件产品配上“身份证”，手艺好，更要效率高。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在保留古法酿造工艺的基础上，结合高科技生产线，大大提高了生产效率、提高了生产过程的卫生标准，并且企业可以凭产品条码追溯到消费者购买的产品是出自哪条生产线。对产品身世一目了然，吃的安全、健康又放心！专注、敬业、责任，让<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>获得消费者信赖，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>也是一家有着高度社会责任感的企业，以消费者身体健康为己任，不断地投入大量人力、物力、财力进行研发营养成分更高、更全面的海天酱油，让人们在吃得健康、吃得绿色的同时，还让人们吃得营养均衡。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>生产的每一种产品都是营养丰富、口味鲜美，这是<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>对消费者的爱与回馈！虽然<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>如今已经处于行业领先地位，但是仍不忘初心、谦虚谨慎，不断提高产品品质，将我国的酱油酿造事业发展到底，带领调味品行业走向更加辉煌夺目的明天！　　　　　<span id=""show_stock_str"" ></span>",海天酱油提高产品品质
20,10月30日 ,福建股友,"<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>提升品牌价值，有效传播品牌影响力，酱油酿造企业在人们心中一直都是属于传统类的生产企业，有着规模小与设备落后的缺点。这些传统的酱油生产企业，想要做大做强，不仅要扩大产能，还要进行设备的更新。在调味品生产企业中，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>是行业中较早扩大产能与引进先进设备的企业。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>耗巨资建成了规模较大的海天酱油生产工厂，并且引进了全球最先进的生产线，借助高科技生产线以及高科技生产技术，提升海天酱油的品质与产能，推动了<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>从传统酱油酿造企业到现代化酱油酿造企业的转变，在调味品生产企业中也起到了引领作用。现代化的海天酱油生产设备，不仅提高了海天酱油的产能，对于产品品质更是有着超高的保证。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的这一举措，使企业成为行业中先进技术转化为生产力的开拓者，稳固了<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在调味品行业中的地位。面对当下调味品市场呈现多元化的发展趋势，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>仅凭海天酱油已经不能够满足市场需求。所以在企业发展中，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>依托海天酱油中华老字号大品牌优势，对产品种类进行了拓展。增加了海天蚝油、海天调味酱、海天醋等调味产品，借助海天品牌的优势，在市场中取得了良好的销售成绩。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>不断进行产品结构的优化来提升市场的占有率，从而让<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的产品能够服务于更多的家庭，从而得到消费者更深的信赖。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的智能化、多元化发展，已经给调味品生产企业的发展起到了带头作用，指明了未来调味品行业的发展方向。拥有更多高科技设备以及先进生产技术，再加上企业实力以及品牌价值、影响力，是各大调味品生产企业能够在激烈的市场竞争中站稳脚跟的必备条件。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在发展中，引进高科技设备与技术，加强优质产品的研发，提高自身产品质量，在激烈的市场竞争中获得有利的优势。这些举措提高了海天酱油的销量，也使得其它海天品类调味品的市场占有率得到提升，为<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>立足调味品市场奠定有利基础。　<span id=""show_stock_str"" ></span>",海天味业提升品牌价值
21,10月29日 ,重庆股友,"今日开盘，400亿市值白马股<span class=""showStock"" id=""stock_sh600004"">白云机场</span><span id=""quote_sh600004""></span>，大幅低开直奔跌停；同样300多亿市值的白马股<span class=""showStock"" id=""stock_sz002410"">广联达</span><span id=""quote_sz002410""></span>，低开后直线跳水跌停；更有多只白马股<span class=""showStock"" id=""stock_sh603317"">天味食品</span><span id=""quote_sh603317""></span>、<span class=""showStock"" id=""stock_sz002372"">伟星新材</span><span id=""quote_sz002372""></span>、<span class=""showStock"" id=""stock_sh603068"">博通集成</span><span id=""quote_sh603068""></span>等开盘一字跌停，<span class=""showStock"" id=""stock_sz002892"">科力尔</span><span id=""quote_sz002892""></span>、<span class=""showStock"" id=""stock_sz300598"">诚迈科技</span><span id=""quote_sz300598""></span>、<span class=""showStock"" id=""stock_sh603703"">盛洋科技</span><span id=""quote_sh603703""></span>、<span class=""showStock"" id=""stock_sh603936"">博敏电子</span><span id=""quote_sh603936""></span>等也出现跌停<span id=""show_stock_str"" ></span>",今日开盘，400亿市值白马股白云机场
23,10月29日 ,福建股友,"海天酱油：实现品牌价值与产品销量的双赢，在竞争日趋激烈的调味品市场，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>依然可以在稳固已有市场的前提下，保持潜力市场的高开发率，对于拥有300多年历史的老字号企业来说实属不易。除了继续以高质量产品制胜市场，近年<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>还积极探索布局以综艺投放为主的品牌推广战略，通过将旗下主推产品与年轻群体喜爱的综艺节目结合推广，提高品牌在年轻消费群体中的认可度，实现品牌价值、产品销量的双赢。凯度消费者指数（在中国隶属于CTR）最新报告显示，截至2018年10月5日的52周，包括<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在内的21家快速消费品企业，拥有过亿城市家庭购买。在21家企业中，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>作为唯一一家以生产调味品为主业的企业，以销量1.28亿的成绩，成为评估阶段内购买家庭数量增长率最高的企业，增长率达5.7%，意味着越来越多的家庭，在选择调味品品牌的时候选择海天。乘综艺之风张扬产品个性，作为行业内推行品牌化战略的先行军，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在媒介资源融合方面，表现出了与对市场一样高的敏感度。在传统硬广影响力迅速走低的今天，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>选择综艺，作为品牌推广新平台，既切合了新时代企业的需求，也迎合了消费者的口味。从海天黄豆酱赞助的《最强大脑》第四季、海天酱油冠名的《熟悉的味道》第二季， 到海天味极鲜冠名的《跨界歌王》第三季、海天招牌拌饭酱超级赞助的《奇葩说》第五季、海天蚝油赞助的《吐槽大会》第三季，海天都正在利用不同综艺节目的形象，对旗下的核心品类进行植入与推广。蚝油的鲜对应吐槽段子的鲜、酱油的经典对应《熟悉的味道》里的温情、拌饭酱的年轻活力对应《奇葩说》的个性张扬……对比一般品牌只是将logo、商标进行宏观式植入，海天以不同风格的综艺节目为载体，以一对一的方式，加强对单品特性的挖掘。形式的细分化，令传播更具针对性的同时，也加深了产品在消费者心中的印象，更有利于将这种印象转换为实际的产品销量，让传播效果更加可观。创新互动形式实现精准推广，播一播广告，讲一讲slogan，是综艺植入的常见形式，但海天对综艺投放有着更多角度、更深层次的布局，除了在节目中安排海天产品的亮相，在综艺联手推广的形式上也有更好的创新，通过提高品牌植入的趣味性，令年轻群体更容易接受。例如：在《奇葩说》第五季中，选手们组成了海天战队，为美味而战；主持人马东与观众互动，发起送海天招牌拌饭酱活动，吸引了大批观众为产品打call。这些基于综艺节目建立的互动，是提升品牌传播效果的“良药”，也是产品精准化推广的重要环节，既有利于提升产品知晓度，也有利于产品推广信息实现对年轻群体的精准投放。海天通过创新互动形式，令品牌与消费者更加亲近，大大地提升了品牌在年轻消费群体中的吸引力和依赖度。赢得新一代年轻消费者的市场，将为海天产品销量的进一步增长，装上强大的引擎，使海天未来的发展迈出更加坚实的脚步。线上线下互融提升市场价值，为了进一步发挥综艺的传播效应，并将综艺品牌和产品品牌相结合，在年轻消费者群体中不断渗透，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>将综艺效应从线上传递到线下，如：在天猫旗舰店推出拌饭酱促销活动；设计《奇葩说》版的拌饭酱包装，以彩色的拼接设计，凸显节目金句，为产品的个性增色之余，亦为消费者的购买体验增趣。海天以成熟的一体化融合营销方式，对年轻市场发起进攻，是推动企业进入高速发展的关键性举措。通过布局综艺投放，对产品进行精准化推广，实际上海天不仅提升了市场的活跃度，而且还在综艺节目中为年轻消费者打开的一扇窗户，让更多的年轻消费者，可以在这扇窗户，了解海天产品，体验老字号品牌在新时代散发的独特魅力。这种文化价值，正是塑造品牌形象、推动品牌价值提升的精神力量。5.7%的购买家庭数量增长率，印证了海天通过综艺布局对年轻市场渗透新模式的探索，找准了品牌推广的痛点和切入口。毋庸置疑，无论是品牌文化价值的提升，还是市场占有率的增长，都是海天向行业和社会作出的整合营销范本，将持续引领调味行业不断向前。　<span id=""show_stock_str"" ></span>",海天酱油：实现品牌价值与产品销量的双赢
24,10月29日 ,福建股友,"<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>：打造高品质酱油品牌，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的前身是佛山古酱园，在发展中能够从一个小规模的海天酱油酿造工厂，变成一个拥有全球最大的海天酱油酿造基地的知名品牌，离不开<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>自身的努力，还有对于高品质海天酱油的追求。打造时尚潮流的海天酱油，满足年轻消费者的需求,海天酱油作为一个中华老字号的品牌，能够从佛山地区走向全国，然后再销往世界一百多个国家与地区，离不开海天酱油推出的各种深受年轻消费者喜爱的潮流口味产品，更加追求产品的普适性，让海天酱油在高品质的同时，更是做到了百搭。海天酱油在保持原有口感的基础上，风味更加符合当下年轻人简约的烹饪习惯，在年轻消费者心中，获得了良好的市场基础。实现产品多元化，保证口感更丰富,<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>在发展中，不仅让海天酱油走进了年轻消费者的生活，更是生产出了具有普遍适应性的海天黄豆酱系列的产品。海天黄豆酱延续了海天酱油的高品质，更是融入了多元的口味，口感更加丰富。这款海天黄豆酱非常符合当下年轻消费者对于高品质生活的追求，在年轻消费者中间也是拥有了不错的反响与口碑。除此之外，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>还生产出了当下非常潮流的产品——海天拌饭酱，通过影视剧植入的方式，对海天拌饭酱进行了产品推广，吸引了很多年轻消费者的目光，其“开盖即食”、“拌饭、拌面都好吃”的特点被广大年轻消费者所喜爱，从而带动了产品的销量。借助综艺平台，将海天酱油品牌深入年轻消费者心中,在<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的发展中，不仅研发生产出了适合年轻消费者口味的海天酱油等产品，为了更好地打开年轻消费者的市场，更是在海天酱油品牌推广方面下足了功夫。针对当下年轻人喜欢看的一些综艺真人秀类的节目，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>通过冠名热档综艺节目，拉近了海天产品与年轻人之间的距离。在节目中，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>利用明星效应，大大提高了海天酱油等产品在年轻消费者之间的知名度。同时，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>还开通了微博，实现了线上线下与年轻消费者的互动。<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的这一举措，大大提高了海天酱油的品牌形象与影响力，用高品质的、潮流的产品打开了年轻消费者大门，并且迈出了成功的一步。　<span id=""show_stock_str"" ></span>",海天味业：打造高品质酱油品牌
25,10月28日 ,福建股友,"<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>改进生产酿造体系，确保海天酱油滴滴醇香，据悉，在目前的市场经济形势下，营收破百亿彰显出不俗的发展实力。近日，高明区政府公布了“2017年大型骨干企业名单”，海天酱油作为高明首家营收破百亿调味品企业成功入围，并将在科技、品牌、产值、税收等方面发挥领航者角色。作为中华老字号调味品品牌，海天酱油入围骨干企业实至名归。目前调味品市场份额争夺激烈，作为拥有三百年发展历史的海天酱油深知自身肩负的使命，争取创造更多更大的收益为地方经济和社会做出贡献。同时，海天酱油紧紧围绕当前创新发展的趋势进行布局，尤其是注重投入产出比，通过自身生产酿造的体系改进，极大地解放生产力，帮助企业获得更大的发展动力。此次高明区评选的15大骨干企业极具行业代表性，覆盖更丰富多元的领域，为全行业的共同发展打下坚实的基础。据权威机构统计数据显示，海天是高明区首家营收破百亿的企业，这一成绩的取得与政府在用地、能源、人才等方面的支持密不可分。目前，国家大众创业万众创新政策发挥着重要作用，一大批热衷于创新的有志之士极大激发了海天酱油创新的活力。科研团队在国家级实验室潜心研发，确保海天酱油滴滴醇厚，鲜香四溢，有效满足不同时期的调味品市场需求。当然，海天酱油秉承三百年古法酱油制作工艺，再加上与时俱进的创新研发战略，极大激活了调味品市场的需求潜力，同时，高明区政府高度重视海天酱油的引入及投产建设，全程为海天酱油的生产酿造销售提供支持和保障。海天酱油凭借对调味品市场的分析和正确的经营决策，迅速在调味品市场中拥有超高份额，产品品类迅速壮大，市场占有率进一步提升，为企业可持续发展提供源源不断的动力支持。　<span id=""show_stock_str"" ></span>",海天味业改进生产酿造体系
26,10月28日 ,福建股友,海天酱油创新举措获肯定，智能制造成行业标杆，近期，国家宏观经济发展思路主要集中于供给侧结构改革、智能制造和“一带一路”建设，面对着一系列开放市场机遇的涌现，位于珠三角的佛山企业抓住机遇，在转型升级方面取得显著成效。众所周知，创新是一个国家兴旺发达的不竭动力，也是佛山供给侧结构性改革的重要支撑。作为中华老字号调味品品牌，海天酱油的创新举措获业内肯定，智能制造再成行业标杆。作为连续畅销60年的海天酱油，紧紧围绕开放的市场发展布局的创新举措备受业内关注，尤其是在新经济形势下，智能制造成为创新研发的主攻方向，企业创新力获得极大的释放。在佛山政府创新驱动发展的战略指引下，海天酱油生产效率迅速翻倍，更令人欣喜的是，参与生产的人群由以往的1万名降低到只需要2000人，大大降低了企业成本，提高了生产效率和品质。海天作为调味品市场极具品牌价值的企业，始终坚持每一瓶酱油的生产酿造成色不打折扣，用实际行动践行智能制造的初衷。尽管目前市场竞争白热化，坚守国内市场固然重要，但是在时机成熟之际要主动走出去，积极开拓全球市场，将中国“智能制造”的海天酱油传遍全世界。据悉，在海天酱油创新发展的引领下，目前在整个佛山乃至全国都掀起了创新发展智能制造的热潮，智能制造已经成为一个时代的符号。随着经济全球化的步伐不断加快，未来调味品市场必然会出现新情况新特点，作为智能制造标杆企业，海天酱油必须及时调整策略，以便于抢占更广阔的市场空间，不断推动“佛山制造”优化升级、走向世界。　　,海天酱油创新举措获肯定
27,10月27日 ,陕西股友,不过好公司最好能有好价格，能有好价格的机会不多，但斌最聪明的是，我看到它在去年大盘跌到2500附近，满仓进入了！而我在2500提出过十年一遇的黄金坑，今年2733点，我觉得是第二次黄金坑，最近一次是国庆节后2900属于第三次黄金坑，而上周五是第四次黄金坑！,不过好公司最好能有好价格，能有好价格的机会不多
